版本,年份切法,軸一格,進場格,期,2020年觸發佔比,樣本N,勝率,平均超額,中位超額,賠率,可信度
B(總債務/四季經營現金流<=3),全期 2010-2026,行業殺,買方回來,12m,0.21643835616438356,267,0.5430711610486891,0.14489303293589464,0.0560679037315217,1.6969219327138225,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,觸發日即買,1m,0.10316815597075549,1221,0.4963144963144963,0.0013663155935121328,-0.0005675852175576,0.9499759550985881,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,觸發日即買,3m,0.10316815597075549,1193,0.4886839899413244,0.013182091434389946,-0.0044087109980759,1.066367944055115,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,觸發日即買,6m,0.10316815597075549,1112,0.4433453237410072,0.0010344043429418228,-0.03240075402816015,1.0484790568975586,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,觸發日即買,12m,0.10316815597075549,1040,0.4375,-0.0007015789471489714,-0.0523270751876479,1.050714966659359,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,跌勢衰竭,1m,0.10316815597075549,1212,0.48514851485148514,0.003798450554864495,-0.0041888360190606,0.9942862617438016,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,跌勢衰竭,3m,0.10316815597075549,1169,0.48075278015397777,0.010392691080033921,-0.0092203448494426,1.0901505329710817,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,跌勢衰竭,6m,0.10316815597075549,1099,0.43585077343039125,-0.00479874051972394,-0.0356331268274201,0.9190747245839693,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,跌勢衰竭,12m,0.10316815597075549,1035,0.45217391304347826,0.011275252438883896,-0.0508760624279103,0.9844575201644807,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,買方回來,1m,0.10316815597075549,1197,0.47201336675020883,-0.00223645594362573,-0.0070887329322593,0.8671083512592258,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,買方回來,3m,0.10316815597075549,1138,0.4648506151142355,0.0015457608855045236,-0.01631207134607085,0.9904516032336603,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,買方回來,6m,0.10316815597075549,1087,0.4452621895124195,-0.010343873589765044,-0.0413123832650991,0.9036821858557851,高
B(總債務/四季經營現金流<=3),全期 2010-2026,個別殺,買方回來,12m,0.10316815597075549,1013,0.4215202369200395,-0.00038931892744225265,-0.0711744606459816,0.9598109684993997,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,觸發日即買,1m,0.12834890965732088,1589,0.4971680302076778,0.0004866516086699431,-0.0005675852175576,0.9379008251174816,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,觸發日即買,3m,0.12834890965732088,1521,0.4990138067061144,0.017365216199906493,-0.0007922592981119,1.1023135802944877,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,觸發日即買,6m,0.12834890965732088,1418,0.45557122708039494,0.011445439751747277,-0.02547335559760855,1.0866219986076526,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,觸發日即買,12m,0.12834890965732088,1315,0.46539923954372625,0.03159328827778987,-0.0284270716760891,1.1086575058714023,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,跌勢衰竭,1m,0.12834890965732088,1569,0.491395793499044,0.004387906244973336,-0.0026186567568029,0.9807892782896476,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,跌勢衰竭,3m,0.12834890965732088,1496,0.48462566844919786,0.013700181597607568,-0.00773441843871425,1.0909842806707826,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,跌勢衰竭,6m,0.12834890965732088,1392,0.4511494252873563,0.005985683307674872,-0.029901780579935852,0.9663919599595925,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,跌勢衰竭,12m,0.12834890965732088,1310,0.4763358778625954,0.04089984908576545,-0.024852780877524752,1.0742028874672656,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,買方回來,1m,0.12834890965732088,1548,0.48643410852713176,0.0005862067338238862,-0.0033553518962608003,0.8732308260554236,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,買方回來,3m,0.12834890965732088,1452,0.46831955922865015,0.0051086286506815525,-0.0141111840836688,1.0394421604208195,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,買方回來,6m,0.12834890965732088,1373,0.4573925710123816,0.0009106719773160994,-0.036490509237995,0.9674717905834771,高
B(總債務/四季經營現金流<=3),全期 2010-2026,全部,買方回來,12m,0.12834890965732088,1287,0.4467754467754468,0.03061112054876599,-0.0461066828304024,1.1045849768810838,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,觸發日即買,1m,0.0,280,0.5178571428571429,0.004661568267430935,0.0064745783268209504,1.0480265448698782,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,觸發日即買,3m,0.0,240,0.48333333333333334,0.00979594925501758,-0.0065687973459055,1.2013881794022683,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,觸發日即買,6m,0.0,219,0.4520547945205479,0.02628348552250479,-0.0249974963780915,1.4100590033619997,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,觸發日即買,12m,0.0,189,0.4656084656084656,0.048317894383125316,-0.0350752510118592,1.0807769983110203,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,跌勢衰竭,1m,0.0,269,0.5315985130111525,0.004674358493786971,0.0079449066392716,0.8744496009978486,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,跌勢衰竭,3m,0.0,239,0.47280334728033474,0.0016338345271420984,-0.0094029586495101,1.095136716943582,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,跌勢衰竭,6m,0.0,206,0.44660194174757284,0.02047263399342069,-0.024483709282039898,1.508035803332449,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,跌勢衰竭,12m,0.0,189,0.48148148148148145,0.03798521693640691,-0.0211705326623031,1.0039690670470127,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,買方回來,1m,0.0,263,0.4866920152091255,-0.002685424446560637,-0.0021488827716186,0.8946229936126168,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,買方回來,3m,0.0,227,0.4669603524229075,0.0016092013852503052,-0.0101748019035758,1.2304766382752121,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,買方回來,6m,0.0,199,0.44221105527638194,0.006384360897266901,-0.0274834589551233,1.2575380334643236,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,行業殺,買方回來,12m,0.0,188,0.43617021276595747,0.04512976536650473,-0.0568629401759747,1.4293196207927226,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,觸發日即買,1m,0.0,1094,0.5054844606946983,0.00616828546668435,0.00081219047617245,0.977166612972577,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,觸發日即買,3m,0.0,1066,0.4821763602251407,0.010313813582882065,-0.00617850712129345,1.0322036892663822,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,觸發日即買,6m,0.0,985,0.433502538071066,-0.005167135668090771,-0.0355362296986231,1.0327465457750962,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,觸發日即買,12m,0.0,913,0.40525739320920046,-0.031124648336585972,-0.0904732690719342,1.0067945093360997,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,跌勢衰竭,1m,0.0,1085,0.47649769585253454,-0.00042275661645309976,-0.0052923724393512,0.9405984083228884,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,跌勢衰竭,3m,0.0,1042,0.472168905950096,0.0012965588678407556,-0.01488872256538655,0.9774039255216381,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,跌勢衰竭,6m,0.0,972,0.41872427983539096,-0.01902457100354474,-0.04896935874462645,0.8870236134429267,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,跌勢衰竭,12m,0.0,908,0.41409691629955947,-0.030214522660452162,-0.09017850844837236,0.9058458554783215,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,買方回來,1m,0.0,1070,0.46448598130841123,-0.005327435752114615,-0.0089128843685729,0.8360023294076213,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,買方回來,3m,0.0,1011,0.4579624134520277,-0.0024389429395011027,-0.01917564047891,0.9388068271711386,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,買方回來,6m,0.0,960,0.4322916666666667,-0.022072093135771853,-0.05470143188903005,0.8280600468456422,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,個別殺,買方回來,12m,0.0,886,0.38261851015801357,-0.03309076946009555,-0.1048642635327724,0.8863190451804138,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,觸發日即買,1m,0.0,1383,0.5068691250903832,0.005434244624537824,0.0017885002650428,0.9468532656778231,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,觸發日即買,3m,0.0,1315,0.48212927756653995,0.009701871533432271,-0.0062459462603696,1.0599868797978576,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,觸發日即買,6m,0.0,1212,0.4372937293729373,0.00013754161728705454,-0.03409598226275395,1.059248431008706,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,觸發日即買,12m,0.0,1109,0.4165915238954013,-0.016009569383032555,-0.0797559766793871,1.023243964930456,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,跌勢衰竭,1m,0.0,1363,0.4871606749816581,0.00035676389459754157,-0.0037487832008017,0.9222003123385987,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,跌勢衰竭,3m,0.0,1290,0.4720930232558139,0.0008583164375526178,-0.0125856470727942,1.0050849824425354,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,跌勢衰竭,6m,0.0,1186,0.42411467116357504,-0.012320097274183102,-0.04224079208460065,0.9404659716966765,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,跌勢衰竭,12m,0.0,1104,0.4266304347826087,-0.01676267880015607,-0.07583638336018865,0.9281238815665961,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,買方回來,1m,0.0,1342,0.46944858420268254,-0.005065831015151884,-0.00837436662442725,0.8535803979557696,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,買方回來,3m,0.0,1246,0.4590690208667737,-0.0022522377087885,-0.01732383390365925,0.9808458814253611,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,買方回來,6m,0.0,1167,0.43530419880034277,-0.017339096401275088,-0.0475391621542482,0.8967629258446225,高
B(總債務/四季經營現金流<=3),全期 剔走 2020 年觸發,全部,買方回來,12m,0.0,1081,0.39222941720629045,-0.018251224261669575,-0.0892822368379038,0.9568663264119398,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,觸發日即買,1m,0.541095890410959,146,0.4520547945205479,-0.01966658843880394,-0.0134117121839495,0.7582610944018293,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,觸發日即買,3m,0.541095890410959,146,0.5684931506849316,0.046850240827060005,0.02595673574829335,0.725245069868193,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,觸發日即買,6m,0.541095890410959,146,0.5342465753424658,0.06202539845104884,0.01947154079227205,1.1792478972130986,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,觸發日即買,12m,0.541095890410959,146,0.6095890410958904,0.18749316708841443,0.1463230672891635,1.6403726975573147,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,跌勢衰竭,1m,0.541095890410959,146,0.4452054794520548,0.0005338559471543764,-0.015105592218689701,1.0532674766446788,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,跌勢衰竭,3m,0.541095890410959,146,0.4794520547945205,0.04087488548891711,-0.008494619021745,1.069591408683769,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,跌勢衰竭,6m,0.541095890410959,146,0.5342465753424658,0.049903036747362926,0.0193462131007444,0.84773092178164,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,跌勢衰竭,12m,0.541095890410959,146,0.5958904109589042,0.1836383738542464,0.06594407550567111,1.88187345421149,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,買方回來,1m,0.541095890410959,146,0.5547945205479452,0.015128137778065452,0.0102192162125963,0.7374927406059734,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,買方回來,3m,0.541095890410959,146,0.4657534246575342,0.019354135570889327,-0.01248470946949265,1.0401047553633307,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,買方回來,6m,0.541095890410959,146,0.5273972602739726,0.06254334553234271,0.04240951710930625,1.0989284450478403,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,行業殺,買方回來,12m,0.541095890410959,146,0.5958904109589042,0.16844643231173512,0.0844229339306703,2.1969610246968454,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,觸發日即買,1m,0.23605947955390336,538,0.4851301115241636,-0.004704088799103815,-0.004217497749447,0.9915337728375098,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,觸發日即買,3m,0.23605947955390336,538,0.5074349442379182,0.016683026235058462,0.0032892604970950496,1.130998659890152,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,觸發日即買,6m,0.23605947955390336,538,0.4628252788104089,0.016287605763657932,-0.02274437502577225,1.265452251588469,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,觸發日即買,12m,0.23605947955390336,538,0.4888475836431227,0.03926943334428444,-0.012602896416179898,1.1759383412833129,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,跌勢衰竭,1m,0.23605947955390336,538,0.5148698884758365,0.013213928947875628,0.00292844141102005,1.072807810045002,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,跌勢衰竭,3m,0.23605947955390336,538,0.5092936802973977,0.024061345286462872,0.004366822916447,1.0898536516243222,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,跌勢衰竭,6m,0.23605947955390336,538,0.48698884758364314,0.02227923911450488,-0.007525838952173101,1.0906359160542334,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,跌勢衰竭,12m,0.23605947955390336,538,0.5130111524163569,0.06377841858050427,0.0069692036704084,1.14893731050383,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,買方回來,1m,0.23605947955390336,535,0.48785046728971965,-0.0004648035654735075,-0.0029151198270228,0.8605211831647684,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,買方回來,3m,0.23605947955390336,535,0.4654205607476635,-0.001853690281048028,-0.0147446530603237,0.9674518539520958,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,買方回來,6m,0.23605947955390336,535,0.48411214953271026,0.003735091026295322,-0.0086896692719736,1.0035351075831385,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,個別殺,買方回來,12m,0.23605947955390336,535,0.4635514018691589,0.03224675898169972,-0.0327750106809303,1.2027355186640891,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,觸發日即買,1m,0.2985507246376812,690,0.4753623188405797,-0.008716848673125948,-0.0074018906693246005,0.9477966143131945,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,觸發日即買,3m,0.2985507246376812,690,0.518840579710145,0.02190145361867438,0.0074028146891995,1.078557225729369,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,觸發日即買,6m,0.2985507246376812,690,0.4782608695652174,0.025264647249885235,-0.0208662320408982,1.2159638038747587,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,觸發日即買,12m,0.2985507246376812,690,0.5144927536231884,0.07226145539837815,0.01325573703695685,1.239236286892044,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,跌勢衰竭,1m,0.2985507246376812,690,0.5,0.010053217894438228,-3.157111823774152e-05,1.0354461500029788,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,跌勢衰竭,3m,0.2985507246376812,690,0.5028985507246376,0.02691590320538627,0.0006344391215452,1.120704442705679,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,跌勢衰竭,6m,0.2985507246376812,690,0.4985507246376812,0.02818724324085198,-0.00120814713726735,1.0557805592598364,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,跌勢衰竭,12m,0.2985507246376812,690,0.5304347826086957,0.09101410768596527,0.02042280481117325,1.2250495843919693,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,買方回來,1m,0.2985507246376812,687,0.5007278020378457,0.0019511745693150308,0.0001314278520325,0.8168125879599708,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,買方回來,3m,0.2985507246376812,687,0.4643377001455604,0.0017452443150146966,-0.013856757247781,0.9702115699306829,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,買方回來,6m,0.2985507246376812,687,0.4949053857350801,0.0163004578606832,-0.0014325305606086,1.0232136241955716,高
B(總債務/四季經營現金流<=3),建表年份 2010-2021,全部,買方回來,12m,0.2985507246376812,687,0.49199417758369723,0.0626545883545406,-0.0046364487228099,1.3655051229193145,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,觸發日即買,1m,0.0,67,0.44776119402985076,-0.018043044229559203,-0.0120796304680813,0.686954285167859,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,觸發日即買,3m,0.0,67,0.40298507462686567,-0.031084892701024658,-0.0322635682136009,0.7303926567452789,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,觸發日即買,6m,0.0,67,0.417910447761194,-0.011452816291819094,-0.043180650958678,1.1257827499612687,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,觸發日即買,12m,0.0,67,0.3582089552238806,-0.06326301955074952,-0.0937998884359522,0.9226406298922434,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,跌勢衰竭,1m,0.0,67,0.43283582089552236,-0.01877611552828053,-0.0072903945106781,0.7636893973049854,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,跌勢衰竭,3m,0.0,67,0.3582089552238806,-0.03914132316308299,-0.0359279676049073,0.8721913743873763,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,跌勢衰竭,6m,0.0,67,0.373134328358209,-0.03641486540418967,-0.0499963866025802,1.303380656468614,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,跌勢衰竭,12m,0.0,67,0.3880597014925373,-0.09207349649357706,-0.0806698524663014,0.36752134027658967,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,買方回來,1m,0.0,67,0.3880597014925373,-0.036921890156015026,-0.0249281678827785,0.5173394465833259,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,買方回來,3m,0.0,67,0.3880597014925373,-0.047365164075380314,-0.0400309970442616,0.6865388044573939,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,買方回來,6m,0.0,67,0.3880597014925373,-0.035945236703800204,-0.0489425409131477,1.2242788693159916,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,行業殺,買方回來,12m,0.0,67,0.3582089552238806,-0.08371439981295013,-0.0892822368379038,1.2538581484214704,中
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,觸發日即買,1m,0.0,411,0.5060827250608273,0.006202027218872294,0.000450303489843,0.9901856240700054,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,觸發日即買,3m,0.0,411,0.49635036496350365,0.010325446016025608,-0.0026996815249322,1.057806831805353,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,觸發日即買,6m,0.0,411,0.44525547445255476,0.006138310555784055,-0.0274120810396764,1.1890844573801984,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,觸發日即買,12m,0.0,411,0.43309002433090027,-0.015961573447793267,-0.047356257432641,1.1025268341850378,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,跌勢衰竭,1m,0.0,411,0.5012165450121655,0.004979758570826541,9.663136368631696e-05,0.976064811741038,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,跌勢衰竭,3m,0.0,411,0.49635036496350365,0.0052237523889231904,-0.0007396763887802,0.909581022041362,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,跌勢衰竭,6m,0.0,411,0.46228710462287104,-0.002997169198698935,-0.0194276054671558,1.0210821709917488,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,跌勢衰竭,12m,0.0,411,0.44768856447688565,-0.011659084315387092,-0.0508760624279103,0.9951411609958505,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,買方回來,1m,0.0,408,0.4730392156862745,-0.00801957940630139,-0.00639521269332745,0.7969418813144007,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,買方回來,3m,0.0,408,0.4485294117647059,-0.012785714460540337,-0.0202590174000309,0.8981344633230361,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,買方回來,6m,0.0,408,0.46568627450980393,-0.01947829686078036,-0.025237226159445653,0.8373379835243252,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,個別殺,買方回來,12m,0.0,408,0.39215686274509803,-0.028607905914059574,-0.07677747184944175,1.0617588542096779,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,觸發日即買,1m,0.0,484,0.493801652892562,0.001503399432029694,-0.0028378113380630498,0.9408509200329667,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,觸發日即買,3m,0.0,484,0.48140495867768596,0.003011302114237577,-0.00653341442420905,1.018370088636072,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,觸發日即買,6m,0.0,484,0.44214876033057854,0.0028299038731303366,-0.027691256920287552,1.1652265590606616,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,觸發日即買,12m,0.0,484,0.42355371900826444,-0.019502856004536915,-0.0580385896939025,1.066522439754683,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,跌勢衰竭,1m,0.0,484,0.49173553719008267,0.0011123236304455791,-0.00144743942759955,0.9456571171572627,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,跌勢衰竭,3m,0.0,484,0.4772727272727273,-0.001686508788970091,-0.00593497483852795,0.9045338466353928,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,跌勢衰竭,6m,0.0,484,0.4524793388429752,-0.007220059287761797,-0.02852340714200655,1.034819903966536,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,跌勢衰竭,12m,0.0,484,0.44008264462809915,-0.019184019409935957,-0.0537771161812088,0.9468755002291914,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,買方回來,1m,0.0,481,0.4594594594594595,-0.013233547436951718,-0.0101503345724141,0.7406429942133076,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,買方回來,3m,0.0,481,0.4386694386694387,-0.018763064743295192,-0.0246536754904129,0.8216253353046308,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,買方回來,6m,0.0,481,0.4573804573804574,-0.021385994958115738,-0.0253652754436571,0.8688196999641878,高
B(總債務/四季經營現金流<=3),建表年份 剔走 2020,全部,買方回來,12m,0.0,481,0.3887733887733888,-0.03343530846893397,-0.0787001815921382,1.1143730464649986,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,觸發日即買,1m,0.0,213,0.539906103286385,0.011803394733620323,0.0131676091788883,1.0819164138007555,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,觸發日即買,3m,0.0,173,0.5144508670520231,0.025628414058802725,0.0109507970379956,1.3298037545830033,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,觸發日即買,6m,0.0,152,0.46710526315789475,0.042917250138029155,-0.0178126814966042,1.5930102688411554,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,觸發日即買,12m,0.0,122,0.5245901639344263,0.10959593728123689,0.02588741091496545,1.1681879898658754,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,跌勢衰竭,1m,0.0,202,0.5643564356435643,0.012452486015957878,0.0209384811131203,0.899036371698426,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,跌勢衰竭,3m,0.0,172,0.5174418604651163,0.017517180836706524,0.01497005910545355,1.0685738243658336,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,跌勢衰竭,6m,0.0,139,0.48201438848920863,0.047893227228240055,-0.0120891860941214,1.6046195858905021,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,跌勢衰竭,12m,0.0,122,0.5327868852459017,0.10941090382008666,0.01858981635478395,1.2721414443745698,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,買方回來,1m,0.0,196,0.5204081632653061,0.009017857199018155,0.007769725776792949,0.9801176688933387,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,買方回來,3m,0.0,160,0.5,0.022117216921889376,0.002146666043275,1.6263000277197621,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,買方回來,6m,0.0,132,0.4696969696969697,0.027869838467505514,-0.020222446925380402,1.2487856210457955,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,行業殺,買方回來,12m,0.0,121,0.4793388429752066,0.11647322873033511,-0.0164212765745878,1.4515721568118194,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,觸發日即買,1m,0.0,683,0.5051244509516838,0.006147981132644462,0.0009118732303001,0.9489989854683819,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,觸發日即買,3m,0.0,655,0.4732824427480916,0.01030651445307749,-0.0115120272355746,1.0413026440011504,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,觸發日即買,6m,0.0,574,0.4250871080139373,-0.013262150298774667,-0.04477941403293185,0.9011695609593425,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,觸發日即買,12m,0.0,502,0.38247011952191234,-0.0435390383351792,-0.11332326621490274,0.9349688120154068,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,跌勢衰竭,1m,0.0,674,0.46142433234421365,-0.0037171686965301503,-0.010030510398494251,0.9429871682830117,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,跌勢衰竭,3m,0.0,631,0.45641838351822506,-0.0012614071181574734,-0.0202115366484069,1.0429973118769322,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,跌勢衰竭,6m,0.0,561,0.3868092691622103,-0.03076657125629275,-0.0684081799355862,0.8233979456218943,高
B(總債務/四季經營現金流<=3),驗證年份 2022-2026,個別殺,跌勢衰竭,12m,0.0,497,0.386317907444668,-0.04555916080898686,-0.1166071842239462,0.8324365367227927,高
