流動性口徑,負債閘口徑,年份段,組,期,主口徑,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
不含流動性閘,可判,全期 2010-2026,0 全部觸發(不分閘),1m,False,16022,183,25,3632,-0.09911572819721956,0.06291349394582449,0.0010610410685307702,0.016602172013481464,7.606475572469272,高,0.4774684808388466,-0.0067743377364097,0.010096169821725388,-0.0906412637265594,0.08191257418042425,1.2775897701385157,1.0204269686533547,161.0,1.2027592619848995,802.0,2.961370878364738,-0.0020678713254875833,-0.020845794144420716,4463.0,0.10366995381350642,,,,
不含流動性閘,可判,全期 2010-2026,0 全部觸發(不分閘),3m,False,15375,830,25,3494,-0.1601189355641957,0.1872520325203252,0.004097560975609756,0.05567479674796748,16.6471220607926,高,0.464,-0.0195588407587824,0.03107242480166316,-0.16560406773275266,0.14337810443386584,1.5138715319876392,1.035361894180416,154.0,0.8568152119025015,769.0,1.9314866908100639,0.004494112763541286,-0.030467416377989602,4375.0,0.10803252032520325,,,,
不含流動性閘,可判,全期 2010-2026,0 全部觸發(不分閘),6m,False,14365,1840,25,3256,-0.2185459144548616,0.3139575356769927,0.011695092238078663,0.12822833275321963,36.4684668439731,高,0.4344587539157675,-0.0505121347905692,0.04413395453854293,-0.2507302387891496,0.1859323943466766,1.6996452216579074,1.051992627616366,144.0,0.9276808385506781,719.0,2.0693287232272337,0.0032240496332478843,-0.049680314819464555,4211.0,0.11562826313957536,,,,
不含流動性閘,可判,全期 2010-2026,0 全部觸發(不分閘),12m,False,13036,3169,25,3006,-0.29335245567938123,0.447376495857625,0.03191162933415158,0.23350721080085915,71.57174139555339,高,0.434949370972691,-0.0708977317597298,0.10198317064580117,-0.34772322345956175,0.2717848386325983,1.9991713666759645,1.1131144161442077,131.0,0.72708222548922,652.0,1.4611023867339268,0.028115555856768264,-0.04950046614108792,3948.0,0.12741638539429273,,,,
不含流動性閘,可判,全期 2010-2026,1 過三閘(現行①池),1m,False,1821,16,6,713,-0.0841379494502626,0.039538714991762765,0.0005491488193300384,0.009884678747940691,0.7992516782684966,高,0.49478308621636463,-0.0019445779081582,0.004673775393671341,-0.0692721849793486,0.0739462900669649,1.1252930426685195,1.0875332390213914,19.0,1.1973014437558243,92.0,3.4422804178862574,-0.0009318655575046834,-0.012022044124560243,1174.0,0.11532125205930807,,,,
不含流動性閘,可判,全期 2010-2026,1 過三閘(現行①池),3m,False,1754,83,6,696,-0.1305549153970178,0.12827822120866592,0.0005701254275940707,0.026795895096921322,4.671768900952977,高,0.500570125427594,0.00012048704000497562,0.018107042845959844,-0.13196538938128802,0.1322811892270186,1.230298783920414,1.0005995907190328,18.0,0.6286092156145668,88.0,1.8233576647479146,0.006794515918744102,-0.015696060136883207,1135.0,0.11972633979475485,,,,
不含流動性閘,可判,全期 2010-2026,1 過三閘(現行①池),6m,False,1638,199,6,671,-0.177050507788672,0.23931623931623933,0.001221001221001221,0.07264957264957266,3.5697477446936787,高,0.4371184371184371,-0.040960321836989,0.011259702084738504,-0.19816035044689995,0.15360305439354371,1.4105314267039877,1.0294111763651186,17.0,1.904433487732509,82.0,4.711398054347412,-0.01029045118171808,-0.043991496940425145,1074.0,0.1282051282051282,,,,
不含流動性閘,可判,全期 2010-2026,1 過三閘(現行①池),12m,False,1494,343,6,634,-0.25419588584486935,0.3815261044176707,0.0107095046854083,0.17001338688085676,11.705683397360184,高,0.4524765729585007,-0.0517274283316527,0.029366490383096078,-0.3065156353526937,0.2522843181347988,1.4245414432574173,1.0066912817842424,15.0,1.0275777058258533,75.0,2.669786820976563,-0.0008180740275771381,-0.05162752167605571,995.0,0.14056224899598393,,,,
不含流動性閘,可判,全期 2010-2026,2 只不過負債閘,1m,False,3365,23,2,1116,-0.0821621869061444,0.05557206537890044,0.0005943536404160475,0.01991084695393759,1.7398342065474424,高,0.5019316493313521,0.0004768333086688,0.0009821025770077648,-0.0739922212361946,0.0681121629211534,1.0122003491348905,0.9084496396848286,34.0,6.029313690531802,169.0,17.419151799099936,-0.004989718107119185,-0.016977974094151454,1876.0,0.1524517087667162,,,,
不含流動性閘,可判,全期 2010-2026,2 只不過負債閘,3m,False,3259,129,2,1097,-0.1340744468816552,0.1356244246701442,0.00122737035900583,0.03712795335992636,1.8689694140634647,高,0.4980055231666155,-0.0007856331820466,0.015434721142425917,-0.12389097066888385,0.13527618742211406,1.2112652980856646,1.1031324604594477,33.0,0.6626113779657656,163.0,2.01473621547388,0.005260768819370172,-0.016486761537884535,1838.0,0.1574102485424977,,,,
不含流動性閘,可判,全期 2010-2026,2 只不過負債閘,6m,False,3036,352,2,1046,-0.18630278100982084,0.24209486166007904,0.0036231884057971015,0.08530961791831357,4.383040245156447,高,0.4440052700922266,-0.03418561695718515,0.006660451085481205,-0.20220290338089686,0.15913536755994973,1.3233661985931968,1.0738745051447542,31.0,2.614481456776839,152.0,7.15531789297426,-0.010864106025158658,-0.04315793349512122,1748.0,0.16897233201581027,,,,
不含流動性閘,可判,全期 2010-2026,2 只不過負債閘,12m,False,2808,580,2,1003,-0.25482459953183956,0.38105413105413105,0.019586894586894586,0.17984330484330485,9.355625301048798,高,0.44907407407407407,-0.048873021172175055,0.020965607251512284,-0.2782543457948585,0.2335415227205942,1.3881781520757537,1.0608822854912607,29.0,1.3905158652770437,141.0,3.4121565351037684,-0.008272841143334788,-0.053246004100481976,1630.0,0.18269230769230768,,,,
不含流動性閘,可判,全期 2010-2026,3 只不過現金流閘,1m,False,633,7,1,285,-0.1185258550701895,0.0679304897314376,0.001579778830963665,0.020537124802527645,1.16568438388532,高,0.4470774091627172,-0.0127182502817788,-0.007444833723835175,-0.1072439265241216,0.0847765286792407,1.1109927123831838,1.1150959761957624,7.0,-1.115292514181398,32.0,-3.295815968083273,-0.015924096903688404,-0.0336844847401574,408.0,0.05845181674565561,,,,
不含流動性閘,可判,全期 2010-2026,3 只不過現金流閘,3m,False,610,30,1,275,-0.2043917811278182,0.24262295081967214,0.006557377049180328,0.08524590163934426,2.005349016365627,高,0.419672131147541,-0.0456476742378253,-0.028655290171743415,-0.22372523702415115,0.11769025836865053,1.0843458922780227,0.818624528804944,7.0,-0.5088437489416241,31.0,-1.4781922670784158,-0.04373827002378688,-0.07481541328816341,396.0,0.060655737704918035,,,,
不含流動性閘,可判,全期 2010-2026,3 只不過現金流閘,6m,False,571,69,1,251,-0.2811245604616817,0.4115586690017513,0.03327495621716287,0.19614711033274956,5.701597369111421,高,0.3975481611208406,-0.1059287261432189,-0.024598460959780216,-0.349354407597657,0.19175784561827655,1.3262431424467342,0.9544876519798384,6.0,-1.2590635507031798,29.0,-3.1742631085804547,-0.056159604998954664,-0.10817442042823716,377.0,0.0647985989492119,,,,
不含流動性閘,可判,全期 2010-2026,3 只不過現金流閘,12m,False,523,117,1,225,-0.3998036056228492,0.6003824091778203,0.08030592734225621,0.384321223709369,6.508599321119126,高,0.367112810707457,-0.1964905579094622,-0.06262002447746509,-0.5050421533846834,0.20878426920554355,1.3332667808626248,0.8525379034441202,6.0,-0.6733337279080407,27.0,-1.5969555191641154,-0.10600026320560503,-0.17147379376318997,343.0,0.07074569789674952,,,,
不含流動性閘,可判,全期 2010-2026,4 只不過市值閘,1m,False,1165,14,2,421,-0.0909091042515441,0.026609442060085836,0.0,0.010300429184549357,2.9453657337117423,高,0.4901287553648069,-0.0028085871688741,0.024440464766109626,-0.0826081670552599,0.0852759855895435,1.5350244028691005,1.1130316283085986,12.0,0.5833250577854224,59.0,1.4119823863519785,0.010289717753161582,-0.010606177904652509,882.0,0.11587982832618025,,,,
不含流動性閘,可判,全期 2010-2026,4 只不過市值閘,3m,False,1131,48,2,413,-0.1447368627439907,0.14588859416445624,0.0017683465959328027,0.03536693191865606,14.682618901303856,高,0.45181255526083114,-0.0224503330644851,0.046179611744665304,-0.15517323798507693,0.14014143910559645,1.8258586843617872,1.1444199131305317,12.0,0.7501912119191777,57.0,1.4768426547236184,0.011659784080910493,-0.02318908956488532,864.0,0.11936339522546419,,,,
不含流動性閘,可判,全期 2010-2026,4 只不過市值閘,6m,False,1076,103,2,393,-0.212991592036403,0.2899628252788104,0.0055762081784386614,0.08643122676579926,16.048538686717155,高,0.4107806691449814,-0.0654399925993405,0.04598829538754159,-0.24128917343714576,0.1670670278685277,1.9154223540251296,1.1307696183800964,11.0,1.022299070025365,54.0,2.0285899399593648,-0.0010360881989227419,-0.049802478902993476,818.0,0.12546468401486988,,,,
不含流動性閘,可判,全期 2010-2026,4 只不過市值閘,12m,False,999,180,2,371,-0.2791209156279127,0.4264264264264264,0.012012012012012012,0.19119119119119118,41.75516400916379,高,0.4164164164164164,-0.0985682299133043,0.16852759018160793,-0.3376117682592046,0.24869066807617074,2.698881849408215,1.206262211759545,10.0,0.7363353664777558,50.0,1.2408936582294177,0.04488405514491104,-0.04273617543068933,763.0,0.13513513513513514,,,,
不含流動性閘,可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),1m,False,720,7,2,306,-0.0899285412258338,0.030555555555555555,0.0,0.009722222222222222,1.661651513551652,高,0.48333333333333334,-0.0038511553356901504,0.016088204119745386,-0.08599665168567262,0.07929072188739207,1.392086398669267,0.9764546225724908,8.0,0.787115846297918,36.0,1.8810204051768273,0.003463406007591576,-0.014920038012784813,576.0,0.11527777777777778,,,,
不含流動性閘,可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),3m,False,697,30,2,295,-0.1447368338497724,0.15925394548063126,0.0,0.03443328550932568,14.682618901303856,高,0.41606886657101866,-0.0413935106011498,0.035157643879121334,-0.1736301466748249,0.128706470360479,1.8955767602101095,1.0913800726276863,7.0,1.135173324731352,35.0,2.09471789182419,-0.004800588119079138,-0.040522550070745574,562.0,0.11908177905308465,,,,
不含流動性閘,可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),6m,False,668,59,2,286,-0.21440326834018453,0.2994011976047904,0.0,0.08832335329341318,16.048538686717155,高,0.40718562874251496,-0.0746918267697807,0.02452201227657834,-0.25758909220050785,0.15575535102249752,1.7084897685318041,1.0298944257652676,7.0,1.8275990281882903,34.0,3.4410728544627105,-0.020509311463818663,-0.06307017722625344,537.0,0.12425149700598802,,,,
不含流動性閘,可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),12m,False,628,99,2,274,-0.2930517466163761,0.445859872611465,0.006369426751592357,0.19904458598726116,19.7325336751658,高,0.4124203821656051,-0.09600989325173209,0.07857761129691196,-0.3390076667153142,0.24513202550626656,2.036416164574769,1.2114391562271811,7.0,0.8868344564529992,32.0,1.6985155468433852,0.008992513111802117,-0.05783467282268043,506.0,0.1321656050955414,,,,
不含流動性閘,可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),1m,False,445,7,0,183,-0.0939596463468245,0.020224719101123594,0.0,0.011235955056179775,2.9453657337117423,高,0.501123595505618,0.0001800936544085,0.03795423480067649,-0.0707348201322908,0.0933553922399528,1.7758063502293366,1.3152527457739367,5.0,0.487658737194949,23.0,1.0791209784697056,0.019666492411425478,-0.0031666455131559653,398.0,0.11685393258426967,,,,
不含流動性閘,可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),3m,False,434,18,0,179,-0.14560535622599735,0.12442396313364056,0.004608294930875576,0.03686635944700461,3.602384347613529,高,0.5092165898617511,0.0040676920261237,0.06388079055177162,-0.1263947433075203,0.14507538094885375,1.7597766739528469,1.104748641628228,5.0,0.3993265754998776,22.0,0.9145075755822414,0.038818713421212944,0.005752947736818891,389.0,0.11981566820276497,,,,
不含流動性閘,可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),6m,False,408,44,0,165,-0.2077982473977724,0.27450980392156865,0.014705882352941176,0.08333333333333333,7.7080151482327555,高,0.4166666666666667,-0.054890413908201846,0.08113407263784418,-0.22150922919694788,0.18320708281299647,2.272020058679938,1.3102818077407434,5.0,0.6422419004836378,21.0,1.3224992403837574,0.029386500313246997,-0.027585519721802867,364.0,0.12745098039215685,,,,
不含流動性閘,可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),12m,False,371,81,0,151,-0.258474252684172,0.3935309973045822,0.0215633423180593,0.1778975741239892,41.75516400916379,高,0.42318059299191374,-0.1038753971694051,0.3207879317977511,-0.33622598390531505,0.25696678217809943,3.787071103373456,1.1237273800223644,4.0,0.6559730038016792,19.0,1.0344447589762746,0.11156253920442043,-0.01164588287074904,331.0,0.14016172506738545,,,,
不含流動性閘,可判,全期 2010-2026,5 不過兩閘(補完),1m,False,3404,57,7,1173,-0.11538457717650874,0.07902467685076381,0.0014688601645123384,0.01880141010575793,2.97048194419496,高,0.46592244418331374,-0.0114527866148523,0.013359035327426957,-0.10665750316294588,0.09742541334067249,1.3675859127291,1.1240197392232034,35.0,0.9136384353443694,171.0,2.5258400951779434,0.0011656928719318911,-0.02146189016628413,1760.0,0.08431257344300823,,,,
不含流動性閘,可判,全期 2010-2026,5 不過兩閘(補完),3m,False,3247,214,7,1116,-0.184381804432434,0.2288266091777025,0.005235602094240838,0.07237449953803511,8.563105696593869,高,0.4585771481367416,-0.0260425498046862,0.05240272394115243,-0.18970270696357636,0.16930460081172471,1.7284840018084566,1.1247515948237579,33.0,0.5767000898152322,163.0,1.4185130827986432,0.022409824484318455,-0.023090366193338967,1709.0,0.0883892824145365,,,,
不含流動性閘,可判,全期 2010-2026,5 不過兩閘(補完),6m,False,3027,434,7,1037,-0.2493533219787049,0.3650479022134126,0.015526924347538818,0.16286752560290718,9.131117802394195,高,0.45424512718863563,-0.0482156808946805,0.08359290136877988,-0.275964398796186,0.2437261595539985,1.8474351921283905,1.1346619112679164,31.0,0.5197484317642725,152.0,1.2850276851492637,0.04056101392541318,-0.025085976827063504,1627.0,0.09481334654773703,,,,
不含流動性閘,可判,全期 2010-2026,5 不過兩閘(補完),12m,False,2682,779,7,938,-0.32557450420527567,0.4936614466815809,0.040268456375838924,0.27889634601043994,71.57174139555339,高,0.4381058911260254,-0.06745612575306634,0.1825289144957776,-0.3768609348874267,0.3677207928738326,2.4546165860474796,1.3606004587388465,27.0,0.5409094553533152,135.0,1.0699314664836606,0.08464947468932589,-0.013441079047969685,1503.0,0.1070096942580164,,,,
不含流動性閘,可判,全期 2010-2026,6 三閘全不過,1m,False,764,20,1,358,-0.1237921901710926,0.0968586387434555,0.0013089005235602095,0.020942408376963352,2.745529689560036,高,0.4568062827225131,-0.01928936528632745,0.023666168797196116,-0.12851634190349265,0.10924938722302587,1.539549322207898,1.0122932450889517,8.0,0.7242779522460355,39.0,1.9986315288290288,0.006594335153129594,-0.024905116825085446,624.0,0.06413612565445026,,,,
不含流動性閘,可判,全期 2010-2026,6 三閘全不過,3m,False,721,63,1,340,-0.2135922088509775,0.30097087378640774,0.004160887656033287,0.11927877947295423,16.6471220607926,高,0.42995839112343964,-0.0500231485652752,0.07521619352248064,-0.2195791248282492,0.182768401274882,2.062281459701298,1.2379297345865157,8.0,0.7181238053867135,37.0,1.444038916306502,0.02143954112883738,-0.03520558362655641,593.0,0.06796116504854369,,,,
不含流動性閘,可判,全期 2010-2026,6 三閘全不過,6m,False,659,125,1,313,-0.2796609647244542,0.4339908952959029,0.01669195751138088,0.22003034901365706,20.14172007721631,高,0.41122913505311076,-0.0800716725796749,0.12340138515614363,-0.32400074962065384,0.23678929686962155,2.389398568028479,1.2298195330554529,7.0,0.7155629786203079,33.0,1.3252709346709872,0.0354767620859103,-0.042254831442710215,555.0,0.07435508345978756,,,,
不含流動性閘,可判,全期 2010-2026,6 三閘全不過,12m,False,571,213,1,272,-0.3526460067977139,0.5341506129597198,0.04903677758318739,0.3117338003502627,18.33563667506904,高,0.46935201401050786,-0.0455733083705371,0.335631567063951,-0.3809030811273739,0.5120278151720487,3.0024699440872866,1.5075949774099928,6.0,0.39886697301633633,29.0,0.8355161178776492,0.20390179564655164,0.05815980877823044,492.0,0.08581436077057793,,,,
不含流動性閘,可判,全期 2010-2026,9 負債閘資料不足(不納入五組),1m,False,4870,46,6,1376,-0.10417376359108475,0.06817248459958933,0.001437371663244353,0.015605749486652977,7.606475572469272,高,0.46632443531827517,-0.0106783371233983,0.012860254989574599,-0.09858795828828278,0.08530316676162887,1.372016892427964,1.0397796215047246,49.0,1.2077584925602054,244.0,2.731771670879635,-0.002698983285230207,-0.02344571834649989,1996.0,0.08829568788501027,,,,
不含流動性閘,可判,全期 2010-2026,9 負債閘資料不足(不納入五組),3m,False,4653,263,6,1312,-0.1703056734460835,0.20180528691166988,0.006877283473028154,0.0591016548463357,12.6414125761935,高,0.4442295293359123,-0.0335613979752542,0.029345602391039765,-0.1796495680888868,0.1404878515067669,1.589999651730755,1.0422856986360525,47.0,1.0679661035576473,233.0,2.2871898127151975,-0.0020148583556737,-0.03976458057783142,1943.0,0.09241349666881582,,,,
