事件表,版本,年份段,進場格,期,口徑,樣本N,未成熟,無進場點,簇數,可信度,勝率,平均超額,中位超額,贏家數,輸家數,贏家平均,輸家平均,贏家中位,輸家中位,平均盈虧比(贏家平均/|輸家平均|),中位盈虧比(贏家中位/|輸家中位|)=原表賠率欄,驗算平均(p x 贏家平均 - (1-p) x |輸家平均|),驗算差(個百分點),最大單筆超額,剔走前三大贏家後平均,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,觸發日即買,6m,同公司單注(365 曆日),210,39,0,172,高,0.4238095238095238,0.01742585725720338,-0.048203112090731054,89,121,0.32570040039654874,-0.2093215339775217,0.1971312626124526,-0.182281202758931,1.5559813374553453,1.0814678619010483,0.017425857257203387,6.938893903907228e-16,2.4249454197243,-0.00786033522507621,3,1.4446291856693585,11,3.256268824526086,-0.00786033522507621,-0.04149074310911871
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,觸發日即買,12m,正本(120 日冷卻),239,94,0,190,高,0.4309623430962343,0.04040403740275071,-0.0885729250363874,103,136,0.46653242004992695,-0.28232554651386066,0.2824547115168263,-0.27943797482217736,1.6524626475026507,1.0107957291651881,0.04040403740275078,6.938893903907228e-15,3.061586771067589,0.0075118783530219845,3,0.8164147082876116,12,2.1040136783732795,0.0075118783530219845,-0.04696466863013229
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,觸發日即買,12m,同公司單注(365 曆日),183,66,0,153,高,0.4207650273224044,0.0374692610926723,-0.0885729250363874,77,106,0.46509238114304535,-0.27316262800052327,0.2667424590268668,-0.25583609029035936,1.7026208326790384,1.0426302978759927,0.03746926109267229,6.938893903907228e-16,3.061586771067589,-0.00570492704436217,2,0.8049130733605045,10,2.3808852298070566,0.0073905338517904744,-0.0547315439669476
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,1m,正本(120 日冷卻),318,7,11,246,高,0.5408805031446541,0.0124238426484105,0.01049051260053405,172,146,0.09996027358062379,-0.09070126776488187,0.0692216771090209,-0.0799549026663243,1.1020824299803984,0.8657590066478306,0.012423842648410496,3.469446951953614e-16,0.5057637588599584,0.008455158624149584,4,0.41523121594567686,16,1.2728372345743757,0.007357624089478513,-0.0035692729303691537
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,1m,同公司單注(365 曆日),235,7,9,193,高,0.5276595744680851,0.012199834048231717,0.0067965761591466,124,111,0.09886437336800734,-0.08461460627295903,0.0634678375241899,-0.0701571432818354,1.1684078875115234,0.9046525350843719,0.012199834048231738,2.0816681711721685e-15,0.4280877465827439,0.007466537767655712,3,0.395793398902238,12,1.3067112148112765,0.007466537767655712,-0.003943179782671946
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,3m,正本(120 日冷卻),303,22,11,234,高,0.504950495049505,0.018496262068265754,0.0023690631078507,153,150,0.1885115030259522,-0.15491928370857438,0.1398341511141778,-0.1276084586612338,1.2168369134766313,1.0958062857369035,0.018496262068265767,1.3877787807814457e-15,0.9946850859458584,0.010309590048255851,4,0.5667165107579354,16,1.6653070067421967,0.008121337341012638,-0.012991724404267626
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,3m,同公司單注(365 曆日),223,19,9,182,高,0.5067264573991032,0.015542005264778325,0.0023690631078507,113,110,0.18740524000452619,-0.1610084086042354,0.1313989810859055,-0.13865484764416885,1.1639469120223103,0.947669578946968,0.015542005264778322,3.469446951953614e-16,0.9946850859458584,0.004338076281080851,3,0.7246354998873812,12,2.0883568631499707,0.004338076281080851,-0.017877252728145457
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,6m,正本(120 日冷卻),270,55,11,214,高,0.4111111111111111,0.0015153425923852776,-0.0614436128703211,111,159,0.32088356647834865,-0.22143983257328725,0.2202378809699219,-0.187193919965193,1.449077895107917,1.1765226189551088,0.0015153425923852826,4.98732999343332e-16,2.7093591860815387,-0.01892927176754829,3,13.35294686478881,14,35.79991712626028,-0.01892927176754829,-0.05561767613626181
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,6m,同公司單注(365 曆日),206,36,9,170,高,0.4174757281553398,0.002407139365104148,-0.059752110157291746,86,120,0.3250737629199272,-0.228837274182519,0.2049756658769862,-0.1962638746108198,1.4205455124441424,1.044388154893209,0.002407139365104144,3.903127820947816e-16,2.7093591860815387,-0.02446988843678801,3,11.017505088306644,11,23.713856748842442,-0.02446988843678801,-0.057759673102440394
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,12m,正本(120 日冷卻),237,88,11,188,高,0.43037974683544306,0.06925020912664782,-0.0723505839971009,102,135,0.5220154604915785,-0.2728390919046332,0.28056190693200633,-0.2385066263926563,1.9132722398667168,1.1763275141467724,0.06925020912664784,1.3877787807814457e-15,4.494961586543262,0.027449784639591038,3,0.6086319542851365,12,1.5652453676447116,0.027449784639591038,-0.04123100577951934
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,跌勢衰竭,12m,同公司單注(365 曆日),181,61,9,151,高,0.4198895027624309,0.03786377997604456,-0.0723505839971009,76,105,0.4625905546076193,-0.2695575045191906,0.27439289169362674,-0.2377589717575516,1.716110836657067,1.154080073888575,0.03786377997604451,4.85722573273506e-15,2.6381520930745976,-0.0011644549158814396,2,0.7090307516452644,10,2.3368278343141586,0.011140292757035087,-0.053577434223172786
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,1m,正本(120 日冷卻),314,6,16,246,高,0.49044585987261147,0.006230729425473376,-0.00457388613458635,154,160,0.10554799633216529,-0.08936213997221758,0.07984464736021654,-0.0675372764644768,1.181126552754666,1.1822307848349964,0.006230729425473383,6.938893903907228e-16,0.560873599843575,0.0017084965905771058,4,0.9359522668890023,16,2.73150212824699,0.0004042133094628523,-0.011367770724402086
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,1m,同公司單注(365 曆日),234,4,13,193,高,0.4658119658119658,0.0021625296290628546,-0.0081737848718811,109,125,0.10765326529986027,-0.08982539187587252,0.0791078491504098,-0.069239216883346,1.1984725371265137,1.1425295188374305,0.00216252962906284,1.474514954580286e-15,0.560873599843575,-0.0038483364803532814,3,2.7567383966043404,12,7.807780015696274,-0.0038483364803532814,-0.01551781118084654
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,3m,正本(120 日冷卻),293,27,16,231,高,0.5290102389078498,0.024277079018651296,0.0112273997640921,155,138,0.17950192845005072,-0.15006967215429734,0.1154565851719067,-0.1402732827724425,1.196123946119453,0.8230832193412445,0.024277079018651296,0.0,1.7484214417058572,0.01172683566879343,3,0.5219043580122029,15,1.42339466087453,0.01172683566879343,-0.010833396373996121
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,3m,同公司單注(365 曆日),217,21,13,181,高,0.5161290322580645,0.0228450737406301,0.006908432954765,112,105,0.18396739165325934,-0.14901873203284108,0.12297042416227805,-0.1230939548091195,1.2345252784241663,0.9989964523681686,0.022845073740630106,6.938893903907228e-16,1.1256720008353378,0.0107495930308023,3,0.5359620517779318,11,1.397331523182694,0.0107495930308023,-0.00956176574955853
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,6m,正本(120 日冷卻),260,60,16,209,高,0.4307692307692308,-0.00629524704859517,-0.057503034173712705,112,148,0.29852547754894626,-0.23697038998727518,0.2055493530944122,-0.2208738827916561,1.2597585612488398,0.9306186430756094,-0.0062952470485951595,1.0408340855860843e-15,2.3951213801980296,-0.024438348354033294,3,-2.8372389876069164,13,-7.905489031367448,-0.024438348354033294,-0.05901289846422375
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,6m,同公司單注(365 曆日),199,39,13,167,高,0.41708542713567837,-0.004846613473673818,-0.0612066722412297,83,116,0.314050055043304,-0.23302267801599422,0.2126894389314113,-0.21534139667497254,1.347723138868691,0.9876848679143472,-0.0048466134736738775,5.9847959921199845e-15,2.3951213801980296,-0.028614119263331142,2,-3.6600576279119257,10,-10.916845584385884,-0.022814792484362145,-0.06081223560964031
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,12m,正本(120 日冷卻),230,90,16,185,高,0.4217391304347826,0.04227810810932326,-0.0928888935387535,97,133,0.49557050790748886,-0.2883186045254291,0.2461235408683475,-0.2681362321128345,1.7188294481488464,0.9179048237120606,0.042278108109323254,6.938893903907228e-16,3.2587107835514573,0.004640116602974446,3,0.8916793218113334,12,2.298873050714598,0.004640116602974446,-0.057936678483631224
events.csv(正本),A(淨現金 N2),驗證年份 2022-2026,買方回來,12m,同公司單注(365 曆日),175,63,13,148,高,0.4057142857142857,0.011674237212959713,-0.0896619955259102,71,104,0.4363822457485402,-0.2782706532296,0.2461235408683475,-0.25601551789673055,1.5681935579045159,0.9613618068558907,0.01167423721295971,3.469446951953614e-16,2.614167005250864,-0.025522049424908003,2,2.3557081500341646,9,6.375773233338397,-0.016009827997874464,-0.06616059691317817
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,1m,正本(120 日冷卻),3215,28,0,1730,高,0.49860031104199065,0.004026507388509379,-0.0006538823672215,1603,1612,0.10023904206754031,-0.0916488605336287,0.0729710428978445,-0.07016954707792686,1.0937292780717074,1.039924667274914,0.004026507388509376,2.6020852139652106e-16,0.8506280957372951,0.0033122649922753106,33,1.2729376854366727,161,3.9011440460224365,-0.0011103830064576026,-0.012297299137410756
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,1m,同公司單注(365 曆日),2460,23,0,1448,高,0.5028455284552845,0.003343561592369797,0.00042475241373335,1237,1223,0.09724756631662625,-0.09163538676732376,0.0713246227206563,-0.0711919641498045,1.0612446757446734,1.0018633924830709,0.003343561592369794,3.0357660829594124e-16,0.7289663457738649,0.002501702552404092,25,1.4799904921291576,123,4.6174617190514375,-0.0016213549587256225,-0.012731795858619374
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,3m,正本(120 日冷卻),3107,136,0,1686,高,0.4943675571290634,0.015605871574103286,-0.0025904360194133,1536,1571,0.18990862107513995,-0.15481362125440867,0.1369305110486528,-0.1315172831962957,1.2266919379339294,1.0411598211337565,0.015605871574103286,0.0,3.644043104313688,0.013558411628768398,32,0.646948281417542,156,1.9927079415734716,0.005567016284233754,-0.01631103683956975
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,3m,同公司單注(365 曆日),2371,112,0,1410,高,0.4985238296077604,0.015829903665783577,-0.0011491188897649,1182,1189,0.1836498407159361,-0.15100202702663043,0.13012660285530264,-0.1291743458737573,1.2162077843070807,1.0073718738430923,0.015829903665783587,1.0408340855860843e-15,3.644043104313688,0.01314635485917695,24,0.6538407519403725,119,1.9636271716923748,0.005535701644902113,-0.01606018254025811
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,6m,正本(120 日冷卻),2908,335,0,1606,高,0.4470426409903714,0.008592115146187204,-0.0368856648887298,1300,1608,0.28271351945438994,-0.21302344803830506,0.1888834358201605,-0.18125121024647672,1.3271474199570439,1.0421085495832276,0.008592115146187199,5.204170427930421e-16,3.5697477446936787,0.005209810322582054,30,2.025144282712837,146,5.542885363539135,-0.008899973122122406,-0.041096287819529384
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,6m,同公司單注(365 曆日),2232,251,0,1346,高,0.44310035842293904,0.004236853296896541,-0.04000091708775965,989,1243,0.27047968482612683,-0.2076007656752746,0.1841038251185895,-0.1757365334833912,1.3028838499045148,1.0476127044806487,0.004236853296896534,6.938893903907228e-16,3.397946482669285,0.00033651279750154,23,3.8949162488129985,112,10.6568589412424,-0.012393041526096306,-0.04307622568060411
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,12m,正本(120 日冷卻),2686,557,0,1504,高,0.45346239761727475,0.021870070903349404,-0.05100838072207575,1218,1468,0.40975152697802497,-0.29995527889157897,0.2849226575864498,-0.2778461714617648,1.3660420596436067,1.0254690791219299,0.021870070903349387,1.734723475976807e-15,11.705683397360184,0.014781767151279265,27,1.2070951561334384,135,3.289608597675663,-0.004575175975985224,-0.05272383448507278
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,觸發日即買,12m,同公司單注(365 曆日),2082,401,0,1273,高,0.45341018251681076,0.022370766685139706,-0.04492491894733265,944,1138,0.4022478513736784,-0.29274695558725095,0.27867890991730015,-0.2676189745696104,1.3740462324083558,1.0413271718325523,0.02237076668513968,2.42861286636753e-15,11.705683397360184,0.013568102796117261,21,1.1982126194965366,105,3.213876061961554,-0.0044793490185973265,-0.05215647460889032
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,1m,正本(120 日冷卻),3165,44,39,1710,高,0.5077409162717219,0.008292153460208514,0.0021228769672949,1607,1558,0.10617946969332796,-0.09267377541438901,0.0739959372211571,-0.07240735704955885,1.145733722604356,1.0219394856590465,0.008292153460208507,6.938893903907228e-16,1.3136560667805672,0.007417482028929418,32,0.6725575660554493,159,2.1574746627236783,0.0027429355938014205,-0.01010563392588449
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,1m,同公司單注(365 曆日),2419,37,30,1432,高,0.5117817279867714,0.009809240618494993,0.0028442532895385,1238,1181,0.10313619000719138,-0.08802205772460925,0.07250693994848775,-0.0675145834762203,1.1717084634611594,1.0739448607281394,0.009809240618494995,1.734723475976807e-16,1.3136560667805672,0.00866637646111516,25,0.5836820350369636,121,1.8015309210496386,0.004126408905534409,-0.008276400777311848
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,3m,正本(120 日冷卻),3055,154,39,1669,高,0.48641571194762684,0.012201570685996777,-0.0057435687462218,1486,1569,0.1884587252817727,-0.15473159166538822,0.1234880889349679,-0.132762279578797,1.217971865043051,0.9301443853385729,0.012201570685996768,8.673617379884035e-16,3.1938156933140016,0.009598502382413214,31,0.9566984267246579,153,2.679307413703323,0.0005337634648790349,-0.02157047714734965
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,3m,同公司單注(365 曆日),2336,120,30,1398,高,0.4845890410958904,0.011930847474989808,-0.006206788096012951,1132,1204,0.1847585028302301,-0.15056159925435572,0.12276938651032329,-0.1292433344257092,1.2271289873728215,0.9499088448611079,0.011930847474989806,1.734723475976807e-16,3.1938156933140016,0.009088702605536342,24,0.9412595996958002,117,2.643686736087695,0.0007080977333618787,-0.02064457185225211
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,6m,正本(120 日冷卻),2867,342,39,1591,高,0.44680851063829785,0.006588285586891954,-0.0358746011984212,1281,1586,0.2820074376993836,-0.21586564496550512,0.1839345199352464,-0.18801296992480898,1.3064025901131595,0.9783076136120096,0.006588285586891937,1.6479873021779667e-15,5.028545540148772,0.002947188971838306,29,2.653078544590371,144,7.395314900950008,-0.011002242362901659,-0.04436233549232935
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,6m,同公司單注(365 曆日),2211,245,30,1339,高,0.44549977385798284,0.002156803581028364,-0.0364490159559526,985,1226,0.2692928931995849,-0.21246721621854597,0.1737181374287497,-0.18319929066248003,1.2674562127391336,0.9482467797803973,0.0021568035810284047,4.076600168545497e-15,5.028545540148772,-0.0024659426099194882,23,8.224153922787798,111,21.870929507616744,-0.01574486755155747,-0.047393833120779036
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,12m,正本(120 日冷卻),2666,543,39,1495,高,0.4441110277569392,0.033113059387248976,-0.04963055335336995,1184,1482,0.4347997442873391,-0.2878026186975733,0.2669322813033958,-0.25802315029785283,1.5107567340943213,1.0345284172961169,0.03311305938724901,3.469446951953614e-15,9.987976510363495,0.02598771468843351,27,0.9284827768047396,134,2.485189129146678,0.0023923829939230435,-0.05178184417669495
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,跌勢衰竭,12m,同公司單注(365 曆日),2069,387,30,1266,高,0.4412759787336878,0.030740145187550375,-0.0498460229508762,913,1156,0.42547255037381027,-0.2810165035451964,0.2630213844244282,-0.24878354450012946,1.514048267650518,1.057229829862366,0.03074014518755036,1.3877787807814457e-15,9.987976510363495,0.021579994950027163,21,0.9916695205040152,104,2.6187001792564635,0.000258705971030726,-0.052392637897797224
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,買方回來,1m,正本(120 日冷卻),3140,33,76,1702,高,0.4767515923566879,-0.0006134817565246076,-0.0062351607278011995,1497,1643,0.10153271102782822,-0.0936827760950372,0.0714679155207782,-0.0745383398527462,1.0837927232731404,0.9588074494544183,-0.0006134817565246059,1.734723475976807e-16,0.7141447229496054,-0.001197764097675145,32,-7.478393133849149,157,-26.0544336753936,-0.005254892557431216,-0.017470948939956807
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,買方回來,1m,同公司單注(365 曆日),2404,27,56,1427,高,0.47254575707154745,-0.001136150365671969,-0.0076709799346833495,1136,1268,0.09918873129216639,-0.0910171168982464,0.06841251469435705,-0.07263355522710721,1.0897810727520136,0.9418858058158931,-0.0011361503656719674,1.734723475976807e-16,0.7141447229496054,-0.0019001910612224243,25,-4.169211819318351,121,-13.81903256203306,-0.005934719026736269,-0.01772899905005601
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,買方回來,3m,正本(120 日冷卻),3006,167,76,1653,高,0.4637391882900865,0.0016886988236927774,-0.0155229668010899,1394,1612,0.18282713763505157,-0.1549533506198768,0.12664963362910825,-0.129325145113552,1.179885022838604,0.9793117457390474,0.0016886988236927691,8.239936510889834e-16,3.396805041048303,-0.0008768153378450184,31,7.005474907463143,151,19.023099680549993,-0.010247113904645453,-0.03204531531100048
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,買方回來,3m,同公司單注(365 曆日),2299,132,56,1383,高,0.4562853414528056,-0.0006459075232990915,-0.0193571430121116,1049,1250,0.178091899851957,-0.15064267547261398,0.1207417472119261,-0.1235615329481119,1.1822141321722153,0.977179097176061,-0.000645907523299058,3.3501847129802087e-15,3.396805041048303,-0.003650946451929324,23,-17.005259773675917,115,-47.67247913852936,-0.011747256408096794,-0.033093305458742436
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,買方回來,6m,正本(120 日冷卻),2820,353,76,1579,高,0.43829787234042555,-0.0037786736709537094,-0.040126854615305296,1236,1584,0.26718868436143944,-0.2152153242568362,0.1780250652910472,-0.18923518738362777,1.241494699710968,0.9407609005091913,-0.003778673670953664,4.553649124439119e-15,3.3255009672308797,-0.006598702599234865,29,-4.231547088391846,141,-11.872268959278625,-0.01997371266942154,-0.05120010926511667
events.csv(正本),"A2(N2,缺債務標籤當零負債)",全期 2010-2026,買方回來,6m,同公司單注(365 曆日),2178,253,56,1329,高,0.4247015610651974,-0.011234724103351098,-0.045496043647925005,925,1253,0.2583554863459297,-0.2102538339721338,0.1719452195539923,-0.1817604670092204,1.2287789547760213,0.9459989973797207,-0.011234724103351093,5.204170427930421e-16,3.3255009672308797,-0.014845162838235518,22,-1.3938297188905022,109,-3.8800099124879965,-0.027168445181342784,-0.05771391036480488
