版本,年份段,進場格,期,表,樣本N,未成熟,無進場點,資料不足,可信度,中位超額,p25超額,p75超額,平均超額,中位期內最大跌幅,觸及負33比例,最大單筆超額,剔走前三大贏家後的平均超額,2020年觸發佔比,勝率,勝率下限,勝率上限,平均超額下限,平均超額上限,賠率,簇數,industry_kill,pos_sma200,pos_sma250
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,1m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,1m,軸一 行業殺 vs 個別殺,255,0,0,0,高,0.0064177556759221,-0.0643803674289081,0.0712078687966287,0.014544248183321343,-0.1027045809624116,0.01568627450980392,0.9102662588263796,0.006506097129232551,0.5490196078431373,0.5215686274509804,0.45,0.5991735537190083,-0.004668551741062774,0.03660413793209956,1.0706786765569465,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,3m,軸一 行業殺 vs 個別殺,901,0,5,0,高,-0.0150914030896186,-0.1314945648749652,0.1034383865125025,-0.005984955523342824,-0.1334780149872121,0.10876803551609324,1.4945570917341993,-0.010256588606038347,0.2519422863485017,0.46170921198668147,0.4295405138339921,0.4955164441159727,-0.019807922155356063,0.008092159564840091,0.979052687968444,655.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,3m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,3m,軸一 行業殺 vs 個別殺,255,0,0,0,高,-0.0302857361393312,-0.13248125145591394,0.109171879261075,0.006515810947055488,-0.131893419533336,0.07450980392156863,1.156133431086872,-0.005348021695487759,0.5490196078431373,0.43529411764705883,0.36226104511219814,0.5118181673863347,-0.02802713581743843,0.04234836119593448,1.2987332394736129,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,6m,軸一 行業殺 vs 個別殺,901,0,5,0,高,-0.0247392197147738,-0.1926265556254015,0.1528544009898778,-0.00036779065972836916,-0.1693901884533437,0.20865704772475027,2.0910620379283267,-0.006729286662645674,0.2519422863485017,0.4683684794672586,0.43375896057347674,0.5016835016835017,-0.022239662398382196,0.021945822734365898,0.9427728843950144,655.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,6m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,6m,軸一 行業殺 vs 個別殺,255,0,0,0,高,0.0015415886734182,-0.15774090695651666,0.2118594408710673,0.05898634891460773,-0.1647059601506454,0.13333333333333333,1.7251471777104237,0.041909616348592985,0.5490196078431373,0.5058823529411764,0.43404054596547575,0.5800061728395061,0.010189368311790953,0.11169466046814877,1.3168659341154392,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,12m,軸一 行業殺 vs 個別殺,901,0,5,0,高,-0.02797016595768,-0.243210582064362,0.236351606179296,0.0429774014727394,-0.2236645203361161,0.34739178690344064,7.021457922676005,0.026439799000193144,0.2519422863485017,0.46392896781354054,0.4238722084637827,0.5005501157850591,0.005076404267975308,0.0796714947774309,1.1300809491916215,655.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,12m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,12m,軸一 行業殺 vs 個別殺,255,0,0,0,高,0.0924126792622015,-0.11091076266134235,0.371082965327697,0.15861449903066585,-0.1872530146840459,0.23529411764705882,3.19190012482648,0.13176838412649142,0.5490196078431373,0.596078431372549,0.5146924863062633,0.6720141592920353,0.08848752298999747,0.2306254102648728,2.1193943794114003,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,906,0,0,0,高,0.0019506605266799999,-0.0643057500840555,0.06936014965675649,0.00938412962197485,-0.06893503581874144,0.02869757174392936,0.8538246840434487,0.0068209889145097145,0.25055187637969095,0.5088300220750552,0.47623926222265855,0.5417606658047834,0.00014852806464266585,0.018769481805566854,1.0295498730177033,659.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,軸一 行業殺 vs 個別殺,255,0,0,0,高,0.0003703915249768,-0.0690787556153266,0.0938382340030289,0.02271163236835096,-0.0730158730158729,0.00784313725490196,0.6504215157449131,0.016032068454383683,0.5490196078431373,0.5019607843137255,0.4321417548500882,0.5714285714285714,0.0018121168351365956,0.04716210430696207,1.3566788739940967,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,906,0,0,0,高,0.0057210201286277,-0.1160878921120175,0.12253291434479542,0.018278435202974945,-0.1087096758375315,0.09271523178807947,1.8661342617849628,0.013173995476223372,0.25055187637969095,0.5121412803532008,0.4777584120098079,0.5454545454545454,0.0027695685269541375,0.034076813354833785,0.9880164972178843,659.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,軸一 行業殺 vs 個別殺,255,0,0,0,高,-0.0136705424658867,-0.0986894615087615,0.11149631215227805,0.03674362392184441,-0.1159763674764238,0.06274509803921569,1.1153245832828405,0.024733838788844813,0.5490196078431373,0.47843137254901963,0.4092779056386651,0.5565217391304348,-0.0032750999692060133,0.08114817192920519,1.3019224852957294,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,906,0,0,0,高,-0.013963477296047501,-0.18781673606214566,0.16419186103903102,0.018500289687972363,-0.1482644171124025,0.18322295805739514,2.4755892741256345,0.010654629871471635,0.25055187637969095,0.4757174392935982,0.4410591818400929,0.5090571081916376,-0.0056155846985430635,0.0427877409061495,1.0047589071586183,659.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,軸一 行業殺 vs 個別殺,255,0,0,0,高,0.0321284965697303,-0.1486347748699639,0.23071308515294084,0.06435904199081237,-0.1295272796134128,0.13333333333333333,1.704129745530019,0.04944331954306196,0.5490196078431373,0.5607843137254902,0.4912796959138423,0.6308450012070214,0.015396518654544793,0.11971472124283307,1.0084810728819362,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,906,0,0,0,高,-0.012926765353665201,-0.23345671800945522,0.2666884400031033,0.0693631454775037,-0.21432712686075064,0.336644591611479,9.987976510363495,0.048845262495168774,0.25055187637969095,0.48013245033112584,0.4409090909090909,0.5197217739087673,0.02440350394556842,0.11785686858725565,1.257761472683213,659.0,個別殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,7,0,0,0,"低(樣本不足,只報樣本數)",,,,,,,,,0.0,,,,,,,,行業不明,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,軸一 行業殺 vs 個別殺,255,0,0,0,高,0.0951613658709353,-0.10193419746748594,0.43361474869202704,0.199855950096114,-0.1602378549255551,0.2196078431372549,3.04044672635054,0.17115607350821258,0.5490196078431373,0.6039215686274509,0.5204795081967213,0.6775453916300277,0.12036057829961422,0.2820031737917097,2.3296464768525653,137.0,行業殺,,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,軸二 200 日線位置,185,0,0,0,高,-0.0224201475968953,-0.0663062998608814,0.0463425665505468,-0.010128063946876941,-0.0746488394553637,0.03783783783783784,0.5261583729519421,-0.016515272572978922,0.22162162162162163,0.42702702702702705,0.35869290733421166,0.5027940851560774,-0.025953125912917333,0.005141170444608093,0.9467769115995831,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,軸二 200 日線位置,874,0,0,0,高,0.0021293805793025002,-0.06759964637182547,0.06364841281867155,-0.0052882012049303845,-0.093385012040292,0.09382151029748284,0.6269893497150107,-0.007263528581685961,0.3501144164759725,0.5091533180778032,0.47169526134471035,0.5457797069774972,-0.015160901455828874,0.004413690232038418,0.9048697853614748,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,軸二 200 日線位置,109,0,0,0,高,-0.0194417730324029,-0.1033893414861673,0.0504023784621221,-0.01586184025763284,-0.1152783841888717,0.03669724770642202,0.7289663457738649,-0.031287028859910714,0.1834862385321101,0.3944954128440367,0.2886548374306106,0.5048592723350005,-0.047376893804725796,0.017880303737867125,0.9613924854206277,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,軸二 200 日線位置,185,0,0,0,高,-0.025820364851763,-0.1375478721883584,0.0746929908503832,-0.012518630841186616,-0.1186655149955964,0.12432432432432433,0.9686750379143788,-0.02576392521965287,0.22162162162162163,0.40540540540540543,0.32620320855614976,0.4835164835164835,-0.03959082172982038,0.01676466813830513,1.0113072579391005,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,軸二 200 日線位置,874,0,0,0,高,0.0175843746646222,-0.10993524411712713,0.1385272639228292,0.028429733489484448,-0.1423452351815112,0.16704805491990846,1.5292572058180784,0.02416472931578022,0.3501144164759725,0.5423340961098398,0.5067098877644596,0.5756937354272227,0.011941606119505831,0.0455438362422791,1.0419668380269738,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,軸二 200 日線位置,109,0,0,0,高,-0.0400380156858667,-0.1363944822620396,0.1361824977589274,0.0058980008726157215,-0.1588541428985379,0.11926605504587157,0.7992374428238906,-0.0131310421548282,0.1834862385321101,0.45871559633027525,0.3577817824377458,0.5555555555555556,-0.03949710010460653,0.053111793005933376,1.3080628550432838,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,6m,軸二 200 日線位置,185,0,0,0,高,-0.0388381193422059,-0.1987600429434971,0.1318000029068311,-0.003111327550028712,-0.1474747570105179,0.2594594594594595,2.55430340500854,-0.028248362447106493,0.22162162162162163,0.42162162162162165,0.35449206349206347,0.4971751412429379,-0.04724811856983892,0.04915473695390953,0.9284469141040713,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,6m,軸二 200 日線位置,874,0,0,0,高,-0.00642465543529675,-0.16598171087390307,0.18121590679423658,0.02687034792516744,-0.18171333797507125,0.2517162471395881,1.748384273304791,0.021594963769152802,0.3501144164759725,0.488558352402746,0.44898990622582297,0.5269616473349903,0.0024575532874733705,0.0501166848084892,1.1454288680328673,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,6m,軸二 200 日線位置,109,0,0,0,高,-0.0512396085857318,-0.1875767621161912,0.1688380478156108,0.026300241297230412,-0.185566848595081,0.21100917431192662,2.883677630648528,-0.027846734134632907,0.1834862385321101,0.44954128440366975,0.34545454545454546,0.5585776454420521,-0.054460317817264736,0.11758449883673988,1.1637623138892157,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,12m,軸二 200 日線位置,185,0,0,0,高,-0.1117413596501131,-0.2808425901979591,0.1827971310125009,-0.015509434680904679,-0.2616561035113369,0.42702702702702705,4.011141292429923,-0.05409097988808948,0.22162162162162163,0.3783783783783784,0.3036649214659686,0.45213731724711753,-0.08709831249328324,0.06267690943189637,1.266660099299228,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,12m,軸二 200 日線位置,874,0,0,0,高,0.052896717440271204,-0.17683842199741306,0.335521124343398,0.1067439550188499,-0.2513706280089514,0.36155606407322655,2.4924322238772105,0.09919750607008213,0.3501144164759725,0.5640732265446224,0.5188216911764706,0.6075811777655475,0.0673233355485479,0.14489519137722157,1.3611254327340523,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,12m,軸二 200 日線位置,109,0,0,0,高,-0.1795322913787038,-0.4369917006302464,0.0612685787083888,0.03207702820658181,-0.2999769800624574,0.44954128440366975,11.705683397360184,-0.1318522176707641,0.1834862385321101,0.3211009174311927,0.21818181818181817,0.42985130509199815,-0.16169003579250105,0.31536574207507323,0.7196134352840868,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,1m,軸二 200 日線位置,185,0,0,0,高,-0.017672017139283,-0.0750141960715892,0.0371613979109486,-0.021150641759201148,-0.0788247945233142,0.02702702702702703,0.3468829534453626,-0.027042789989689106,0.22162162162162163,0.43243243243243246,0.36138289876108026,0.5026206620318713,-0.03765626013125813,-0.004937877416271417,0.7293473542757114,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,1m,軸二 200 日線位置,870,0,4,0,高,0.0054419923283767,-0.06339308450441233,0.06441891628998056,0.007849879822954844,-0.08348367317137315,0.020689655172413793,0.9102662588263796,0.005093748821714214,0.35172413793103446,0.5206896551724138,0.48405199499456936,0.5581172281665703,-0.001308189357284634,0.016741921133836428,0.9206968423493088,591.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,1m,軸二 200 日線位置,108,0,1,0,高,-0.02119446067143765,-0.09054160676367395,0.05021201859048945,-0.015308896185975899,-0.09166750853502656,0.06481481481481481,0.3313784984456429,-0.02421727540961348,0.18518518518518517,0.42592592592592593,0.3333333333333333,0.5181818181818182,-0.04089346192928012,0.011083850375907943,0.7092225329708741,90.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,3m,軸二 200 日線位置,185,0,0,0,高,-0.049425842527512,-0.1379594552313419,0.0631544715640031,-0.03264945846877026,-0.1466490484796622,0.10270270270270271,0.8457191767405765,-0.04339327574354836,0.22162162162162163,0.3891891891891892,0.3236994219653179,0.4550672098358726,-0.05925740323506619,-0.005916246733693218,0.9128679726080091,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,3m,軸二 200 日線位置,870,0,4,0,高,-0.00306971490389115,-0.12524934238373375,0.11428093448219398,0.004744138592193634,-0.1281151196497521,0.09310344827586207,1.156133431086872,0.0011470236275283243,0.35172413793103446,0.4827586206896552,0.44502813697318006,0.5176779205078254,-0.01092767034646061,0.020400674141330517,1.0128106038283056,591.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,3m,軸二 200 日線位置,108,0,1,0,高,-0.07397126317161684,-0.16410234501316098,0.07007992789635764,-0.02176473596931339,-0.15447826053750835,0.17592592592592593,1.4945570917341993,-0.05552642977704682,0.18518518518518517,0.35185185185185186,0.2689075630252101,0.4380952380952381,-0.07186105554606745,0.03414668051684195,1.2307383377345793,90.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,6m,軸二 200 日線位置,185,0,0,0,高,-0.0475391621542482,-0.2338371016250992,0.1352638312993177,-0.023429602934943273,-0.1982862617377654,0.21621621621621623,1.9922281935905384,-0.042678832017098184,0.22162162162162163,0.41081081081081083,0.3389830508474576,0.48315980703468486,-0.06923172107858522,0.02465393301599559,1.0343777430958838,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,6m,軸二 200 日線位置,870,0,4,0,高,0.00321812955108085,-0.17205137196407083,0.18348158883179552,0.026590162049998475,-0.16106409943667235,0.18275862068965518,1.7251471777104237,0.021279507033023164,0.35172413793103446,0.5057471264367817,0.46819825237653606,0.5429280220090377,0.0038784019900194285,0.05114728606357496,1.0493245937192148,591.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,6m,軸二 200 日線位置,108,0,1,0,高,-0.08958872017522809,-0.23671070201012617,0.09433785318343042,-0.03728208536793175,-0.2020997999559934,0.25,2.0910620379283267,-0.0853090626483298,0.18518518518518517,0.3611111111111111,0.27417833231892874,0.45045045045045046,-0.10732628905261221,0.04637996592976198,0.7321667484463702,90.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,185,0,0,0,高,-0.0987851636646909,-0.2909419826643956,0.217013395734287,-0.005346593958382641,-0.2674897438315081,0.3783783783783784,3.640024427571196,-0.04445659850065694,0.22162162162162163,0.3621621621621622,0.2914565685570711,0.43548387096774194,-0.07336712154461059,0.07393953216980183,1.3989683505234598,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,870,0,4,0,高,0.0453012804983588,-0.17248468217106,0.29641935402573727,0.09633819542308474,-0.1918672281822909,0.2942528735632184,3.19190012482648,0.0876301761370199,0.35172413793103446,0.5494252873563218,0.5079327060165383,0.5885438440635451,0.0626530913792218,0.130794402364452,1.3907549635372405,591.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,買方回來,12m,軸二 200 日線位置,108,0,1,0,高,-0.17537758956769528,-0.42004573612284635,0.0137044348964951,-0.022088193029555385,-0.3137269698990204,0.4722222222222222,7.021457922676005,-0.15221166377875472,0.18518518518518517,0.26851851851851855,0.18333333333333332,0.3600277777777776,-0.1808475179544072,0.1824924931150103,1.2298213324610427,90.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,185,0,0,0,高,-0.0105536455663293,-0.0676020799422496,0.0484320164629414,-0.0038271439260979022,-0.0743354703129643,0.02702702702702703,0.6034346044121959,-0.013087062839372424,0.22162162162162163,0.4486486486486487,0.3785310734463277,0.5210639501980757,-0.02391694224408245,0.017093550397466156,0.8380621676166102,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,874,0,0,0,高,0.00225051314895325,-0.06383230044629455,0.0752857012436856,0.013213790145074412,-0.06974382153838185,0.021739130434782608,0.8538246840434487,0.010569671801478869,0.3501144164759725,0.5102974828375286,0.4735658042744657,0.5440675117672932,0.0028962331466678847,0.023487489763430677,1.1291952145020363,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,1m,軸二 200 日線位置,109,0,0,0,高,0.0153580668548587,-0.0830129170769452,0.1173144760162954,0.03053134908264864,-0.0698705893883722,0.03669724770642202,0.6588003368114648,0.01763714160530619,0.1834862385321101,0.5871559633027523,0.4845194546059195,0.6814259855189058,-0.00193711622328528,0.061609923767204006,0.9410652433435935,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,185,0,0,0,高,-0.0365335363980247,-0.124571618503937,0.0933528113223267,-0.009582290093719286,-0.1228418179410761,0.07027027027027027,0.853645876999308,-0.021165883552917878,0.22162162162162163,0.42702702702702705,0.3575418994413408,0.49444746376811594,-0.03673239317627441,0.01730055740820838,0.9943525275924667,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,874,0,0,0,高,0.01212861395092485,-0.103844707859319,0.12861523975510236,0.028831739828805547,-0.10845846924206415,0.08581235697940504,1.27780806138149,0.02494214788472463,0.3501144164759725,0.5274599542334096,0.4907067738942159,0.5652222115106526,0.01045437103090661,0.04825756461777395,1.1084119590372166,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,3m,軸二 200 日線位置,109,0,0,0,高,-0.0166236201252785,-0.1398795079418192,0.0991228001697521,0.021052211497271843,-0.1088332499934447,0.11926605504587157,1.8661342617849628,-0.02075272698932963,0.1834862385321101,0.45871559633027525,0.35921707742096093,0.5504587155963303,-0.036713658885536744,0.08651895059426316,0.8895564834801221,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,185,0,0,0,高,-0.0683081419107816,-0.2339216418340409,0.1645947142615951,0.006702390133357409,-0.1639554719022079,0.1891891891891892,2.396370699337096,-0.01948463174645864,0.22162162162162163,0.41621621621621624,0.34633677298311444,0.48864267676767675,-0.043110464795988,0.061560742224971626,1.1351291066875981,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,874,0,0,0,高,0.012019793592497451,-0.15422437410353024,0.18378075583110196,0.03497925845749508,-0.1375832515587648,0.16590389016018306,2.155237513861947,0.0299714703654089,0.3501144164759725,0.5194508009153318,0.4835651616555123,0.5554330065359477,0.011895053547853566,0.06020409785058036,1.0383079199096155,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,6m,軸二 200 日線位置,109,0,0,0,高,-0.0402694386059049,-0.2197933794808932,0.1303054118215918,0.015367375885486619,-0.1660412614743602,0.21100917431192662,2.4755892741256345,-0.04502685620791456,0.1834862385321101,0.44036697247706424,0.3486136140235911,0.5384782608695651,-0.06960658187703433,0.11505383364382397,0.7544062194115188,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,185,0,0,0,高,-0.1121540508076732,-0.2718776067435819,0.1986559000917731,0.0239007581458665,-0.2379835634841335,0.372972972972973,4.156567244916808,-0.030934583516449385,0.22162162162162163,0.3675675675675676,0.2978693521396127,0.4444444444444444,-0.06203175452589722,0.12017577738298427,1.6510009761534348,153.0,,線下 10% 內,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,874,0,0,0,高,0.0559497706028153,-0.16061805265111295,0.3327706560813053,0.12189989836758734,-0.17486971179363925,0.2837528604118993,3.1620849519155945,0.11274357273572358,0.3501144164759725,0.5617848970251716,0.5207329950667958,0.6015262862497682,0.07959744358381932,0.16259255800294237,1.4802800255161233,594.0,,線下逾 10%,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,跌勢衰竭,12m,軸二 200 日線位置,109,0,0,0,高,-0.1220469054355954,-0.4076886751715959,0.0608344889706629,0.043791541378691644,-0.3039359927634444,0.43119266055045874,9.987976510363495,-0.11753825373760082,0.1834862385321101,0.3119266055045872,0.22018348623853212,0.40869565217391307,-0.14300299943472508,0.308300188180196,0.9883728058938775,91.0,,線之上,
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),191,0,0,0,高,-0.0199997213115362,-0.06390667770471264,0.0473454251953927,-0.013880539086550353,-0.0680211594388485,0.04712041884816754,0.3827085241807986,-0.019133725992874488,0.225130890052356,0.44502617801047123,0.3723404255319149,0.5210526315789473,-0.030828915264175413,0.0027662978993271223,0.9494193218390112,171.0,,,線下 10% 內
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),819,0,0,0,高,0.002075387334784,-0.06751975372285896,0.0651611104701672,-0.004493275676572933,-0.097276437892064,0.09768009768009768,0.6269893497150107,-0.006627918618620769,0.36385836385836384,0.5103785103785103,0.47132826834862385,0.548863560978348,-0.015030379495987782,0.005764585579666555,0.9118946814460296,550.0,,,線下逾 10%
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,1m,軸二 250 日線位置(緩衝對照),158,0,0,0,高,-0.01974664810944625,-0.08784971302369149,0.05205966364238682,-0.011983193207082406,-0.09948636414031706,0.02531645569620253,0.7289663457738649,-0.022456961276048876,0.16455696202531644,0.4050632911392405,0.31542912344925766,0.4968152866242038,-0.03488317528493205,0.013326615749487172,0.9561196363859596,123.0,,,線之上
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),191,0,0,0,高,-0.0327925461948342,-0.11823595166012005,0.0786767707425304,-0.01662625431817428,-0.1169273347315419,0.13089005235602094,0.731241176472126,-0.028251427647267714,0.225130890052356,0.418848167539267,0.3489583333333333,0.48925017158544953,-0.0432606207865974,0.010296777399793901,0.9444927576316059,171.0,,,線下 10% 內
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),819,0,0,0,高,0.0216064155471333,-0.1119417873237882,0.14322457887080986,0.02959136669710284,-0.1460942930719347,0.17216117216117216,1.5292572058180784,0.02504316358965979,0.36385836385836384,0.5445665445665445,0.5081523819253393,0.581176973353444,0.01117932161365902,0.047092383358897726,1.0357831567658,550.0,,,線下逾 10%
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,3m,軸二 250 日線位置(緩衝對照),158,0,0,0,高,-0.01833421553179205,-0.13630506950776455,0.11970334649277863,0.013384858918664904,-0.13988471595204854,0.10126582278481013,0.9686750379143788,-0.002005073908352525,0.16455696202531644,0.4620253164556962,0.37869505494505495,0.5448863636363636,-0.022233807357432776,0.04996156089324361,1.0348363026613046,123.0,,,線之上
"B(總債務/四季經營現金流<=3, gatefix)",建表年份 2010-2021,觸發日即買,6m,軸二 250 日線位置(緩衝對照),191,0,0,0,高,-0.0388381193422059,-0.19023515871632254,0.1214784265657985,-0.023581362376589365,-0.1501679944114422,0.24607329842931938,0.948120560229579,-0.03677993593931673,0.225130890052356,0.4293193717277487,0.3575037009622502,0.5,-0.06064861798981689,0.01438695542375335,0.9493304627547485,171.0,,,線下 10% 內
