entity_id,ticker,trigger_date,月,日,close,adj_close,成交股數,該列代號
0001372920,EDU,2022-03-10,2021-12,2021-12-31,21.0,20.552120208740234,2094940.0,EDU
0001372920,EDU,2022-03-10,2022-01,2022-01-31,14.300000190734863,13.995015144348145,2966210.0,EDU
0001372920,EDU,2022-03-10,2022-02,2022-02-28,15.100000381469727,14.777953147888184,2919770.0,EDU
0001372920,EDU,2022-03-10,2022-03,2022-03-31,11.5,11.254732131958008,2882900.0,EDU
0001372920,EDU,2022-03-10,2022-04,2022-04-29,12.550000190734863,12.28233814239502,5220800.0,EDU
0001372920,EDU,2022-03-10,2022-05,2022-05-31,13.0600004196167,12.781461715698242,4949900.0,EDU
0001372920,EDU,2022-03-10,2022-06,2022-06-30,20.360000610351562,19.925769805908203,5144400.0,EDU
0001372920,EDU,2022-03-10,2022-07,2022-07-29,27.40999984741211,26.825407028198242,4381900.0,EDU
0001372920,EDU,2022-03-10,2022-08,2022-08-31,28.399999618530273,27.794294357299805,2103400.0,EDU
0001372920,EDU,2022-03-10,2022-09,2022-09-30,23.969999313354492,23.458776473999023,1051100.0,EDU
0001372920,EDU,2022-03-10,2022-10,2022-10-31,23.739999771118164,23.233680725097656,2012700.0,EDU
0001372920,EDU,2022-03-10,2022-11,2022-11-30,28.739999771118164,28.127042770385742,3317700.0,EDU
0001372920,EDU,2022-03-10,2022-12,2022-12-30,34.81999969482422,34.077369689941406,1880400.0,EDU
0001372920,EDU,2022-03-10,2023-01,2023-01-31,42.63999938964844,41.730587005615234,1580600.0,EDU
0001372920,EDU,2022-03-10,2023-02,2023-02-28,38.720001220703125,37.89419174194336,1207500.0,EDU
0001372920,EDU,2022-03-10,2023-03,2023-03-14,39.2599983215332,38.422672271728516,5836700.0,EDU
0001035983,FIX,2025-02-21,2024-11,2024-11-29,493.2699890136719,490.82745361328125,167300.0,FIX
0001035983,FIX,2025-02-21,2024-12,2024-12-31,424.05999755859375,421.9601745605469,226300.0,FIX
0001035983,FIX,2025-02-21,2025-01,2025-01-31,436.75,434.5873107910156,397700.0,FIX
0001035983,FIX,2025-02-21,2025-02,2025-02-28,363.3299865722656,361.5308532714844,728300.0,FIX
0001035983,FIX,2025-02-21,2025-03,2025-03-31,322.3299865722656,321.1300354003906,820000.0,FIX
0001035983,FIX,2025-02-21,2025-04,2025-04-30,397.54998779296875,396.07000732421875,415800.0,FIX
0001035983,FIX,2025-02-21,2025-05,2025-05-30,478.2300109863281,476.912841796875,322400.0,FIX
0001035983,FIX,2025-02-21,2025-06,2025-06-30,536.2100219726562,534.733154296875,424600.0,FIX
0001035983,FIX,2025-02-21,2025-07,2025-07-31,703.2999877929688,701.3629150390625,686500.0,FIX
0001035983,FIX,2025-02-21,2025-08,2025-08-29,703.3800048828125,701.9426879882812,375100.0,FIX
0001035983,FIX,2025-02-21,2025-09,2025-09-30,825.1799926757812,823.49365234375,309400.0,FIX
0001035983,FIX,2025-02-21,2025-10,2025-10-31,965.5800170898438,963.6067504882812,313300.0,FIX
0001035983,FIX,2025-02-21,2025-11,2025-11-28,976.9400024414062,975.5450439453125,172500.0,FIX
0001035983,FIX,2025-02-21,2025-12,2025-12-31,933.2899780273438,931.9573364257812,192800.0,FIX
0001035983,FIX,2025-02-21,2026-01,2026-01-30,1142.0999755859375,1140.46923828125,312000.0,FIX
0001035983,FIX,2025-02-21,2026-02,2026-02-25,1450.5999755859375,1448.5286865234375,405800.0,FIX
0000927003,AEIS,2025-04-04,2024-12,2024-12-31,115.62999725341797,115.19466400146484,277100.0,AEIS
0000927003,AEIS,2025-04-04,2025-01,2025-01-31,115.08000183105469,114.64673614501953,401100.0,AEIS
0000927003,AEIS,2025-04-04,2025-02,2025-02-28,115.16999816894531,114.82713317871094,355000.0,AEIS
0000927003,AEIS,2025-04-04,2025-03,2025-03-31,95.30999755859375,95.0262680053711,367600.0,AEIS
0000927003,AEIS,2025-04-04,2025-04,2025-04-30,97.41000366210938,97.12001037597656,435600.0,AEIS
0000927003,AEIS,2025-04-04,2025-05,2025-05-30,114.77999877929688,114.53709411621094,337100.0,AEIS
0000927003,AEIS,2025-04-04,2025-06,2025-06-30,132.5,132.21958923339844,260000.0,AEIS
0000927003,AEIS,2025-04-04,2025-07,2025-07-31,138.9199981689453,138.62599182128906,364800.0,AEIS
0000927003,AEIS,2025-04-04,2025-08,2025-08-29,149.67999267578125,149.4599609375,290700.0,AEIS
0000927003,AEIS,2025-04-04,2025-09,2025-09-30,170.13999938964844,169.889892578125,434300.0,AEIS
0000927003,AEIS,2025-04-04,2025-10,2025-10-31,202.72999572753906,202.4319610595703,419700.0,AEIS
0000927003,AEIS,2025-04-04,2025-11,2025-11-28,211.19000244140625,210.9871826171875,148200.0,AEIS
0000927003,AEIS,2025-04-04,2025-12,2025-12-31,209.3699951171875,209.16893005371094,237700.0,AEIS
0000927003,AEIS,2025-04-04,2026-01,2026-01-30,255.36000061035156,255.11476135253906,6765000.0,AEIS
0000927003,AEIS,2025-04-04,2026-02,2026-02-27,335.57000732421875,335.3489990234375,744900.0,AEIS
0000927003,AEIS,2025-04-04,2026-03,2026-03-31,322.7099914550781,322.4974365234375,761500.0,AEIS
0000927003,AEIS,2025-04-04,2026-04,2026-04-09,374.9800109863281,374.7330322265625,553800.0,AEIS
0001314727,SONO,2020-03-13,2019-12,2019-12-31,15.619999885559082,15.619999885559082,1962000.0,SONO
0001314727,SONO,2020-03-13,2020-01,2020-01-31,13.720000267028809,13.720000267028809,1128700.0,SONO
0001314727,SONO,2020-03-13,2020-02,2020-02-28,11.539999961853027,11.539999961853027,4012500.0,SONO
0001314727,SONO,2020-03-13,2020-03,2020-03-31,8.479999542236328,8.479999542236328,783900.0,SONO
0001314727,SONO,2020-03-13,2020-04,2020-04-30,10.220000267028809,10.220000267028809,1181200.0,SONO
0001314727,SONO,2020-03-13,2020-05,2020-05-29,10.859999656677246,10.859999656677246,2239000.0,SONO
0001314727,SONO,2020-03-13,2020-06,2020-06-30,14.630000114440918,14.630000114440918,4904300.0,SONO
0001314727,SONO,2020-03-13,2020-07,2020-07-31,16.0,16.0,3627800.0,SONO
0001314727,SONO,2020-03-13,2020-08,2020-08-31,14.069999694824219,14.069999694824219,2255200.0,SONO
0001314727,SONO,2020-03-13,2020-09,2020-09-30,15.180000305175781,15.180000305175781,4435200.0,SONO
0001314727,SONO,2020-03-13,2020-10,2020-10-30,14.600000381469727,14.600000381469727,2540400.0,SONO
0001314727,SONO,2020-03-13,2020-11,2020-11-30,22.239999771118164,22.239999771118164,11540000.0,SONO
0001314727,SONO,2020-03-13,2020-12,2020-12-31,23.389999389648438,23.389999389648438,1772100.0,SONO
0001314727,SONO,2020-03-13,2021-01,2021-01-29,26.149999618530273,26.149999618530273,1715700.0,SONO
0001314727,SONO,2020-03-13,2021-02,2021-02-26,38.939998626708984,38.939998626708984,2857500.0,SONO
0001314727,SONO,2020-03-13,2021-03,2021-03-16,42.25,42.25,2141900.0,SONO
0001511737,UI,2012-11-06,2012-08,2012-08-31,12.020000457763672,10.956835746765137,502100.0,UI
0001511737,UI,2012-11-06,2012-09,2012-09-28,11.899999618530273,10.847448348999023,473400.0,UI
0001511737,UI,2012-11-06,2012-10,2012-10-31,11.800000190734863,10.756296157836914,172300.0,UI
0001511737,UI,2012-11-06,2012-11,2012-11-30,11.75,10.710715293884277,534100.0,UI
0001511737,UI,2012-11-06,2012-12,2012-12-31,12.140000343322754,11.220515251159668,200400.0,UI
0001511737,UI,2012-11-06,2013-01,2013-01-31,12.880000114440918,11.904462814331055,139300.0,UI
0001511737,UI,2012-11-06,2013-02,2013-02-28,13.770000457763672,12.727059364318848,156800.0,UI
0001511737,UI,2012-11-06,2013-03,2013-03-28,13.720000267028809,12.680843353271484,79500.0,UI
0001511737,UI,2012-11-06,2013-04,2013-04-30,15.449999809265137,14.279813766479492,132300.0,UI
0001511737,UI,2012-11-06,2013-05,2013-05-31,18.90999984741211,17.477750778198242,150800.0,UI
0001511737,UI,2012-11-06,2013-06,2013-06-28,17.540000915527344,16.211519241333008,609800.0,UI
0001511737,UI,2012-11-06,2013-07,2013-07-31,21.020000457763672,19.427942276000977,248200.0,UI
0001511737,UI,2012-11-06,2013-08,2013-08-30,35.060001373291016,32.40454864501953,581400.0,UI
0001511737,UI,2012-11-06,2013-09,2013-09-30,33.59000015258789,31.045881271362305,479600.0,UI
0001511737,UI,2012-11-06,2013-10,2013-10-31,38.58000183105469,35.6579475402832,659500.0,UI
0001511737,UI,2012-11-06,2013-11,2013-11-07,37.18000030517578,34.36398696899414,1327900.0,UI
0001039399,FORM,2025-03-24,2024-12,2024-12-31,44.0,44.0,601100.0,FORM
0001039399,FORM,2025-03-24,2025-01,2025-01-31,40.04999923706055,40.04999923706055,808400.0,FORM
0001039399,FORM,2025-03-24,2025-02,2025-02-28,33.29999923706055,33.29999923706055,916700.0,FORM
0001039399,FORM,2025-03-24,2025-03,2025-03-31,28.290000915527344,28.290000915527344,1002200.0,FORM
0001039399,FORM,2025-03-24,2025-04,2025-04-30,28.139999389648438,28.139999389648438,1104900.0,FORM
0001039399,FORM,2025-03-24,2025-05,2025-05-30,29.850000381469727,29.850000381469727,648300.0,FORM
0001039399,FORM,2025-03-24,2025-06,2025-06-30,34.40999984741211,34.40999984741211,458900.0,FORM
0001039399,FORM,2025-03-24,2025-07,2025-07-31,28.40999984741211,28.40999984741211,4289200.0,FORM
0001039399,FORM,2025-03-24,2025-08,2025-08-29,29.190000534057617,29.190000534057617,478900.0,FORM
0001039399,FORM,2025-03-24,2025-09,2025-09-30,36.41999816894531,36.41999816894531,909900.0,FORM
0001039399,FORM,2025-03-24,2025-10,2025-10-31,54.95000076293945,54.95000076293945,3920100.0,FORM
0001039399,FORM,2025-03-24,2025-11,2025-11-28,55.02000045776367,55.02000045776367,271600.0,FORM
0001039399,FORM,2025-03-24,2025-12,2025-12-31,55.779998779296875,55.779998779296875,458000.0,FORM
0001039399,FORM,2025-03-24,2026-01,2026-01-30,70.48999786376953,70.48999786376953,1215200.0,FORM
0001039399,FORM,2025-03-24,2026-02,2026-02-27,98.87999725341797,98.87999725341797,1830900.0,FORM
0001039399,FORM,2025-03-24,2026-03,2026-03-26,100.3499984741211,100.3499984741211,1684400.0,FORM
0001645113,NVCR,2020-06-24,2020-03,2020-03-31,67.33999633789062,67.33999633789062,1365100.0,NVCR
0001645113,NVCR,2020-06-24,2020-04,2020-04-30,65.80000305175781,65.80000305175781,1621200.0,NVCR
0001645113,NVCR,2020-06-24,2020-05,2020-05-29,67.43000030517578,67.43000030517578,895200.0,NVCR
0001645113,NVCR,2020-06-24,2020-06,2020-06-30,59.29999923706055,59.29999923706055,798600.0,NVCR
0001645113,NVCR,2020-06-24,2020-07,2020-07-31,75.79000091552734,75.79000091552734,1090900.0,NVCR
0001645113,NVCR,2020-06-24,2020-08,2020-08-31,82.75,82.75,496400.0,NVCR
0001645113,NVCR,2020-06-24,2020-09,2020-09-30,111.30999755859375,111.30999755859375,874500.0,NVCR
0001645113,NVCR,2020-06-24,2020-10,2020-10-30,122.0999984741211,122.0999984741211,978000.0,NVCR
0001645113,NVCR,2020-06-24,2020-11,2020-11-30,125.6500015258789,125.6500015258789,5538200.0,NVCR
0001645113,NVCR,2020-06-24,2020-12,2020-12-31,173.0399932861328,173.0399932861328,419100.0,NVCR
0001645113,NVCR,2020-06-24,2021-01,2021-01-29,160.9600067138672,160.9600067138672,557900.0,NVCR
0001645113,NVCR,2020-06-24,2021-02,2021-02-26,149.10000610351562,149.10000610351562,1726800.0,NVCR
0001645113,NVCR,2020-06-24,2021-03,2021-03-31,132.17999267578125,132.17999267578125,543100.0,NVCR
0001645113,NVCR,2020-06-24,2021-04,2021-04-30,204.10000610351562,204.10000610351562,762700.0,NVCR
0001645113,NVCR,2020-06-24,2021-05,2021-05-28,204.0,204.0,646600.0,NVCR
0001645113,NVCR,2020-06-24,2021-06,2021-06-25,221.25,221.25,993800.0,NVCR
0000874238,STRL,2025-02-11,2024-11,2024-11-29,194.4499969482422,194.4499969482422,319800.0,STRL
0000874238,STRL,2025-02-11,2024-12,2024-12-31,168.4499969482422,168.4499969482422,248300.0,STRL
0000874238,STRL,2025-02-11,2025-01,2025-01-31,142.4199981689453,142.4199981689453,758200.0,STRL
0000874238,STRL,2025-02-11,2025-02,2025-02-28,127.20999908447266,127.20999908447266,878800.0,STRL
0000874238,STRL,2025-02-11,2025-03,2025-03-31,113.20999908447266,113.20999908447266,884700.0,STRL
0000874238,STRL,2025-02-11,2025-04,2025-04-30,149.42999267578125,149.42999267578125,368800.0,STRL
0000874238,STRL,2025-02-11,2025-05,2025-05-30,188.00999450683594,188.00999450683594,439000.0,STRL
0000874238,STRL,2025-02-11,2025-06,2025-06-30,230.72999572753906,230.72999572753906,449600.0,STRL
0000874238,STRL,2025-02-11,2025-07,2025-07-31,267.5899963378906,267.5899963378906,625700.0,STRL
0000874238,STRL,2025-02-11,2025-08,2025-08-29,278.5299987792969,278.5299987792969,430500.0,STRL
0000874238,STRL,2025-02-11,2025-09,2025-09-30,339.67999267578125,339.67999267578125,398200.0,STRL
0000874238,STRL,2025-02-11,2025-10,2025-10-31,377.8999938964844,377.8999938964844,521600.0,STRL
0000874238,STRL,2025-02-11,2025-11,2025-11-28,344.30999755859375,344.30999755859375,155500.0,STRL
0000874238,STRL,2025-02-11,2025-12,2025-12-31,306.2300109863281,306.2300109863281,405500.0,STRL
0000874238,STRL,2025-02-11,2026-01,2026-01-30,357.9100036621094,357.9100036621094,476700.0,STRL
0000874238,STRL,2025-02-11,2026-02,2026-02-13,437.7699890136719,437.7699890136719,525600.0,STRL
0001680247,PUMP,2025-04-29,2025-01,2025-01-31,8.880000114440918,8.880000114440918,1544600.0,PUMP
0001680247,PUMP,2025-04-29,2025-02,2025-02-28,8.4399995803833,8.4399995803833,2253400.0,PUMP
0001680247,PUMP,2025-04-29,2025-03,2025-03-31,7.349999904632568,7.349999904632568,1352900.0,PUMP
0001680247,PUMP,2025-04-29,2025-04,2025-04-30,4.980000019073486,4.980000019073486,4824800.0,PUMP
0001680247,PUMP,2025-04-29,2025-05,2025-05-30,5.400000095367432,5.400000095367432,943200.0,PUMP
0001680247,PUMP,2025-04-29,2025-06,2025-06-30,5.96999979019165,5.96999979019165,2511400.0,PUMP
0001680247,PUMP,2025-04-29,2025-07,2025-07-31,5.360000133514404,5.360000133514404,4264200.0,PUMP
0001680247,PUMP,2025-04-29,2025-08,2025-08-29,5.099999904632568,5.099999904632568,1614800.0,PUMP
0001680247,PUMP,2025-04-29,2025-09,2025-09-30,5.239999771118164,5.239999771118164,3009000.0,PUMP
0001680247,PUMP,2025-04-29,2025-10,2025-10-31,10.380000114440918,10.380000114440918,6081700.0,PUMP
0001680247,PUMP,2025-04-29,2025-11,2025-11-28,9.569999694824219,9.569999694824219,960300.0,PUMP
0001680247,PUMP,2025-04-29,2025-12,2025-12-31,9.510000228881836,9.510000228881836,1558100.0,PUMP
0001680247,PUMP,2025-04-29,2026-01,2026-01-30,11.489999771118164,11.489999771118164,3917500.0,PUMP
0001680247,PUMP,2025-04-29,2026-02,2026-02-27,12.130000114440918,12.130000114440918,3388800.0,PUMP
0001680247,PUMP,2025-04-29,2026-03,2026-03-31,14.40999984741211,14.40999984741211,4136600.0,PUMP
0001680247,PUMP,2025-04-29,2026-04,2026-04-30,17.1299991607666,17.1299991607666,5508200.0,PUMP
0001680247,PUMP,2025-04-29,2026-05,2026-05-01,16.6200008392334,16.6200008392334,3785500.0,PUMP
0001852131,NXT,2024-10-18,2024-07,2024-07-31,49.13999938964844,49.13999938964844,2585200.0,NXT
0001852131,NXT,2024-10-18,2024-08,2024-08-30,40.66999816894531,40.66999816894531,2174700.0,NXT
0001852131,NXT,2024-10-18,2024-09,2024-09-30,37.47999954223633,37.47999954223633,1975000.0,NXT
0001852131,NXT,2024-10-18,2024-10,2024-10-31,39.81999969482422,39.81999969482422,10332400.0,NXT
0001852131,NXT,2024-10-18,2024-11,2024-11-29,38.15999984741211,38.15999984741211,1483600.0,NXT
0001852131,NXT,2024-10-18,2024-12,2024-12-31,36.529998779296875,36.529998779296875,2416500.0,NXT
0001852131,NXT,2024-10-18,2025-01,2025-01-31,50.41999816894531,50.41999816894531,2389700.0,NXT
0001852131,NXT,2024-10-18,2025-02,2025-02-28,44.02000045776367,44.02000045776367,3698700.0,NXT
0001852131,NXT,2024-10-18,2025-03,2025-03-31,42.13999938964844,42.13999938964844,1684900.0,NXT
0001852131,NXT,2024-10-18,2025-04,2025-04-30,40.61000061035156,40.61000061035156,3643000.0,NXT
0001852131,NXT,2024-10-18,2025-05,2025-05-30,56.689998626708984,56.689998626708984,2249300.0,NXT
0001852131,NXT,2024-10-18,2025-06,2025-06-30,54.369998931884766,54.369998931884766,4703900.0,NXT
0001852131,NXT,2024-10-18,2025-07,2025-07-31,58.2599983215332,58.2599983215332,2801900.0,NXT
0001852131,NXT,2024-10-18,2025-08,2025-08-29,67.26000213623047,67.26000213623047,1399200.0,NXT
0001852131,NXT,2024-10-18,2025-09,2025-09-30,73.98999786376953,73.98999786376953,1927200.0,NXT
0001852131,NXT,2024-10-18,2025-10,2025-10-23,90.37999725341797,90.37999725341797,3717900.0,NXT
0001274494,FSLR,2022-01-06,2021-10,2021-10-29,119.58999633789062,119.58999633789062,2729200.0,FSLR
0001274494,FSLR,2022-01-06,2021-11,2021-11-30,103.5999984741211,103.5999984741211,1306400.0,FSLR
0001274494,FSLR,2022-01-06,2021-12,2021-12-31,87.16000366210938,87.16000366210938,502800.0,FSLR
0001274494,FSLR,2022-01-06,2022-01,2022-01-31,78.37999725341797,78.37999725341797,2347200.0,FSLR
0001274494,FSLR,2022-01-06,2022-02,2022-02-28,75.29000091552734,75.29000091552734,3132200.0,FSLR
0001274494,FSLR,2022-01-06,2022-03,2022-03-31,83.73999786376953,83.73999786376953,2248500.0,FSLR
0001274494,FSLR,2022-01-06,2022-04,2022-04-29,73.02999877929688,73.02999877929688,2522400.0,FSLR
0001274494,FSLR,2022-01-06,2022-05,2022-05-31,70.61000061035156,70.61000061035156,1428300.0,FSLR
0001274494,FSLR,2022-01-06,2022-06,2022-06-30,68.12999725341797,68.12999725341797,1050100.0,FSLR
0001274494,FSLR,2022-01-06,2022-07,2022-07-29,99.16999816894531,99.16999816894531,9557500.0,FSLR
0001274494,FSLR,2022-01-06,2022-08,2022-08-31,127.55000305175781,127.55000305175781,6105200.0,FSLR
0001274494,FSLR,2022-01-06,2022-09,2022-09-30,132.27000427246094,132.27000427246094,3454000.0,FSLR
0001274494,FSLR,2022-01-06,2022-10,2022-10-31,145.57000732421875,145.57000732421875,7117000.0,FSLR
0001274494,FSLR,2022-01-06,2022-11,2022-11-30,172.52999877929688,172.52999877929688,8693400.0,FSLR
0001274494,FSLR,2022-01-06,2022-12,2022-12-30,149.7899932861328,149.7899932861328,1438900.0,FSLR
0001274494,FSLR,2022-01-06,2023-01,2023-01-10,171.00999450683594,171.00999450683594,3671100.0,FSLR
0000874238,STRL,2023-11-28,2023-08,2023-08-31,82.76000213623047,82.76000213623047,403500.0,STRL
0000874238,STRL,2023-11-28,2023-09,2023-09-29,73.4800033569336,73.4800033569336,243300.0,STRL
0000874238,STRL,2023-11-28,2023-10,2023-10-31,72.8499984741211,72.8499984741211,325900.0,STRL
0000874238,STRL,2023-11-28,2023-11,2023-11-30,63.5099983215332,63.5099983215332,271600.0,STRL
0000874238,STRL,2023-11-28,2023-12,2023-12-29,87.93000030517578,87.93000030517578,424500.0,STRL
0000874238,STRL,2023-11-28,2024-01,2024-01-31,75.0999984741211,75.0999984741211,674000.0,STRL
0000874238,STRL,2023-11-28,2024-02,2024-02-29,106.63999938964844,106.63999938964844,689200.0,STRL
0000874238,STRL,2023-11-28,2024-03,2024-03-28,110.30999755859375,110.30999755859375,607300.0,STRL
0000874238,STRL,2023-11-28,2024-04,2024-04-30,101.5999984741211,101.5999984741211,326500.0,STRL
0000874238,STRL,2023-11-28,2024-05,2024-05-31,122.87000274658203,122.87000274658203,335400.0,STRL
0000874238,STRL,2023-11-28,2024-06,2024-06-28,118.33999633789062,118.33999633789062,759100.0,STRL
0000874238,STRL,2023-11-28,2024-07,2024-07-31,116.36000061035156,116.36000061035156,298100.0,STRL
0000874238,STRL,2023-11-28,2024-08,2024-08-30,119.52999877929688,119.52999877929688,277100.0,STRL
0000874238,STRL,2023-11-28,2024-09,2024-09-30,145.02000427246094,145.02000427246094,224600.0,STRL
0000874238,STRL,2023-11-28,2024-10,2024-10-31,154.4499969482422,154.4499969482422,244400.0,STRL
0000874238,STRL,2023-11-28,2024-11,2024-11-29,194.4499969482422,194.4499969482422,319800.0,STRL
0001018840,ANF,2017-07-24,2017-04,2017-04-28,11.989999771118164,10.437385559082031,2055900.0,ANF
0001018840,ANF,2017-07-24,2017-05,2017-05-31,13.1899995803833,11.657293319702148,3172100.0,ANF
0001018840,ANF,2017-07-24,2017-06,2017-06-30,12.4399995803833,10.994443893432617,3152300.0,ANF
0001018840,ANF,2017-07-24,2017-07,2017-07-31,9.84000015258789,8.69657039642334,2541000.0,ANF
0001018840,ANF,2017-07-24,2017-08,2017-08-31,12.739999771118164,11.442072868347168,2750500.0,ANF
0001018840,ANF,2017-07-24,2017-09,2017-09-29,14.4399995803833,12.968880653381348,1453900.0,ANF
0001018840,ANF,2017-07-24,2017-10,2017-10-31,13.430000305175781,12.061777114868164,1687300.0,ANF
0001018840,ANF,2017-07-24,2017-11,2017-11-30,17.360000610351562,15.769582748413086,3300300.0,ANF
0001018840,ANF,2017-07-24,2017-12,2017-12-29,17.43000030517578,15.833168983459473,2856200.0,ANF
0001018840,ANF,2017-07-24,2018-01,2018-01-31,20.709999084472656,18.81267547607422,2052400.0,ANF
0001018840,ANF,2017-07-24,2018-02,2018-02-28,20.6299991607666,18.74000358581543,1875300.0,ANF
0001018840,ANF,2017-07-24,2018-03,2018-03-29,24.209999084472656,22.17769432067871,2114400.0,ANF
0001018840,ANF,2017-07-24,2018-04,2018-04-30,25.6200008392334,23.469329833984375,3638700.0,ANF
0001018840,ANF,2017-07-24,2018-05,2018-05-31,23.850000381469727,21.847911834716797,5714700.0,ANF
0001018840,ANF,2017-07-24,2018-06,2018-06-29,24.479999542236328,22.60357093811035,2321900.0,ANF
0001018840,ANF,2017-07-24,2018-07,2018-07-25,24.18000030517578,22.326566696166992,2348300.0,ANF
0001048268,IESC,2025-02-19,2024-11,2024-11-29,309.8599853515625,309.8599853515625,136800.0,IESC
0001048268,IESC,2025-02-19,2024-12,2024-12-31,200.9600067138672,200.9600067138672,131300.0,IESC
0001048268,IESC,2025-02-19,2025-01,2025-01-31,221.27999877929688,221.27999877929688,163100.0,IESC
0001048268,IESC,2025-02-19,2025-02,2025-02-28,178.3300018310547,178.3300018310547,166800.0,IESC
0001048268,IESC,2025-02-19,2025-03,2025-03-31,165.11000061035156,165.11000061035156,140200.0,IESC
0001048268,IESC,2025-02-19,2025-04,2025-04-30,196.67999267578125,196.67999267578125,134400.0,IESC
0001048268,IESC,2025-02-19,2025-05,2025-05-30,259.6600036621094,259.6600036621094,204800.0,IESC
0001048268,IESC,2025-02-19,2025-06,2025-06-30,296.2300109863281,296.2300109863281,145800.0,IESC
0001048268,IESC,2025-02-19,2025-07,2025-07-31,353.07000732421875,353.07000732421875,164300.0,IESC
0001048268,IESC,2025-02-19,2025-08,2025-08-29,349.30999755859375,349.30999755859375,188200.0,IESC
0001048268,IESC,2025-02-19,2025-09,2025-09-30,397.6499938964844,397.6499938964844,175700.0,IESC
0001048268,IESC,2025-02-19,2025-10,2025-10-31,391.8800048828125,391.8800048828125,146500.0,IESC
0001048268,IESC,2025-02-19,2025-11,2025-11-28,418.57000732421875,418.57000732421875,101400.0,IESC
0001048268,IESC,2025-02-19,2025-12,2025-12-31,389.0199890136719,389.0199890136719,99900.0,IESC
0001048268,IESC,2025-02-19,2026-01,2026-01-30,380.2900085449219,380.2900085449219,632000.0,IESC
0001048268,IESC,2025-02-19,2026-02,2026-02-23,505.7300109863281,505.7300109863281,217700.0,IESC
0001329394,SIMO,2015-08-19,2015-05,2015-05-29,35.459999084472656,27.363080978393555,1106500.0,SIMO
0001329394,SIMO,2015-08-19,2015-06,2015-06-30,34.61000061035156,26.707170486450195,411200.0,SIMO
0001329394,SIMO,2015-08-19,2015-07,2015-07-31,26.31999969482422,20.31010627746582,450000.0,SIMO
0001329394,SIMO,2015-08-19,2015-08,2015-08-31,25.299999237060547,19.64056968688965,442600.0,SIMO
0001329394,SIMO,2015-08-19,2015-09,2015-09-30,27.309999465942383,21.200950622558594,675800.0,SIMO
0001329394,SIMO,2015-08-19,2015-10,2015-10-30,31.790000915527344,24.678808212280273,472800.0,SIMO
0001329394,SIMO,2015-08-19,2015-11,2015-11-30,33.27000045776367,25.94779396057129,291000.0,SIMO
0001329394,SIMO,2015-08-19,2015-12,2015-12-31,31.360000610351562,24.458152770996094,202600.0,SIMO
0001329394,SIMO,2015-08-19,2016-01,2016-01-29,31.09000015258789,24.247575759887695,1078500.0,SIMO
0001329394,SIMO,2015-08-19,2016-02,2016-02-29,33.689998626708984,26.40445899963379,312100.0,SIMO
0001329394,SIMO,2015-08-19,2016-03,2016-03-31,38.810001373291016,30.41724967956543,713900.0,SIMO
0001329394,SIMO,2015-08-19,2016-04,2016-04-29,38.54999923706055,30.213464736938477,721200.0,SIMO
0001329394,SIMO,2015-08-19,2016-05,2016-05-31,44.45000076293945,34.97099304199219,456600.0,SIMO
0001329394,SIMO,2015-08-19,2016-06,2016-06-30,47.79999923706055,37.606590270996094,617400.0,SIMO
0001329394,SIMO,2015-08-19,2016-07,2016-07-29,51.70000076293945,40.67491912841797,397900.0,SIMO
0001329394,SIMO,2015-08-19,2016-08,2016-08-19,54.150001525878906,42.725341796875,435100.0,SIMO
0001274494,FSLR,2013-04-02,2012-12,2012-12-31,30.860000610351562,30.860000610351562,3107300.0,FSLR
0001274494,FSLR,2013-04-02,2013-01,2013-01-31,28.18000030517578,28.18000030517578,2400100.0,FSLR
0001274494,FSLR,2013-04-02,2013-02,2013-02-28,25.84000015258789,25.84000015258789,9640900.0,FSLR
0001274494,FSLR,2013-04-02,2013-03,2013-03-28,26.959999084472656,26.959999084472656,2856500.0,FSLR
0001274494,FSLR,2013-04-02,2013-04,2013-04-30,46.560001373291016,46.560001373291016,6769400.0,FSLR
0001274494,FSLR,2013-04-02,2013-05,2013-05-31,54.38999938964844,54.38999938964844,5922300.0,FSLR
0001274494,FSLR,2013-04-02,2013-06,2013-06-28,44.810001373291016,44.810001373291016,12726100.0,FSLR
0001274494,FSLR,2013-04-02,2013-07,2013-07-31,49.220001220703125,49.220001220703125,4165900.0,FSLR
0001274494,FSLR,2013-04-02,2013-08,2013-08-30,36.720001220703125,36.720001220703125,2730900.0,FSLR
0001274494,FSLR,2013-04-02,2013-09,2013-09-30,40.209999084472656,40.209999084472656,3197100.0,FSLR
0001274494,FSLR,2013-04-02,2013-10,2013-10-31,50.310001373291016,50.310001373291016,8410200.0,FSLR
0001274494,FSLR,2013-04-02,2013-11,2013-11-29,59.81999969482422,59.81999969482422,1698600.0,FSLR
0001274494,FSLR,2013-04-02,2013-12,2013-12-31,54.63999938964844,54.63999938964844,2809700.0,FSLR
0001274494,FSLR,2013-04-02,2014-01,2014-01-31,50.58000183105469,50.58000183105469,2654300.0,FSLR
0001274494,FSLR,2013-04-02,2014-02,2014-02-28,57.06999969482422,57.06999969482422,4567000.0,FSLR
0001274494,FSLR,2013-04-02,2014-03,2014-03-31,69.79000091552734,69.79000091552734,2961200.0,FSLR
0001274494,FSLR,2013-04-02,2014-04,2014-04-02,71.93000030517578,71.93000030517578,3804000.0,FSLR
