年份段,主成因,期,全期觸發宗數,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
建表年份 2010-2021,定期報告(10-K/10-Q),3m,124,124,0,0,114,-0.13497445924547652,0.16129032258064516,0.0,0.03225806451612903,1.0889458497505324,高,0.4435483870967742,-0.023966396344309852,-0.00622484217986182,-0.15843591378922,0.1190139877848734,1.1679464926569532,0.9925564801734883,2.0,-2.665724906197654,7.0,-5.701103127144829,-0.023192633753834225,-0.04420897748106348,90.0,0.31451612903225806,0.3571031746031746,0.5398230088495575,-0.05204637554346229,0.04542389444875488
建表年份 2010-2021,定期報告(10-K/10-Q),6m,124,124,0,0,114,-0.21223516808203505,0.25,0.008064516129032258,0.03225806451612903,2.786702769843024,高,0.3467741935483871,-0.1085583403150209,-0.008364610932812735,-0.24437515448259156,0.11643993468646462,1.7735885048494222,0.9731141297870736,2.0,-5.1493883921589,7.0,-9.329818822727608,-0.05228047484033068,-0.09157444031505732,90.0,0.31451612903225806,0.25361172261970283,0.45802321882951647,-0.09523730883589267,0.11282370028102115
建表年份 2010-2021,定期報告(10-K/10-Q),12m,124,124,0,0,114,-0.3234387096457159,0.49193548387096775,0.04032258064516129,0.20161290322580644,4.011141292429923,高,0.4596774193548387,-0.0204226577432365,0.04066679174821027,-0.31015770925754343,0.2638929959889961,1.4522414273167839,0.9614083566991746,2.0,1.1105894823806368,7.0,2.2998340690205965,-0.0045710459978684295,-0.05602265036426566,90.0,0.31451612903225806,0.35396732982899726,0.569236111111111,-0.06861462650509743,0.16035672001268045
建表年份 2010-2021,其他申報,1m,405,405,0,0,282,-0.0896056505240128,0.04197530864197531,0.0024691358024691358,0.007407407407407408,0.5562598111554642,高,0.4765432098765432,-0.0066571269079681,0.002449400712627352,-0.0829673183442837,0.0826025691575123,1.1490922541583226,1.1062975909875383,5.0,2.293704417403455,21.0,7.193048363345355,-0.0032084105284411277,-0.015998825820776233,308.0,0.25679012345679014,0.42542162972083003,0.5267236379284538,-0.012991311946791696,0.017380140119549928
建表年份 2010-2021,其他申報,3m,405,405,0,0,282,-0.1377942206444939,0.1654320987654321,0.0049382716049382715,0.05432098765432099,1.7433813641528555,高,0.47901234567901235,-0.0181877260327603,0.02189552274638991,-0.1522425874150562,0.1677251156887376,1.3491565653662958,1.1702048239312615,5.0,0.7484463675829763,21.0,1.9208721796035286,0.005576747009030463,-0.021265640601004738,308.0,0.25679012345679014,0.42925993561966075,0.5292622416682181,-0.006429829745028808,0.05174296868650196
建表年份 2010-2021,其他申報,6m,405,405,0,0,282,-0.1938610264090657,0.2962962962962963,0.009876543209876543,0.14320987654320988,1.8150746233659385,高,0.48641975308641977,-0.0090852395967937,0.013819501023309965,-0.220490229394102,0.1822018762132486,1.171674045932985,0.905931192328719,5.0,1.291448021152823,21.0,3.70449148639401,-0.004078012054395099,-0.0394186530203667,308.0,0.25679012345679014,0.4328305282100137,0.5379393912737508,-0.023701287851649155,0.05306583109548616
建表年份 2010-2021,其他申報,12m,405,405,0,0,282,-0.279395327786288,0.4419753086419753,0.04197530864197531,0.254320987654321,3.777265425248849,高,0.43703703703703706,-0.0662559179733857,0.012823864951003803,-0.3629052053638482,0.2767177809821342,1.374570668221603,1.2091327483477516,5.0,2.2295308437026082,21.0,5.95755382472128,-0.015964429211395233,-0.06705175858828392,308.0,0.25679012345679014,0.3866995073891626,0.4910508595292823,-0.04329953419390321,0.07270738024651836
建表年份 2010-2021,無申報,1m,136,136,0,0,129,-0.0967412593523645,0.051470588235294115,0.0,0.007352941176470588,0.6859733070434584,高,0.47794117647058826,-0.006724428187232,-0.005138288372357437,-0.0936781643518106,0.061957615266130625,0.9980974617301261,0.7434270037464324,2.0,-1.840732948950305,7.0,-4.240142254691688,-0.014814363365348552,-0.028386428172730557,119.0,0.20588235294117646,0.3816793893129771,0.5703716744913928,-0.034939205803094585,0.02393013854202974
建表年份 2010-2021,無申報,3m,136,136,0,0,129,-0.13970863011314033,0.11764705882352941,0.0,0.029411764705882353,0.9430070685092966,高,0.49264705882352944,-0.02184936251550395,0.019283772029911276,-0.1382200346049332,0.12977181665821205,1.2721464857377165,0.9532489488893928,2.0,0.6222840576094211,7.0,1.672777504059323,0.007392501380721878,-0.013677686589597253,119.0,0.20588235294117646,0.4079851851851852,0.5746268656716418,-0.025518638081497055,0.06327602330014495
建表年份 2010-2021,無申報,6m,136,136,0,0,129,-0.21410770263195766,0.3161764705882353,0.0,0.08823529411764706,1.336481269355454,高,0.5,-0.0057322867537077495,0.029119009437068608,-0.23920450877243848,0.25167233631381375,1.2297262663331328,1.0542852633978481,2.0,0.6497308506984583,7.0,1.625731196896331,0.01035172186796629,-0.019209391297201363,119.0,0.20588235294117646,0.41023489932885904,0.5939849624060151,-0.03200678904581697,0.09780086653876714
建表年份 2010-2021,無申報,12m,136,136,0,0,129,-0.287865427928674,0.4338235294117647,0.029411764705882353,0.22794117647058823,1.812175157757581,高,0.4411764705882353,-0.05920029708804335,0.013227794074462389,-0.3399432739784706,0.2829632180463035,1.3556460595054114,1.206726553266089,2.0,1.9776858730001499,7.0,5.333834593482995,-0.013125651687072724,-0.06043784288008471,119.0,0.20588235294117646,0.35555555555555557,0.5298507462686567,-0.07187907373530719,0.10525293115971124
建表年份剔 2020,0 全部觸發(不分成因),1m,2545,2545,0,0,1121,-0.0849499071946742,0.025540275049115914,0.0,0.0015717092337917485,2.372351894018505,高,0.4943025540275049,-0.0014500700633471,0.0015606593067307168,-0.074486984968473,0.0642610962409377,1.0568741656120861,0.8820347022205077,26.0,3.9622964690075975,128.0,11.100507820814727,-0.004670853506965054,-0.016598255751820015,1338.0,0.0,0.46974196583628025,0.5204615148430832,-0.0055463430614701775,0.008858616347966222
建表年份剔 2020,0 全部觸發(不分成因),3m,2545,2545,0,0,1121,-0.1395697368746217,0.13516699410609037,0.0011787819253438114,0.02593320235756385,1.2460755171621711,高,0.4534381139489195,-0.021408533098565,-0.012908159143491674,-0.1540876030513684,0.1109560720200784,1.0350916126972989,0.9226954032608704,26.0,-0.6924128545576398,128.0,-2.1093790110364288,-0.02207141850283566,-0.04226190895314958,1338.0,0.0,0.429582581180076,0.4777878760276078,-0.024481271036336013,-0.0006602242705648971
建表年份剔 2020,0 全部觸發(不分成因),6m,2545,2545,0,0,1121,-0.2000000367977223,0.27662082514734776,0.009430255402750491,0.10805500982318271,1.966359521521028,高,0.4345776031434185,-0.044930034096046,-0.02243529855410702,-0.2250710117896024,0.1486347415297011,1.0833483566857753,0.9301883658897788,26.0,-0.6173275551906672,128.0,-1.8374825173436717,-0.036659746564683765,-0.06703107491952874,1338.0,0.0,0.41068792425066825,0.45838779972298144,-0.0406209798743731,-0.004363448085211724
建表年份剔 2020,0 全部觸發(不分成因),12m,2545,2545,0,0,1121,-0.3120378797956333,0.4770137524557957,0.044400785854616896,0.2695481335952849,3.777265425248849,高,0.3980353634577603,-0.1022896439001457,-0.04285411666527914,-0.376090616375168,0.1964765081280746,1.194161051119516,0.8926430080523285,26.0,-0.5337098595763013,128.0,-1.537513530419243,-0.06640417359619412,-0.11450173054200682,1338.0,0.0,0.37183038467185436,0.4255847870047658,-0.07319733386678848,-0.01231315546580752
建表年份剔 2020,重列或不可依賴(8-K 4.02),1m,2,2,0,0,2,-0.0337259698676994,0.0,0.0,0.0,0.084125745236149,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,重列或不可依賴(8-K 4.02),3m,2,2,0,0,2,-0.0757116723320728,0.0,0.0,0.0,0.2719770216309547,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,重列或不可依賴(8-K 4.02),6m,2,2,0,0,2,-0.3155666888960639,0.5,0.0,0.0,-0.1398723773749933,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,重列或不可依賴(8-K 4.02),12m,2,2,0,0,2,-0.375769957151232,1.0,0.0,0.0,0.0824050368020394,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,退市或不合規通知(8-K 3.01),1m,6,6,0,0,6,-0.10939180419311716,0.16666666666666666,0.0,0.0,0.0102761232671972,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,退市或不合規通知(8-K 3.01),3m,6,6,0,0,6,-0.19738202974398839,0.16666666666666666,0.0,0.16666666666666666,0.1588403666570788,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,退市或不合規通知(8-K 3.01),6m,6,6,0,0,6,-0.23651359519546394,0.16666666666666666,0.0,0.16666666666666666,0.4948382105487774,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,退市或不合規通知(8-K 3.01),12m,6,6,0,0,6,-0.3804856318846216,0.6666666666666666,0.0,0.3333333333333333,0.3813379473750691,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,稀釋增發(S-1/S-3/424B),1m,105,105,0,0,92,-0.0727848141855429,0.047619047619047616,0.0,0.0,2.372351894018505,高,0.5619047619047619,0.0190385818891811,0.045658961186224006,-0.0445101712916194,0.0638664234060959,1.6946692109832013,0.9510054506283577,2.0,0.6407007666161125,6.0,1.0008308569726483,0.01672377790182593,-4.023522179668778e-05,92.0,0.0,0.4629454926624738,0.6600048543689321,-0.0004889383145402367,0.11062493749383802
建表年份剔 2020,稀釋增發(S-1/S-3/424B),3m,105,105,0,0,92,-0.1238222908091913,0.17142857142857143,0.0,0.009523809523809525,1.2228265492304282,高,0.47619047619047616,-0.0090188111007755,0.006704153020716606,-0.1610097621233976,0.1065426315982314,1.1847230877397699,0.7435347287834408,2.0,3.0548180140714516,6.0,6.2929101133736935,-0.014043305937731072,-0.037635053829498465,92.0,0.0,0.37383177570093457,0.5727294792586055,-0.04776323609129529,0.062099731862684526
建表年份剔 2020,稀釋增發(S-1/S-3/424B),6m,105,105,0,0,92,-0.1893109871818923,0.3047619047619048,0.009523809523809525,0.12380952380952381,1.7251662289081202,高,0.42857142857142855,-0.0388471797512374,-0.023252116556121662,-0.2800943189038913,0.1418467482809737,1.1282477215125242,0.7865626441399783,2.0,-1.3945289917877712,6.0,-2.6691661534741624,-0.05675899084928625,-0.0904865384015916,92.0,0.0,0.330188679245283,0.5288461538461539,-0.1002745592324905,0.05636199534199091
建表年份剔 2020,稀釋增發(S-1/S-3/424B),12m,105,105,0,0,92,-0.3175322061357003,0.4857142857142857,0.047619047619047616,0.29523809523809524,1.6952020262801892,高,0.38095238095238093,-0.1270178990301798,-0.05376994829422846,-0.4144046998881587,0.2284378267973039,1.253448086627322,0.8786779405467597,2.0,-0.5779739978065703,6.0,-1.4998316672546752,-0.08649510610221464,-0.14256223279513813,92.0,0.0,0.2806935563207083,0.47572815533980584,-0.16270173795027848,0.0519927901818618
建表年份剔 2020,業績(8-K 2.02),1m,1030,1030,0,0,650,-0.0815579354240551,0.021359223300970873,0.0,0.000970873786407767,0.6343771945363241,高,0.5058252427184466,0.00085171606805375,0.0005618520625727838,-0.0675330007270162,0.06282526276414038,0.9897521666864325,0.9065006484204927,11.0,8.840928921266855,52.0,25.617545696541473,-0.004452998380282029,-0.014566831686946866,657.0,0.0,0.4709649509371878,0.5397382636237417,-0.007508490321091523,0.008886459440322363
建表年份剔 2020,業績(8-K 2.02),3m,1030,1030,0,0,650,-0.1353694906815666,0.1262135922330097,0.000970873786407767,0.02233009708737864,0.9566555953836736,高,0.4533980582524272,-0.017691208848839048,-0.014674429031799873,-0.15022238072304828,0.10325687217364778,1.0077251423655442,0.8961560476713911,11.0,-0.5001163158229175,52.0,-1.7072736302571432,-0.022250982265425063,-0.041840005725539677,657.0,0.0,0.4180569185475957,0.48948709107816396,-0.031442090095293106,0.0017563998214144276
建表年份剔 2020,業績(8-K 2.02),6m,1030,1030,0,0,650,-0.19234298081698564,0.2543689320388349,0.009708737864077669,0.10388349514563107,1.966359521521028,高,0.4436893203883495,-0.03395332642295245,-0.01950717089581203,-0.2130519722730236,0.1475240528668229,1.062662554950938,0.9071478438412974,11.0,-0.6165454738353349,52.0,-1.9858413196227338,-0.03187463756970168,-0.06134220490424058,657.0,0.0,0.40936503780512423,0.47929036795735547,-0.04483385397794063,0.004604640528206888
建表年份剔 2020,業績(8-K 2.02),12m,1030,1030,0,0,650,-0.3042777806621046,0.46601941747572817,0.039805825242718446,0.2543689320388349,3.600580356905249,高,0.4087378640776699,-0.08883039878029719,-0.03873314441493771,-0.35048567729238733,0.1839157301502141,1.152000783886791,0.8205422775820455,11.0,-0.6474280670314531,52.0,-1.636496435233003,-0.06449889235579731,-0.10754947964274929,657.0,0.0,0.37291379052244644,0.44456736157449095,-0.07580777101442586,-0.0002395308958194242
建表年份剔 2020,收購或處置(8-K 2.01),1m,26,26,0,0,26,-0.11701354032201355,0.0,0.0,0.0,0.1907246881688493,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,收購或處置(8-K 2.01),3m,26,26,0,0,26,-0.17158615617142436,0.19230769230769232,0.0,0.0,0.3211223933956617,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,收購或處置(8-K 2.01),6m,26,26,0,0,26,-0.22466611640456674,0.4230769230769231,0.0,0.038461538461538464,0.7392263421792682,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,收購或處置(8-K 2.01),12m,26,26,0,0,26,-0.41614530896055757,0.6923076923076923,0.11538461538461539,0.3076923076923077,1.096726419904682,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
建表年份剔 2020,高管離任(8-K 5.02),1m,317,317,0,0,249,-0.0828054249827281,0.022082018927444796,0.0,0.0,0.7289663457738649,高,0.47318611987381703,-0.0076966547146346,0.005891198349168836,-0.0776708670526602,0.0704998945276584,1.256439727936056,0.9941817101298751,4.0,1.172343111916489,16.0,3.064673906555255,-0.0010282826315748622,-0.012809963164879992,261.0,0.0,0.41463013478818994,0.529940828122934,-0.009637571198482553,0.021988657311081135
建表年份剔 2020,高管離任(8-K 5.02),3m,317,317,0,0,249,-0.1411553808660299,0.11987381703470032,0.0031545741324921135,0.028391167192429023,1.2460755171621711,高,0.4479495268138801,-0.0256225743878625,-0.011092955054703892,-0.1360368312449394,0.120301753726508,1.075817169000903,1.0176029480529534,4.0,-1.0648552740569035,16.0,-2.3826023738683184,-0.023198066835838145,-0.03951763715647221,261.0,0.0,0.3949843260188088,0.5047341434469047,-0.03434075289448097,0.014671402582861684
建表年份剔 2020,高管離任(8-K 5.02),6m,317,317,0,0,249,-0.1894088402887669,0.2334384858044164,0.012618296529968454,0.07255520504731862,1.7790592232843698,高,0.42586750788643535,-0.044930034096046,0.005302564068688526,-0.1921185237922213,0.1649656069853355,1.4079613830444648,1.3228936795717887,4.0,3.8463510568892256,16.0,9.419122556442701,-0.015285840104279901,-0.047015983229847104,261.0,0.0,0.3722306289432177,0.4813682385187671,-0.03246847671923001,0.04307875278170839
建表年份剔 2020,高管離任(8-K 5.02),12m,317,317,0,0,249,-0.30880603451537,0.4637223974763407,0.03785488958990536,0.26498422712933756,2.606585492569905,高,0.4069400630914827,-0.1034180533607255,-0.024725594238983805,-0.385835922337266,0.2393737297591851,1.2828898168663436,0.9831970863522502,4.0,-1.04978167539742,16.0,-2.9941749771789925,-0.05132976416948492,-0.1040079630839135,261.0,0.0,0.35081967213114756,0.4620305747829745,-0.07999802790317558,0.03558828201823445
建表年份剔 2020,指引或其他重大訊息(8-K 7.01/8.01),1m,454,454,0,0,326,-0.08864326000157705,0.02643171806167401,0.0,0.004405286343612335,0.7350926720996616,高,0.47577092511013214,-0.00324115144737855,-0.00255657897313015,-0.07656201071427718,0.06275466127551667,1.0461026420645136,0.9322981645096624,5.0,-2.6242966854794614,23.0,-7.15140138930137,-0.009368983334322647,-0.02195179682742002,360.0,0.0,0.4270146480421077,0.5259711766987201,-0.016925500748621345,0.011389856602307541
