rank_date,trade_date,n_pool,n_q1,n_q5,r_q1,r_q5,r_pool,ls,to_q1,to_q5,to_pool,spy,xlk
2017-05-31,2017-06-01,475,95,95,0.012847977197346611,0.005314256864202505,0.008532208581851991,0.007533720333144106,0.024147977085269567,0.04584171641380366,0.02710660195337942,0.00012809648978651111,-0.037251741104513236
2017-06-30,2017-07-03,475,95,95,0.004577381648927091,0.007177068862297005,0.011801766130394301,-0.0025996872133699136,0.02967933787790823,0.047182238974168754,0.023614190525087436,0.021097333904704252,0.05723240487093695
2017-07-31,2017-08-01,473,95,95,-0.008045055377834669,0.0017359820076797074,0.0018122210877365187,-0.009781037385514377,0.03344907121359545,0.02716811785756221,0.026133716422353664,0.0021026305171334414,0.02315055147450984
2017-08-31,2017-09-01,471,95,94,0.05167008411814869,0.07604745073417063,0.046487693051467396,-0.02437736661602194,0.05261181492852926,0.07203867846092242,0.028300209493526407,0.023128575897431336,0.010572625301123795
2017-09-29,2017-10-02,472,95,95,0.019518877220295123,0.015097142823544556,0.013249841829782533,0.0044217343967505665,0.03981773542492957,0.05115853637264393,0.028436362940816563,0.020489591113791894,0.06369305211363918
2017-10-31,2017-11-01,471,95,94,0.06007271091191859,0.027627828615494864,0.043197108212664447,0.03244488229642373,0.044222803122684284,0.03874110462048536,0.025680917843411612,0.027069498883655063,0.00873571699879272
2017-11-30,2017-12-01,473,95,95,0.01832357721758033,0.019557089297389803,0.020918042002254944,-0.0012335120798094741,0.08039871142724302,0.0778848770043544,0.02829046768877254,0.02149178823256781,0.023167742658746215
2017-12-29,2018-01-02,473,95,95,0.05051024036498941,0.04793249568112909,0.04315274812347123,0.0025777446838603224,0.04104689903084306,0.02638221164601148,0.02266949512877643,0.04766139619103038,0.05823294623195108
2018-01-31,2018-02-01,473,95,95,-0.031375720092250974,-0.056525225839016355,-0.04042322348468331,0.02514950574676538,0.03764763727946627,0.0641941583520657,0.02881960823890382,-0.04929294827225217,-0.02145663488442895
2018-02-28,2018-03-01,472,95,95,-0.01982617328088738,-0.008745516127901599,-0.01625964060701867,-0.01108065715298578,0.38651320660025773,0.46569557067273365,0.03662152038237102,-0.034362487169636635,-0.044454204919773366
2018-03-29,2018-04-02,469,94,94,0.02176886789816389,0.02426604242298258,0.022788296802115963,-0.00249717452481869,0.08124458013098391,0.09076869731744912,0.03665908448501621,0.029168559397316995,0.03789533962818403
2018-04-30,2018-05-01,477,96,96,0.04275753837261873,0.03350797575277878,0.03601102083587438,0.009249562619839953,0.05716026417746006,0.07653273198903425,0.03690296420997825,0.032530348040869184,0.07257035116621657
2018-05-31,2018-06-01,475,95,95,0.004053876839052114,-0.006985215189508276,-0.000718500745213583,0.01103909202856039,0.04504275433119446,0.03699556557504578,0.03201837279009331,-0.0018976321390333784,-0.010573910475880521
2018-06-29,2018-07-02,476,96,95,0.01876726433221744,0.027596881899672222,0.029415541582986916,-0.008829617567454782,0.05026415172407093,0.04578623014581783,0.02514684288358388,0.0331051963676432,0.02097298745564613
2018-07-31,2018-08-01,477,96,96,0.03347013194576185,0.03393842479449486,0.03629221971867982,-0.0004682928487330096,0.024973282893649626,0.03181381313828341,0.025190816494898804,0.03186690179053886,0.05240331414585464
2018-08-31,2018-09-04,477,96,96,0.0030446766724544667,-0.013875605574153663,0.0006716439623840065,0.01692028224660813,0.059489637914599276,0.06080257768759751,0.028571427269969012,0.011181505784199741,0.008453948449408832
2018-09-28,2018-10-01,477,96,96,-0.07175763049142474,-0.0566360767671148,-0.0639558268034266,-0.015121553724309934,0.03200977144558953,0.03425373595769728,0.0224188607717286,-0.062454915046509574,-0.0737215924622665
2018-10-31,2018-11-01,477,96,96,0.037486444615890575,0.015946978742976493,0.022007884450882167,0.021539465872914082,0.06276199738330905,0.054542557473855675,0.03201927280805849,0.021169078509845507,-0.009556358191154968
2018-11-30,2018-12-03,477,96,96,-0.10355320721222787,-0.1196639843995876,-0.11140358263777841,0.01611077718735973,0.08110082663957116,0.06180914028790462,0.02825374611201308,-0.09902992130472776,-0.10297838796867909
2018-12-31,2019-01-02,477,96,96,0.10448265357496751,0.1005134972750611,0.10520795747652328,0.003969156299906407,0.03385749924536594,0.05150227548965995,0.02683359292695567,0.07946325122486364,0.07497611672560645
2019-01-31,2019-02-01,477,96,96,0.04828250661841015,0.05065788777043395,0.052217416037318616,-0.002375381152023799,0.03594411816072429,0.04807767283076522,0.027110719703617548,0.03836160754521867,0.07004586312237593
2019-02-28,2019-03-01,480,96,96,0.008915808429572479,0.013685943266249875,0.014126029989296797,-0.004770134836677396,0.4682436086462049,0.45295811036499745,0.03754395700455019,0.023782324279427947,0.0548411755529703
2019-03-29,2019-04-01,485,97,97,0.026205886170462333,0.0028302404746412884,0.01744589769717397,0.023375645695821044,0.09485911692486561,0.07864910474758027,0.033232270636073175,0.020921356749973308,0.04666070790442389
2019-04-30,2019-05-01,485,97,97,-0.0467397677861796,-0.06317780133958337,-0.05603352962776558,0.016438033553403765,0.03369612701199376,0.0664031515679734,0.025987613094584337,-0.059079676761591426,-0.10036978330313095
2019-05-31,2019-06-03,486,98,97,0.09450158447921868,0.07713330936925514,0.0844738509224807,0.01736827510996354,0.05111283089028259,0.03729905855482822,0.0378815030681485,0.08204820002168467,0.1264352635680479
2019-06-28,2019-07-01,488,98,98,-0.00536526224624813,-0.015304900522259192,-0.00993820898758904,0.009939638276011062,0.041907286454456696,0.050837954794746294,0.02634775960476737,-0.0027734056689966424,0.013622569134272622
2019-07-31,2019-08-01,488,98,98,-0.020040234381602934,-0.04481872439043469,-0.03261249432747551,0.024778490008831755,0.04223524152001142,0.03401306736100634,0.027394516563603116,-0.013905708836804531,-0.02239921517935739
2019-08-30,2019-09-03,489,98,98,0.017482899950135748,0.026198787827899844,0.02752489064523689,-0.008715887877764096,0.06879635622331147,0.06839235767238634,0.038984647403413106,0.01325628440628801,0.018693347260795523
2019-09-30,2019-10-01,489,98,98,0.03942472126941316,0.04811688307135692,0.04812859008478968,-0.008692161801943758,0.024796216843003406,0.02463184325654741,0.02610878038411944,0.043991424803246026,0.06129363192895054
2019-10-31,2019-11-01,489,98,98,0.00899541166805348,0.014055013380735221,0.016378222435548685,-0.00505960171268174,0.04641843584478454,0.051738077209565525,0.030376582945551345,0.017965642689287797,0.02633766711088681
2019-11-29,2019-12-02,489,98,98,0.04933061578878672,0.04351411887079811,0.04637448098739559,0.005816496917988606,0.05049132964987828,0.057410249069170326,0.023397640432718365,0.04757786877325931,0.07818948672690773
2019-12-31,2020-01-02,490,98,98,-0.005675976364547893,-0.02088371119697996,-0.014227641638926416,0.015207734832432067,0.051468382026098214,0.04479555187930432,0.022515907878935728,-0.0023085646398098847,0.03426477403778794
2020-01-31,2020-02-03,490,98,98,-0.0538594884137345,-0.07922157846136846,-0.06110245856936867,0.025362090047633956,0.05270412364074264,0.07048622233290203,0.03596781104708684,-0.046371920511358744,-0.03219762543023086
2020-02-28,2020-03-02,484,97,97,-0.23741667857323853,-0.24449476167835396,-0.2637192983234098,0.007078083105115429,0.40586197453541534,0.39076656987897335,0.04394587067661849,-0.19894681634292855,-0.17693976054725358
2020-03-31,2020-04-01,490,98,98,0.15588186143559962,0.1960433198310318,0.18511910539083756,-0.04016145839543217,0.1083136858626854,0.1791913130954345,0.09379142496719078,0.14885235163913602,0.16148416310430047
2020-04-30,2020-05-01,491,99,98,0.14311527957616957,0.11567875994422805,0.11802065777359473,0.02743651963194152,0.06235710610836665,0.060085747151954465,0.04832900598425161,0.08048335326178235,0.10168742399878883
2020-05-29,2020-06-01,493,99,99,0.013180443535479073,0.007044924967486662,0.002098124714049474,0.0061355185679924104,0.04215220271333009,0.07161211443169689,0.03859240037085158,0.020738049554064775,0.07155840990399298
2020-06-30,2020-07-01,490,98,98,0.08457444207203425,0.07212772255120589,0.06920766673569208,0.012446719520828362,0.05285364835774643,0.045220975901537716,0.0329467752105842,0.05883701993829504,0.08111981116651124
2020-07-31,2020-08-03,492,99,99,0.04445457455014423,0.06885081283469825,0.059504615029832175,-0.02439623828455402,0.06141583477179257,0.06533780786068383,0.03651489834002233,0.07241675525162572,0.11277033840159811
2020-08-31,2020-09-01,491,99,98,-0.0340465979676036,-0.016811140555506327,-0.02417356351427445,-0.017235457412097272,0.07641580590266006,0.08472962922731787,0.0384313708832475,-0.04030286167497965,-0.06130391690772985
2020-09-30,2020-10-01,491,99,98,0.023606734755964455,0.01150533471864479,0.02289244035636519,0.012101400037319665,0.047693695564351886,0.028070225083082097,0.02800727069058948,-0.020294269006077004,-0.057576463185030735
2020-10-30,2020-11-02,491,99,98,0.1556931510045898,0.15511900901362605,0.15306948292696787,0.0005741419909637557,0.05435811272949727,0.06326235164229634,0.035060684186318636,0.10847944237664042,0.12524739064947799
2020-11-30,2020-12-01,491,99,98,0.019164970847229353,0.021769111527526114,0.01836094245222234,-0.002604140680296761,0.09868000078893868,0.10495389188377519,0.04703457336304498,0.011863020055423945,0.02509089441970125
2020-12-31,2021-01-04,491,99,98,0.031375008539542566,0.05171090966535837,0.0602255500799284,-0.020335901125815806,0.10324610593611404,0.028462731078710578,0.024679966571193066,0.020174275439393652,0.03330749448315573
2021-01-29,2021-02-01,492,99,99,0.06522197930428285,0.07589182776842693,0.0744998434188384,-0.01066984846414408,0.05087741971448946,0.06002170751302848,0.04704910184744139,0.035483502379765275,0.020732425432503643
2021-02-26,2021-03-01,493,99,99,0.050901519990022175,0.04665638441914898,0.0522921447932288,0.004245135570873193,0.5384023037057459,0.49466439223951114,0.05453579982703938,0.03168040939668648,0.00641928951342341
2021-03-31,2021-04-01,502,101,101,0.05282237956498483,0.0422195339116895,0.04612596740901154,0.010602845653295334,0.1221767294274204,0.12556917162599165,0.04097960602394461,0.04390818104245908,0.028269918123914106
2021-04-30,2021-05-03,502,101,101,0.012916492699987915,0.04915506911295882,0.020113768692809692,-0.0362385764129709,0.03410007650897281,0.03434576384350521,0.023777109714681017,0.0035152691664850355,-0.011413195548924393
2021-05-28,2021-06-01,502,101,101,0.010132912822949784,-0.014262813246670683,0.006687096742996973,0.02439572606962047,0.05119976973484944,0.0512009282246646,0.025537495547876096,0.02899414459424654,0.07595912785751535
2021-06-30,2021-07-01,502,101,101,0.014549627112649394,-0.021534297892829537,-0.00025611376595158794,0.03608392500547893,0.06551275054991675,0.048199571152686804,0.029597348644410548,0.01663475781003343,0.03339892306593217
