combo,decide_month,holding_month,picks,spy_fill_w,score_top
MOM12_1-high,2012-12,2013-01,XLY|XLF|XLV,0.0,0.2304|0.2271|0.1780
MOM12_1-high,2013-01,2013-02,XLF|XLY|XLV,0.0,0.1873|0.1672|0.1373
MOM12_1-high,2013-02,2013-03,XLV|XLF|XLY,0.0,0.2109|0.1993|0.1800
MOM12_1-high,2013-03,2013-04,XLV|XLP|XLY,0.0,0.1736|0.1460|0.1448
MOM12_1-high,2013-04,2013-05,XLV|XLF|XLP,0.0,0.2498|0.2023|0.1990
MOM12_1-high,2013-05,2013-06,XLF|XLV|XLY,0.0,0.3598|0.3358|0.2880
MOM12_1-high,2013-06,2013-07,XLF|XLY|XLV,0.0,0.3740|0.2985|0.2844
MOM12_1-high,2013-07,2013-08,XLF|XLY|XLV,0.0,0.3505|0.3163|0.2642
MOM12_1-high,2013-08,2013-09,XLF|XLV|XLY,0.0,0.3758|0.3390|0.3245
MOM12_1-high,2013-09,2013-10,XLF|XLY|XLV,0.0,0.2641|0.2483|0.2444
MOM12_1-high,2013-10,2013-11,XLY|XLI|XLV,0.0,0.3366|0.2993|0.2872
MOM12_1-high,2013-11,2013-12,XLY|XLI|XLV,0.0,0.3550|0.3377|0.3357
MOM12_1-high,2013-12,2014-01,XLV|XLY|XLI,0.0,0.4037|0.3955|0.3486
MOM12_1-high,2014-01,2014-02,XLY|XLI|XLV,0.0,0.3507|0.3290|0.3142
MOM12_1-high,2014-02,2014-03,XLV|XLY|XLI,0.0,0.3101|0.2497|0.2447
MOM12_1-high,2014-03,2014-04,XLV|XLY|XLI,0.0,0.3102|0.2740|0.2652
MOM12_1-high,2014-04,2014-05,XLI|XLV|XLB,0.0,0.2869|0.2560|0.2231
MOM12_1-high,2014-05,2014-06,XLI|XLV|XLB,0.0,0.2418|0.2278|0.2103
MOM12_1-high,2014-06,2014-07,XLB|XLI|XLV,0.0,0.2995|0.2855|0.2706
MOM12_1-high,2014-07,2014-08,XLB|XLE|XLK,0.0,0.2510|0.2376|0.2314
MOM12_1-high,2014-08,2014-09,XLK|XLV|XLB,0.0,0.2654|0.2567|0.2275
MOM12_1-high,2014-09,2014-10,XLV|XLK|XLB,0.0,0.2767|0.2747|0.2209
MOM12_1-high,2014-10,2014-11,XLV|XLK|XLB,0.0,0.2292|0.2074|0.1553
MOM12_1-high,2014-11,2014-12,XLU|XLV|XLK,0.0,0.2400|0.2356|0.1900
MOM12_1-high,2014-12,2015-01,XLV|XLU|XLK,0.0,0.2692|0.2431|0.2046
MOM12_1-high,2015-01,2015-02,XLU|XLV|XLP,0.0,0.2503|0.2397|0.2202
MOM12_1-high,2015-02,2015-03,XLU|XLV|XLP,0.0,0.2367|0.1823|0.1630
MOM12_1-high,2015-03,2015-04,XLV|XLK|XLY,0.0,0.2487|0.2022|0.1864
MOM12_1-high,2015-04,2015-05,XLV|XLY|XLK,0.0,0.2647|0.1970|0.1577
MOM12_1-high,2015-05,2015-06,XLV|XLY|XLK,0.0,0.2160|0.1628|0.1465
MOM12_1-high,2015-06,2015-07,XLV|XLY|XLK,0.0,0.2444|0.1557|0.1463
MOM12_1-high,2015-07,2015-08,XLV|XLY|XLP,0.0,0.2379|0.1771|0.1322
MOM12_1-high,2015-08,2015-09,XLV|XLY|XLP,0.0,0.2156|0.1821|0.1439
MOM12_1-high,2015-09,2015-10,XLY|XLV|XLP,0.0,0.1364|0.1140|0.0694
MOM12_1-high,2015-10,2015-11,XLY|XLP|XLV,0.0,0.1063|0.0368|-0.0020
MOM12_1-high,2015-11,2015-12,XLY|XLK|XLV,0.0,0.1439|0.0462|0.0388
MOM12_1-high,2015-12,2016-01,XLY|XLK|XLV,0.0,0.1312|0.0771|0.0502
MOM12_1-high,2016-01,2016-02,XLY|XLK|XLP,0.0,0.1329|0.0930|0.0792
MOM12_1-high,2016-02,2016-03,XLP|XLU|XLY,0.0,0.0418|0.0416|-0.0103
MOM12_1-high,2016-03,2016-04,XLU|XLP|XLK,0.0,0.0725|0.0658|0.0026
MOM12_1-high,2016-04,2016-05,XLU|XLP|XLY,0.0,0.1635|0.1248|0.0664
MOM12_1-high,2016-05,2016-06,XLU|XLP|XLY,0.0,0.1282|0.0992|0.0539
MOM12_1-high,2016-06,2016-07,XLU|XLP|XLK,0.0,0.2181|0.1274|0.0830
MOM12_1-high,2016-07,2016-08,XLU|XLP|XLI,0.0,0.2357|0.1238|0.0561
MOM12_1-high,2016-08,2016-09,XLU|XLP|XLK,0.0,0.2716|0.1853|0.1772
MOM12_1-high,2016-09,2016-10,XLB|XLK|XLI,0.0,0.2359|0.2075|0.1941
MOM12_1-high,2016-10,2016-11,XLU|XLK|XLI,0.0,0.1590|0.1157|0.0998
MOM12_1-high,2016-11,2016-12,XLU|XLK|XLP,0.0,0.1948|0.0994|0.0950
MOM12_1-high,2016-12,2017-01,XLE|XLI|XLF,0.0,0.2585|0.1964|0.1798
MOM12_1-high,2017-01,2017-02,XLF|XLE|XLB,0.0,0.3431|0.3267|0.3080
MOM12_1-high,2017-02,2017-03,XLF|XLE|XLB,0.0,0.3868|0.3210|0.2684
MOM12_1-high,2017-03,2017-04,XLF|XLI|XLK,0.0,0.3624|0.2077|0.1960
MOM12_1-high,2017-04,2017-05,XLK|XLF|XLI,0.0,0.2874|0.2762|0.1838
MOM12_1-high,2017-05,2017-06,XLK|XLF|XLI,0.0,0.2520|0.2420|0.2122
MOM12_1-high,2017-06,2017-07,XLK|XLF|XLI,0.0,0.3197|0.2682|0.2251
MOM12_1-high,2017-07,2017-08,XLF|XLI|XLK,0.0,0.3057|0.1982|0.1975
MOM12_1-high,2017-08,2017-09,XLF|XLK|XLI,0.0,0.2787|0.2365|0.1904
MOM12_1-high,2017-09,2017-10,XLF|XLK|XLI,0.0,0.2951|0.2465|0.1908
MOM12_1-high,2017-10,2017-11,XLF|XLK|XLI,0.0,0.3312|0.2662|0.2660
MOM12_1-high,2017-11,2017-12,XLK|XLU|XLB,0.0,0.3464|0.2185|0.2050
MOM12_1-high,2017-12,2018-01,XLK|XLV|XLB,0.0,0.3353|0.2245|0.2143
MOM12_1-high,2018-01,2018-02,XLK|XLI|XLF,0.0,0.2965|0.2171|0.2169
MOM12_1-high,2018-02,2018-03,XLK|XLY|XLI,0.0,0.3275|0.2645|0.2341
MOM12_1-high,2018-03,2018-04,XLK|XLF|XLI,0.0,0.2933|0.2320|0.1956
MOM12_1-high,2018-04,2018-05,XLK|XLF|XLI,0.0,0.2205|0.1909|0.1410
MOM12_1-high,2018-05,2018-06,XLF|XLK|XLE,0.0,0.2000|0.1748|0.1665
MOM12_1-high,2018-06,2018-07,XLK|XLE|XLY,0.0,0.2908|0.2028|0.1917
MOM12_1-high,2018-07,2018-08,XLK|XLY|XLE,0.0,0.2324|0.2114|0.1788
MOM12_1-high,2018-08,2018-09,XLE|XLY|XLK,0.0,0.2665|0.2566|0.2224
MOM12_1-high,2018-09,2018-10,XLY|XLK|XLV,0.0,0.3100|0.2925|0.1480
MOM12_1-high,2018-10,2018-11,XLY|XLK|XLV,0.0,0.2896|0.2133|0.1909
MOM12_1-high,2018-11,2018-12,XLY|XLK|XLV,0.0,0.1034|0.1006|0.0788
MOM12_1-high,2018-12,2019-01,XLV|XLY|XLU,0.0,0.1725|0.1036|0.0826
MOM12_1-high,2019-01,2019-02,XLU|XLV|XLY,0.0,0.0727|-0.0026|-0.0701
MOM12_1-high,2019-02,2019-03,XLU|XLV|XLY,0.0,0.1548|0.0946|0.0584
MOM12_1-high,2019-03,2019-04,XLU|XLV|XLY,0.0,0.1583|0.1396|0.0985
MOM12_1-high,2019-04,2019-05,XLU|XLK|XLP,0.0,0.1669|0.1469|0.1453
MOM12_1-high,2019-05,2019-06,XLP|XLU|XLY,0.0,0.1967|0.1909|0.1501
MOM12_1-high,2019-06,2019-07,XLU|XLP|XLV,0.0,0.1492|0.1028|0.0585
MOM12_1-high,2019-07,2019-08,XLU|XLK|XLP,0.0,0.1672|0.1164|0.1161
MOM12_1-high,2019-08,2019-09,XLU|XLP|XLK,0.0,0.1508|0.1378|0.0840
MOM12_1-high,2019-09,2019-10,XLU|XLP|XLK,0.0,0.2172|0.1511|0.0675
MOM12_1-high,2019-10,2019-11,XLU|XLK|XLY,0.0,0.2444|0.1787|0.1616
MOM12_1-high,2019-11,2019-12,XLK|XLU|XLY,0.0,0.2491|0.1928|0.1349
MOM12_1-high,2019-12,2020-01,XLK|XLI|XLF,0.0,0.4365|0.2934|0.2852
MOM12_1-high,2020-01,2020-02,XLK|XLU|XLP,0.0,0.4013|0.2170|0.2120
MOM12_1-high,2020-02,2020-03,XLK|XLU|XLP,0.0,0.3631|0.2478|0.1946
MOM12_1-high,2020-03,2020-04,XLK|XLU|XLP,0.0,0.2061|0.0943|0.0561
MOM12_1-high,2020-04,2020-05,XLK|XLV|XLU,0.0,0.0366|0.0163|-0.0242
MOM12_1-high,2020-05,2020-06,XLK|XLV|XLP,0.0,0.2909|0.1702|0.0767
MOM12_1-high,2020-06,2020-07,XLK|XLV|XLY,0.0,0.2700|0.1340|0.0539
MOM12_1-high,2020-07,2020-08,XLK|XLV|XLY,0.0,0.3123|0.1245|0.0726
MOM12_1-high,2020-08,2020-09,XLK|XLV|XLY,0.0,0.4086|0.1929|0.1616
MOM12_1-high,2020-09,2020-10,XLK|XLY|XLV,0.0,0.5515|0.2566|0.2250
MOM12_1-high,2020-10,2020-11,XLK|XLY|XLV,0.0,0.4136|0.2316|0.1399
MOM12_1-high,2020-11,2020-12,XLK|XLY|XLB,0.0,0.2745|0.1824|0.0761
MOM12_1-high,2020-12,2021-01,XLK|XLY|XLB,0.0,0.3608|0.2656|0.1754
MOM12_1-high,2021-01,2021-02,XLK|XLY|XLB,0.0,0.3810|0.2973|0.2838
MOM12_1-high,2021-02,2021-03,XLK|XLY|XLB,0.0,0.4773|0.4144|0.3695
MOM12_1-high,2021-03,2021-04,XLE|XLB|XLY,0.0,0.7286|0.6579|0.6534
MOM12_1-high,2021-04,2021-05,XLI|XLB|XLF,0.0,0.5572|0.5486|0.5267
MOM12_1-high,2021-05,2021-06,XLF|XLI|XLB,0.0,0.5828|0.5298|0.5269
MOM12_1-high,2021-06,2021-07,XLF|XLB|XLI,0.0,0.6670|0.5702|0.5472
MOM12_1-high,2021-07,2021-08,XLE|XLF|XLI,0.0,0.5723|0.5565|0.4480
MOM12_1-high,2021-08,2021-09,XLF|XLE|XLB,0.0,0.4856|0.4569|0.3584
MOM12_1-high,2021-09,2021-10,XLE|XLF|XLI,0.0,0.6719|0.6174|0.3718
MOM12_1-high,2021-10,2021-11,XLE|XLF|XLK,0.0,0.8993|0.6016|0.3578
MOM12_1-high,2021-11,2021-12,XLE|XLF|XLK,0.0,0.6371|0.4703|0.3187
MOM12_1-high,2021-12,2022-01,XLE|XLK|XLF,0.0,0.4884|0.3051|0.3041
MOM12_1-high,2022-01,2022-02,XLE|XLF|XLK,0.0,0.4774|0.3727|0.3588
MOM12_1-high,2022-02,2022-03,XLE|XLK|XLP,0.0,0.4330|0.2488|0.2304
MOM12_1-high,2022-03,2022-04,XLE|XLK|XLF,0.0,0.4901|0.1665|0.1461
MOM12_1-high,2022-04,2022-05,XLE|XLU|XLK,0.0,0.6183|0.1497|0.1460
MOM12_1-high,2022-05,2022-06,XLE|XLU|XLP,0.0,0.5051|0.1267|0.1231
MOM12_1-high,2022-06,2022-07,XLE|XLU|XLP,0.0,0.6755|0.2017|0.0832
MOM12_1-high,2022-07,2022-08,XLE|XLU|XLP,0.0,0.5154|0.0954|0.0350
MOM12_1-high,2022-08,2022-09,XLE|XLU|XLP,0.0,0.6959|0.1118|0.0570
MOM12_1-high,2022-09,2022-10,XLE|XLU|XLP,0.0,0.5981|0.1902|0.0822
MOM12_1-high,2022-10,2022-11,XLE|XLU|XLP,0.0,0.3100|0.0081|-0.0394
MOM12_1-high,2022-11,2022-12,XLE|XLP|XLU,0.0,0.7235|0.0614|0.0455
MOM12_1-high,2022-12,2023-01,XLE|XLP|XLU,0.0,0.6949|0.0197|0.0195
MOM12_1-high,2023-01,2023-02,XLE|XLV|XLU,0.0,0.3835|0.0513|0.0486
MOM12_1-high,2023-02,2023-03,XLE|XLU|XLV,0.0,0.3285|0.0476|0.0421
MOM12_1-high,2023-03,2023-04,XLE|XLI|XLP,0.0,0.1307|-0.0058|-0.0306
MOM12_1-high,2023-04,2023-05,XLE|XLI|XLK,0.0,0.1502|0.0828|0.0787
MOM12_1-high,2023-05,2023-06,XLK|XLI|XLP,0.0,0.0848|0.0752|0.0672
MOM12_1-high,2023-06,2023-07,XLK|XLI|XLY,0.0,0.3021|0.1241|0.1115
MOM12_1-high,2023-07,2023-08,XLK|XLI|XLB,0.0,0.2172|0.1421|0.0835
MOM12_1-high,2023-08,2023-09,XLK|XLI|XLB,0.0,0.3313|0.2093|0.1612
MOM12_1-high,2023-09,2023-10,XLK|XLI|XLE,0.0,0.4895|0.3234|0.2715
MOM12_1-high,2023-10,2023-11,XLK|XLY|XLI,0.0,0.2940|0.1284|0.0928
MOM12_1-high,2023-11,2023-12,XLK|XLY|XLI,0.0,0.2176|0.0506|-0.0165
MOM12_1-high,2023-12,2024-01,XLK|XLY|XLI,0.0,0.4975|0.3157|0.1033
MOM12_1-high,2024-01,2024-02,XLK|XLY|XLI,0.0,0.4280|0.2129|0.1391
MOM12_1-high,2024-02,2024-03,XLK|XLY|XLI,0.0,0.4606|0.1846|0.1379
MOM12_1-high,2024-03,2024-04,XLK|XLF|XLY,0.0,0.3795|0.2723|0.2401
MOM12_1-high,2024-04,2024-05,XLK|XLF|XLI,0.0,0.3920|0.2924|0.2807
MOM12_1-high,2024-05,2024-06,XLF|XLI|XLE,0.0,0.2934|0.2757|0.2629
MOM12_1-high,2024-06,2024-07,XLF|XLK|XLE,0.0,0.2516|0.2160|0.1772
MOM12_1-high,2024-07,2024-08,XLK|XLF|XLI,0.0,0.2783|0.1837|0.1215
MOM12_1-high,2024-08,2024-09,XLF|XLK|XLI,0.0,0.2942|0.2553|0.2005
MOM12_1-high,2024-09,2024-10,XLF|XLK|XLU,0.0,0.3965|0.3516|0.3282
MOM12_1-high,2024-10,2024-11,XLF|XLI|XLU,0.0,0.4235|0.3981|0.3979
MOM12_1-high,2024-11,2024-12,XLF|XLU|XLI,0.0,0.3159|0.3152|0.2693
MOM12_1-high,2024-12,2025-01,XLF|XLU|XLI,0.0,0.3810|0.3400|0.2756
MOM12_1-high,2025-01,2025-02,XLY|XLU|XLF,0.0,0.3235|0.2708|0.2665
MOM12_1-high,2025-02,2025-03,XLF|XLU|XLY,0.0,0.2959|0.2939|0.2695
MOM12_1-high,2025-03,2025-04,XLF|XLU|XLY,0.0,0.2536|0.2348|0.1816
MOM12_1-high,2025-04,2025-05,XLF|XLU|XLY,0.0,0.2534|0.2176|0.1344
MOM12_1-high,2025-05,2025-06,XLF|XLY|XLU,0.0,0.1892|0.1310|0.1181
MOM12_1-high,2025-06,2025-07,XLF|XLU|XLI,0.0,0.2539|0.2291|0.1853
MOM12_1-high,2025-07,2025-08,XLF|XLI|XLY,0.0,0.2153|0.1705|0.1694
MOM12_1-high,2025-08,2025-09,XLK|XLY|XLI,0.0,0.2007|0.1939|0.1731
MOM12_1-high,2025-09,2025-10,XLF|XLK|XLY,0.0,0.2048|0.1684|0.1644
MOM12_1-high,2025-10,2025-11,XLK|XLY|XLF,0.0,0.2763|0.2276|0.1760
MOM12_1-high,2025-11,2025-12,XLK|XLU|XLI,0.0,0.2946|0.1060|0.0934
MOM12_1-high,2025-12,2026-01,XLK|XLU|XLI,0.0,0.2367|0.2224|0.1784
MOM12_1-high,2026-01,2026-02,XLK|XLI|XLU,0.0,0.2553|0.1366|0.1276
MOM12_1-high,2026-02,2026-03,XLK|XLI|XLE,0.0,0.2839|0.2302|0.1595
MOM12_1-high,2026-03,2026-04,XLI|XLK|XLB,0.0,0.3659|0.3501|0.2611
MOM12_1-high,2026-04,2026-05,XLE|XLK|XLI,0.0,0.5709|0.2731|0.2491
MOM12_1-high,2026-05,2026-06,XLE|XLK|XLI,0.0,0.5102|0.3894|0.2389
MOM12_1-high,2026-06,2026-07,XLK|XLE|XLI,0.0,0.5148|0.3590|0.1858
MOM12_1-low,2000-05,2000-06,XLP|XLB|XLU,0.0,-0.1041|-0.0847|-0.0111
MOM12_1-low,2000-06,2000-07,XLB|XLY|XLP,0.0,-0.1620|-0.0855|-0.0568
MOM12_1-low,2000-07,2000-08,XLB|XLU|XLY,0.0,-0.2248|-0.0873|-0.0653
MOM12_1-low,2000-08,2000-09,XLB|XLU|XLP,0.0,-0.1812|-0.0267|-0.0195
MOM12_1-low,2000-09,2000-10,XLB|XLY|XLU,0.0,-0.1353|-0.0394|-0.0138
MOM12_1-low,2000-10,2000-11,XLB|XLY|XLP,0.0,-0.2382|-0.1166|0.0187
MOM12_1-low,2000-11,2000-12,XLB|XLY|XLK,0.0,-0.1595|-0.1282|-0.0633
MOM12_1-low,2000-12,2001-01,XLK|XLB|XLY,0.0,-0.3550|-0.2657|-0.2235
MOM12_1-low,2001-01,2001-02,XLK|XLV|XLY,0.0,-0.3807|-0.0948|-0.0508
MOM12_1-low,2001-02,2001-03,XLK|XLB|XLV,0.0,-0.3324|0.0328|0.0385
MOM12_1-low,2001-03,2001-04,XLK|XLY|XLV,0.0,-0.5375|-0.0872|-0.0654
MOM12_1-low,2001-04,2001-05,XLK|XLV|XLI,0.0,-0.5491|-0.1149|-0.0918
MOM12_1-low,2001-05,2001-06,XLK|XLV|XLY,0.0,-0.4154|-0.0234|0.0161
MOM12_1-low,2001-06,2001-07,XLK|XLV|XLP,0.0,-0.4901|0.0118|0.0231
MOM12_1-low,2001-07,2001-08,XLK|XLP|XLV,0.0,-0.4510|0.0128|0.0154
MOM12_1-low,2001-08,2001-09,XLK|XLI|XLE,0.0,-0.5362|-0.0753|-0.0593
MOM12_1-low,2001-09,2001-10,XLK|XLE|XLF,0.0,-0.5036|-0.1137|-0.0844
MOM12_1-low,2001-10,2001-11,XLK|XLI|XLV,0.0,-0.5597|-0.2324|-0.2024
MOM12_1-low,2001-11,2001-12,XLK|XLI|XLU,0.0,-0.3856|-0.1913|-0.1579
MOM12_1-low,2001-12,2002-01,XLE|XLK|XLU,0.0,-0.2256|-0.2163|-0.1571
MOM12_1-low,2002-01,2002-02,XLK|XLE|XLI,0.0,-0.3566|-0.1544|-0.1088
MOM12_1-low,2002-02,2002-03,XLE|XLK|XLU,0.0,-0.1745|-0.1524|-0.1295
MOM12_1-low,2002-03,2002-04,XLK|XLE|XLU,0.0,-0.1673|-0.1200|-0.1184
MOM12_1-low,2002-04,2002-05,XLK|XLE|XLU,0.0,-0.2478|-0.1317|-0.1142
MOM12_1-low,2002-05,2002-06,XLK|XLU|XLI,0.0,-0.3105|-0.1737|-0.1708
MOM12_1-low,2002-06,2002-07,XLK|XLU|XLI,0.0,-0.3518|-0.1373|-0.1124
MOM12_1-low,2002-07,2002-08,XLK|XLU|XLI,0.0,-0.3966|-0.1880|-0.1651
MOM12_1-low,2002-08,2002-09,XLK|XLU|XLE,0.0,-0.3779|-0.2820|-0.1993
MOM12_1-low,2002-09,2002-10,XLK|XLU|XLP,0.0,-0.2623|-0.2463|-0.1351
MOM12_1-low,2002-10,2002-11,XLK|XLU|XLE,0.0,-0.4459|-0.3007|-0.1972
MOM12_1-low,2002-11,2002-12,XLK|XLU|XLI,0.0,-0.3985|-0.3081|-0.2201
MOM12_1-low,2002-12,2003-01,XLU|XLK|XLI,0.0,-0.3101|-0.2875|-0.2149
MOM12_1-low,2003-01,2003-02,XLK|XLU|XLY,0.0,-0.3749|-0.2611|-0.2125
MOM12_1-low,2003-02,2003-03,XLK|XLU|XLI,0.0,-0.2984|-0.2772|-0.2569
MOM12_1-low,2003-03,2003-04,XLU|XLK|XLI,0.0,-0.3504|-0.3281|-0.2876
MOM12_1-low,2003-04,2003-05,XLU|XLK|XLP,0.0,-0.2735|-0.2473|-0.2459
MOM12_1-low,2003-05,2003-06,XLP|XLU|XLE,0.0,-0.2148|-0.2041|-0.1733
MOM12_1-low,2003-06,2003-07,XLB|XLP|XLI,0.0,-0.0929|-0.0827|-0.0663
MOM12_1-low,2003-07,2003-08,XLP|XLI|XLB,0.0,-0.0327|0.0104|0.0324
MOM12_1-low,2003-08,2003-09,XLP|XLU|XLE,0.0,-0.0418|0.0023|0.0338
MOM12_1-low,2003-09,2003-10,XLP|XLV|XLU,0.0,0.0503|0.1064|0.1629
MOM12_1-low,2003-10,2003-11,XLP|XLV|XLE,0.0,0.0070|0.0481|0.1388
MOM12_1-low,2003-11,2003-12,XLV|XLP|XLE,0.0,0.0237|0.0826|0.1041
MOM12_1-low,2003-12,2004-01,XLV|XLP|XLE,0.0,0.0864|0.0923|0.1125
MOM12_1-low,2004-01,2004-02,XLP|XLV|XLE,0.0,0.1510|0.1532|0.2905
MOM12_1-low,2004-02,2004-03,XLP|XLV|XLE,0.0,0.1874|0.2120|0.2818
MOM12_1-low,2004-03,2004-04,XLV|XLP|XLE,0.0,0.1827|0.2548|0.3475
MOM12_1-low,2004-04,2004-05,XLV|XLP|XLI,0.0,0.0973|0.2157|0.2516
MOM12_1-low,2004-05,2004-06,XLU|XLV|XLK,0.0,0.0952|0.1085|0.1520
MOM12_1-low,2004-06,2004-07,XLV|XLU|XLP,0.0,0.0582|0.0936|0.1563
MOM12_1-low,2004-07,2004-08,XLV|XLF|XLY,0.0,0.0703|0.1390|0.1541
MOM12_1-low,2004-08,2004-09,XLV|XLY|XLK,0.0,0.0518|0.0564|0.0617
MOM12_1-low,2004-09,2004-10,XLK|XLV|XLY,0.0,0.0236|0.0661|0.1071
MOM12_1-low,2004-10,2004-11,XLK|XLP|XLV,0.0,-0.0186|0.0360|0.0404
MOM12_1-low,2004-11,2004-12,XLV|XLK|XLP,0.0,-0.0041|0.0101|0.0306
MOM12_1-low,2004-12,2005-01,XLV|XLK|XLP,0.0,-0.0402|0.0294|0.0377
MOM12_1-low,2005-01,2005-02,XLV|XLK|XLF,0.0,-0.0144|0.0131|0.0735
MOM12_1-low,2005-02,2005-03,XLV|XLK|XLF,0.0,-0.0552|-0.0191|0.0211
MOM12_1-low,2005-03,2005-04,XLK|XLV|XLF,0.0,0.0092|0.0156|0.0262
MOM12_1-low,2005-04,2005-05,XLV|XLP|XLK,0.0,-0.0205|0.0093|0.0288
MOM12_1-low,2005-05,2005-06,XLK|XLY|XLP,0.0,-0.0449|-0.0099|0.0045
MOM12_1-low,2005-06,2005-07,XLK|XLP|XLV,0.0,-0.0058|0.0222|0.0336
MOM12_1-low,2005-07,2005-08,XLK|XLP|XLB,0.0,0.0450|0.0545|0.0568
MOM12_1-low,2005-08,2005-09,XLF|XLP|XLV,0.0,0.0603|0.0694|0.0932
MOM12_1-low,2005-09,2005-10,XLB|XLF|XLI,0.0,0.0102|0.0526|0.0609
MOM12_1-low,2005-10,2005-11,XLY|XLB|XLF,0.0,0.0087|0.0277|0.0561
MOM12_1-low,2005-11,2005-12,XLY|XLB|XLI,0.0,-0.0515|-0.0475|-0.0096
MOM12_1-low,2005-12,2006-01,XLY|XLB|XLI,0.0,-0.0577|0.0119|0.0226
MOM12_1-low,2006-01,2006-02,XLY|XLP|XLK,0.0,-0.0240|0.0165|0.0564
MOM12_1-low,2006-02,2006-03,XLY|XLP|XLB,0.0,-0.0013|0.0196|0.0433
MOM12_1-low,2006-03,2006-04,XLY|XLP|XLB,0.0,0.0178|0.0374|0.0488
MOM12_1-low,2006-04,2006-05,XLV|XLP|XLU,0.0,0.0481|0.0570|0.0593
MOM12_1-low,2006-05,2006-06,XLV|XLY|XLP,0.0,0.0030|0.0428|0.0430
MOM12_1-low,2006-06,2006-07,XLV|XLY|XLK,0.0,-0.0128|0.0298|0.0326
MOM12_1-low,2006-07,2006-08,XLV|XLK|XLY,0.0,-0.0343|-0.0276|-0.0272
MOM12_1-low,2006-08,2006-09,XLK|XLY|XLV,0.0,-0.0439|-0.0275|0.0220
MOM12_1-low,2006-09,2006-10,XLY|XLK|XLE,0.0,0.0208|0.0208|0.0469
MOM12_1-low,2006-10,2006-11,XLK|XLV|XLY,0.0,0.0870|0.1071|0.1083
MOM12_1-low,2006-11,2006-12,XLK|XLV|XLI,0.0,0.0628|0.0974|0.1078
MOM12_1-low,2006-12,2007-01,XLV|XLP|XLK,0.0,0.0594|0.1169|0.1276
MOM12_1-low,2007-01,2007-02,XLE|XLV|XLK,0.0,0.0302|0.0569|0.0852
MOM12_1-low,2007-02,2007-03,XLV|XLK|XLI,0.0,0.0766|0.1046|0.1207
MOM12_1-low,2007-03,2007-04,XLK|XLE|XLI,0.0,0.0510|0.0566|0.0612
MOM12_1-low,2007-04,2007-05,XLI|XLE|XLF,0.0,0.0472|0.0692|0.0740
MOM12_1-low,2007-05,2007-06,XLI|XLE|XLF,0.0,0.1148|0.1561|0.1593
MOM12_1-low,2007-06,2007-07,XLP|XLI|XLF,0.0,0.1654|0.1742|0.1927
MOM12_1-low,2007-07,2007-08,XLF|XLP|XLV,0.0,0.1192|0.1245|0.1251
MOM12_1-low,2007-08,2007-09,XLF|XLV|XLP,0.0,0.0058|0.0419|0.0518
MOM12_1-low,2007-09,2007-10,XLF|XLV|XLY,0.0,-0.0081|0.0496|0.0729
MOM12_1-low,2007-10,2007-11,XLF|XLY|XLV,0.0,-0.0071|-0.0012|0.0788
MOM12_1-low,2007-11,2007-12,XLF|XLY|XLV,0.0,-0.0310|-0.0184|0.1003
MOM12_1-low,2007-12,2008-01,XLF|XLY|XLV,0.0,-0.1417|-0.0917|0.1028
MOM12_1-low,2008-01,2008-02,XLF|XLY|XLV,0.0,-0.1992|-0.1607|0.0399
MOM12_1-low,2008-02,2008-03,XLF|XLY|XLK,0.0,-0.1680|-0.1381|0.0143
MOM12_1-low,2008-03,2008-04,XLF|XLY|XLK,0.0,-0.2590|-0.1675|-0.0432
MOM12_1-low,2008-04,2008-05,XLF|XLY|XLV,0.0,-0.3076|-0.2012|-0.1220
MOM12_1-low,2008-05,2008-06,XLF|XLY|XLV,0.0,-0.2766|-0.2061|-0.1283
MOM12_1-low,2008-06,2008-07,XLF|XLY|XLV,0.0,-0.2987|-0.1699|-0.0809
MOM12_1-low,2008-07,2008-08,XLF|XLY|XLI,0.0,-0.3633|-0.2194|-0.1205
MOM12_1-low,2008-08,2008-09,XLF|XLY|XLK,0.0,-0.3374|-0.2229|-0.1333
MOM12_1-low,2008-09,2008-10,XLF|XLY|XLK,0.0,-0.3595|-0.1618|-0.1499
MOM12_1-low,2008-10,2008-11,XLF|XLK|XLY,0.0,-0.3890|-0.2932|-0.2268
MOM12_1-low,2008-11,2008-12,XLF|XLB|XLK,0.0,-0.4809|-0.3632|-0.3589
MOM12_1-low,2008-12,2009-01,XLF|XLB|XLK,0.0,-0.5507|-0.4372|-0.4242
MOM12_1-low,2009-01,2009-02,XLF|XLB|XLI,0.0,-0.5523|-0.4160|-0.3515
MOM12_1-low,2009-02,2009-03,XLF|XLB|XLI,0.0,-0.6272|-0.4713|-0.4175
MOM12_1-low,2009-03,2009-04,XLF|XLI|XLB,0.0,-0.6841|-0.5336|-0.5068
MOM12_1-low,2009-04,2009-05,XLF|XLI|XLE,0.0,-0.6543|-0.5070|-0.4722
MOM12_1-low,2009-05,2009-06,XLF|XLE|XLI,0.0,-0.5475|-0.4590|-0.4230
MOM12_1-low,2009-06,2009-07,XLE|XLF|XLB,0.0,-0.4080|-0.3753|-0.3331
MOM12_1-low,2009-07,2009-08,XLF|XLE|XLB,0.0,-0.4253|-0.3420|-0.3420
MOM12_1-low,2009-08,2009-09,XLF|XLE|XLI,0.0,-0.3682|-0.3092|-0.3004
