日期,舊來源(yfinance),新來源(Cboe),絕對差,相對差
2017-05-03,10.680000305175781,10.68,3.051757815342171e-07,2.8574510563105666e-08
2017-05-04,10.460000038146973,10.46,3.814697180359872e-08,3.6469380176366227e-09
2017-05-05,10.569999694824219,10.57,3.051757815342171e-07,2.8871881773435777e-08
2017-05-08,9.770000457763672,9.77,4.5776367230132564e-07,4.68540072521252e-08
2017-05-09,9.960000038146973,9.96,3.814697180359872e-08,3.830017234688269e-09
2017-05-10,10.210000038146973,10.21,3.814697180359872e-08,3.736236205785761e-09
2017-05-11,10.600000381469727,10.6,3.8146972691777137e-07,3.5987708791466974e-08
2017-05-12,10.399999618530273,10.4,3.8146972691777137e-07,3.667978277980751e-08
2017-05-15,10.420000076293945,10.42,7.629394538355427e-08,7.321875702969241e-09
2017-05-16,10.649999618530273,10.65,3.8146972691777137e-07,3.581875498418235e-08
2017-05-17,15.59000015258789,15.59,1.5258789076710855e-07,9.787549023325663e-09
2017-05-18,14.65999984741211,14.66,1.5258789076710855e-07,1.0408451047429204e-08
2017-05-19,12.039999961853027,12.04,3.814697180359872e-08,3.1683531498722423e-09
2017-05-22,10.930000305175781,10.93,3.051757815342171e-07,2.792093074230789e-08
2017-05-23,10.720000267028809,10.72,2.6702880795426154e-07,2.4909403106598257e-08
2017-05-24,10.020000457763672,10.02,4.5776367230132564e-07,4.5684995148542365e-08
2017-05-25,9.989999771118164,9.99,2.2888183615066282e-07,2.291109523469433e-08
2017-05-26,9.8100004196167,9.81,4.196166987213701e-07,4.277438132237772e-08
2017-05-30,10.380000114440918,10.38,1.1444091718715299e-07,1.1025136409000603e-08
2017-05-31,10.40999984741211,10.41,1.5258789076710855e-07,1.4657818732345263e-08
2017-06-01,9.890000343322754,9.89,3.433227533378158e-07,3.4714129567205787e-08
2017-06-02,9.75,9.75,0.0,0.0
2017-06-05,10.069999694824219,10.07,3.051757815342171e-07,3.030544099133105e-08
2017-06-06,10.449999809265137,10.45,1.9073486257070726e-07,1.8252140292059976e-08
2017-06-07,10.390000343322754,10.39,3.433227533378158e-07,3.30435747827916e-08
2017-06-08,10.15999984741211,10.16,1.5258789076710855e-07,1.501849341129417e-08
2017-06-09,10.699999809265137,10.7,1.9073486257070726e-07,1.7825688408475468e-08
2017-06-12,11.460000038146973,11.46,3.814697180359872e-08,3.328706079984176e-09
2017-06-13,10.420000076293945,10.42,7.629394538355427e-08,7.321875702969241e-09
2017-06-14,10.640000343322754,10.64,3.433227533378158e-07,3.2267175024413574e-08
2017-06-15,10.899999618530273,10.9,3.8146972691777137e-07,3.499722387781218e-08
2017-06-16,10.380000114440918,10.38,1.1444091718715299e-07,1.1025136409000603e-08
2017-06-19,10.369999885559082,10.37,1.1444091718715299e-07,1.1035768413702648e-08
2017-06-20,10.859999656677246,10.86,3.433227533378158e-07,3.1613514198108154e-08
2017-06-21,10.75,10.75,0.0,0.0
2017-06-22,10.479999542236328,10.48,4.5776367230132564e-07,4.367974163132868e-08
2017-06-23,10.020000457763672,10.02,4.5776367230132564e-07,4.5684995148542365e-08
2017-06-26,9.899999618530273,9.9,3.8146972691777137e-07,3.8532297132997595e-08
2017-06-27,11.0600004196167,11.06,4.196166987213701e-07,3.794002556971987e-08
2017-06-28,10.029999732971191,10.03,2.6702880795426154e-07,2.6623012468930493e-08
2017-06-29,11.4399995803833,11.44,4.196166987213701e-07,3.667978270216953e-08
2017-06-30,11.180000305175781,11.18,3.051757815342171e-07,2.7296580787474214e-08
2017-07-03,11.220000267028809,11.22,2.6702880795426154e-07,2.3799358431296543e-08
2017-07-05,11.069999694824219,11.07,3.051757815342171e-07,2.7567822036788502e-08
2017-07-06,12.539999961853027,12.54,3.814697180359872e-08,3.042023279078365e-09
2017-07-07,11.1899995803833,11.19,4.196166987213701e-07,3.749925955823821e-08
2017-07-10,11.109999656677246,11.11,3.433227533378158e-07,3.0902138969147006e-08
2017-07-11,10.890000343322754,10.89,3.433227533378158e-07,3.152642263673807e-08
2017-07-12,10.300000190734863,10.3,1.9073486257070726e-07,1.8517947479484378e-08
2017-07-13,9.899999618530273,9.9,3.8146972691777137e-07,3.8532297132997595e-08
2017-07-14,9.510000228881836,9.51,2.2888183615066282e-07,2.406749007802855e-08
2017-07-17,9.819999694824219,9.82,3.051757815342171e-07,3.107696446213381e-08
2017-07-18,9.890000343322754,9.89,3.433227533378158e-07,3.4714129567205787e-08
2017-07-19,9.789999961853027,9.79,3.814697180359872e-08,3.8965242034973765e-09
2017-07-20,9.579999923706055,9.58,7.629394538355427e-08,7.963877452103331e-09
2017-07-21,9.359999656677246,9.36,3.433227533378158e-07,3.667978268491665e-08
2017-07-24,9.430000305175781,9.43,3.051757815342171e-07,3.236222392980383e-08
2017-07-25,9.430000305175781,9.43,3.051757815342171e-07,3.236222392980383e-08
2017-07-26,9.600000381469727,9.6,3.8146972691777137e-07,3.973642830828406e-08
2017-07-27,10.109999656677246,10.11,3.433227533378158e-07,3.3958730464552e-08
2017-07-28,10.289999961853027,10.29,3.814697180359872e-08,3.7071887215759714e-09
2017-07-31,10.260000228881836,10.26,2.2888183615066282e-07,2.2308170667127462e-08
2017-08-01,10.09000015258789,10.09,1.5258789076710855e-07,1.5122684683802774e-08
2017-08-02,10.279999732971191,10.28,2.6702880795426154e-07,2.5975565650825475e-08
2017-08-03,10.4399995803833,10.44,4.196166987213701e-07,4.0193171991101174e-08
2017-08-04,10.029999732971191,10.03,2.6702880795426154e-07,2.6623012468930493e-08
2017-08-07,9.930000305175781,9.93,3.051757815342171e-07,3.073270615864446e-08
2017-08-08,10.960000038146973,10.96,3.814697180359872e-08,3.4805631086519866e-09
2017-08-09,11.109999656677246,11.11,3.433227533378158e-07,3.0902138969147006e-08
2017-08-10,16.040000915527344,16.04,9.155273446026513e-07,5.7077761368229425e-08
2017-08-11,15.510000228881836,15.51,2.2888183615066282e-07,1.4757049179435352e-08
2017-08-14,12.329999923706055,12.33,7.629394538355427e-08,6.187667952606316e-09
2017-08-15,12.039999961853027,12.04,3.814697180359872e-08,3.1683531498722423e-09
2017-08-16,11.739999771118164,11.74,2.2888183615066282e-07,1.9495897837557046e-08
2017-08-17,15.550000190734863,15.55,1.9073486257070726e-07,1.2265907410364701e-08
2017-08-18,14.260000228881836,14.26,2.2888183615066282e-07,1.6050619388286646e-08
2017-08-21,13.1899995803833,13.19,4.196166987213701e-07,3.1813245797629966e-08
2017-08-22,11.350000381469727,11.35,3.8146972691777137e-07,3.360966644023798e-08
2017-08-23,12.25,12.25,0.0,0.0
2017-08-24,12.229999542236328,12.23,4.5776367230132564e-07,3.742957395218519e-08
2017-08-25,11.279999732971191,11.28,2.6702880795426154e-07,2.3672767223011736e-08
2017-08-28,11.319999694824219,11.32,3.051757815342171e-07,2.6958992028396516e-08
2017-08-29,11.699999809265137,11.7,1.9073486257070726e-07,1.6302125271802642e-08
2017-08-30,11.220000267028809,11.22,2.6702880795426154e-07,2.3799358431296543e-08
2017-08-31,10.59000015258789,10.59,1.5258789076710855e-07,1.4408676918651457e-08
2017-09-01,10.130000114440918,10.13,1.1444091718715299e-07,1.1297227630235724e-08
2017-09-05,12.229999542236328,12.23,4.5776367230132564e-07,3.742957395218519e-08
2017-09-06,11.630000114440918,11.63,1.1444091718715299e-07,9.840147554689379e-09
2017-09-07,11.550000190734863,11.55,1.9073486257070726e-07,1.651384064250581e-08
2017-09-08,12.119999885559082,12.12,1.1444091718715299e-07,9.442319989087521e-09
2017-09-11,10.729999542236328,10.73,4.5776367230132564e-07,4.2662040245149845e-08
2017-09-12,10.579999923706055,10.58,7.629394538355427e-08,7.211148008858337e-09
2017-09-13,10.5,10.5,0.0,0.0
2017-09-14,10.4399995803833,10.44,4.196166987213701e-07,4.0193171991101174e-08
2017-09-15,10.170000076293945,10.17,7.629394538355427e-08,7.501862813294745e-09
2017-09-18,10.149999618530273,10.15,3.8146972691777137e-07,3.758322573937283e-08
2017-09-19,10.180000305175781,10.18,3.051757815342171e-07,2.997797371175496e-08
2017-09-20,9.779999732971191,9.78,2.6702880795426154e-07,2.7303559841012127e-08
2017-09-21,9.670000076293945,9.67,7.629394538355427e-08,7.889756440704615e-09
2017-09-22,9.59000015258789,9.59,1.5258789076710855e-07,1.591114581222736e-08
2017-09-25,10.210000038146973,10.21,3.814697180359872e-08,3.736236205785761e-09
2017-09-26,10.170000076293945,10.17,7.629394538355427e-08,7.501862813294745e-09
2017-09-27,9.869999885559082,9.87,1.1444091718715299e-07,1.1594824570828304e-08
2017-09-28,9.550000190734863,9.55,1.9073486257070726e-07,1.9972236519508425e-08
2017-09-29,9.510000228881836,9.51,2.2888183615066282e-07,2.406749007802855e-08
2017-10-02,9.449999809265137,9.45,1.9073486257070726e-07,2.018358374819263e-08
2017-10-03,9.510000228881836,9.51,2.2888183615066282e-07,2.406749007802855e-08
2017-10-04,9.630000114440918,9.63,1.1444091718715299e-07,1.1883791882363545e-08
2017-10-05,9.1899995803833,9.19,4.196166987213701e-07,4.56601434038225e-08
2017-10-06,9.649999618530273,9.65,3.8146972691777137e-07,3.953054321217377e-08
2017-10-09,10.329999923706055,10.33,7.629394538355427e-08,7.385667565056727e-09
2017-10-10,10.079999923706055,10.08,7.629394538355427e-08,7.568843845338416e-09
2017-10-11,9.850000381469727,9.85,3.8146972691777137e-07,3.8727889557792274e-08
2017-10-12,9.90999984741211,9.91,1.5258789076710855e-07,1.539736560207468e-08
2017-10-13,9.609999656677246,9.61,3.433227533378158e-07,3.572557394414342e-08
2017-10-16,9.90999984741211,9.91,1.5258789076710855e-07,1.539736560207468e-08
2017-10-17,10.3100004196167,10.31,4.196166987213701e-07,4.069996912153088e-08
2017-10-18,10.069999694824219,10.07,3.051757815342171e-07,3.030544099133105e-08
2017-10-19,10.050000190734863,10.05,1.9073486257070726e-07,1.897859293043064e-08
2017-10-20,9.970000267028809,9.97,2.6702880795426154e-07,2.6783229769545396e-08
2017-10-23,11.069999694824219,11.07,3.051757815342171e-07,2.7567822036788502e-08
2017-10-24,11.15999984741211,11.16,1.5258789076710855e-07,1.3672750255681422e-08
2017-10-25,11.229999542236328,11.23,4.5776367230132564e-07,4.076257265903389e-08
2017-10-26,11.300000190734863,11.3,1.9073486257070726e-07,1.6879191093031597e-08
2017-10-27,9.800000190734863,9.8,1.9073486257070726e-07,1.9462740699845313e-08
2017-10-30,10.5,10.5,0.0,0.0
2017-10-31,10.180000305175781,10.18,3.051757815342171e-07,2.997797371175496e-08
2017-11-01,10.199999809265137,10.2,1.9073486257070726e-07,1.869949668013267e-08
2017-11-02,9.930000305175781,9.93,3.051757815342171e-07,3.073270615864446e-08
2017-11-03,9.140000343322754,9.14,3.433227533378158e-07,3.756266306801957e-08
2017-11-06,9.399999618530273,9.4,3.8146972691777137e-07,4.0581887489205625e-08
2017-11-07,9.890000343322754,9.89,3.433227533378158e-07,3.4714129567205787e-08
2017-11-08,9.779999732971191,9.78,2.6702880795426154e-07,2.7303559841012127e-08
2017-11-09,10.5,10.5,0.0,0.0
2017-11-10,11.289999961853027,11.29,3.814697180359872e-08,3.3788283376874037e-09
2017-11-13,11.5,11.5,0.0,0.0
2017-11-14,11.59000015258789,11.59,1.5258789076710855e-07,1.3165477891131669e-08
2017-11-15,13.130000114440918,13.13,1.1444091718715299e-07,8.715987523967051e-09
2017-11-16,11.760000228881836,11.76,2.2888183615066282e-07,1.9462740790475763e-08
2017-11-17,11.430000305175781,11.43,3.051757815342171e-07,2.6699542728448233e-08
2017-11-20,10.649999618530273,10.65,3.8146972691777137e-07,3.581875498418235e-08
2017-11-21,9.729999542236328,9.73,4.5776367230132564e-07,4.7046628349184275e-08
2017-11-22,9.880000114440918,9.88,1.1444091718715299e-07,1.1583088649956852e-08
2017-11-24,9.670000076293945,9.67,7.629394538355427e-08,7.889756440704615e-09
2017-11-27,9.869999885559082,9.87,1.1444091718715299e-07,1.1594824570828304e-08
2017-11-28,10.029999732971191,10.03,2.6702880795426154e-07,2.6623012468930493e-08
2017-11-29,10.699999809265137,10.7,1.9073486257070726e-07,1.7825688408475468e-08
2017-11-30,11.279999732971191,11.28,2.6702880795426154e-07,2.3672767223011736e-08
2017-12-01,11.430000305175781,11.43,3.051757815342171e-07,2.6699542728448233e-08
2017-12-04,11.680000305175781,11.68,3.051757815342171e-07,2.6128062804842905e-08
2017-12-05,11.329999923706055,11.33,7.629394538355427e-08,6.733799284845753e-09
2017-12-06,11.020000457763672,11.02,4.5776367230132564e-07,4.153935147786929e-08
2017-12-07,10.15999984741211,10.16,1.5258789076710855e-07,1.501849341129417e-08
2017-12-08,9.579999923706055,9.58,7.629394538355427e-08,7.963877452103331e-09
2017-12-11,9.34000015258789,9.34,1.5258789076710855e-07,1.6337033005811043e-08
2017-12-12,9.920000076293945,9.92,7.629394538355427e-08,7.690921854514465e-09
2017-12-13,10.180000305175781,10.18,3.051757815342171e-07,2.997797371175496e-08
2017-12-14,10.489999771118164,10.49,2.2888183615066282e-07,2.1819050633426807e-08
2017-12-15,9.420000076293945,9.42,7.629394538355427e-08,8.099144879579465e-09
2017-12-18,9.529999732971191,9.53,2.6702880795426154e-07,2.801981274253502e-08
2017-12-19,10.029999732971191,10.03,2.6702880795426154e-07,2.6623012468930493e-08
2017-12-20,9.720000267028809,9.72,2.6702880795426154e-07,2.7472098829055527e-08
2017-12-21,9.619999885559082,9.62,1.1444091718715299e-07,1.1896145379268066e-08
2017-12-22,9.899999618530273,9.9,3.8146972691777137e-07,3.8532297132997595e-08
2017-12-26,10.25,10.25,0.0,0.0
2017-12-27,10.470000267028809,10.47,2.6702880795426154e-07,2.5504183490344776e-08
2017-12-28,10.180000305175781,10.18,3.051757815342171e-07,2.997797371175496e-08
2017-12-29,11.039999961853027,11.04,3.814697180359872e-08,3.4553416608160816e-09
2018-01-02,9.770000457763672,9.77,4.5776367230132564e-07,4.68540072521252e-08
2018-01-03,9.149999618530273,9.15,3.8146972691777137e-07,4.1690682275574265e-08
2018-01-04,9.220000267028809,9.22,2.6702880795426154e-07,2.8961908917635303e-08
2018-01-05,9.220000267028809,9.22,2.6702880795426154e-07,2.8961908917635303e-08
2018-01-08,9.520000457763672,9.52,4.5776367230132564e-07,4.808441704727167e-08
2018-01-09,10.079999923706055,10.08,7.629394538355427e-08,7.568843845338416e-09
2018-01-10,9.819999694824219,9.82,3.051757815342171e-07,3.107696446213381e-08
2018-01-11,9.880000114440918,9.88,1.1444091718715299e-07,1.1583088649956852e-08
2018-01-12,10.15999984741211,10.16,1.5258789076710855e-07,1.501849341129417e-08
2018-01-16,11.65999984741211,11.66,1.5258789076710855e-07,1.3086440202739353e-08
2018-01-17,11.90999984741211,11.91,1.5258789076710855e-07,1.2811745820489154e-08
2018-01-18,12.220000267028809,12.22,2.6702880795426154e-07,2.1851784134141216e-08
2018-01-19,11.270000457763672,11.27,4.5776367230132564e-07,4.0617892964323855e-08
2018-01-22,11.029999732971191,11.03,2.6702880795426154e-07,2.4209321343503877e-08
2018-01-23,11.100000381469727,11.1,3.8146972691777137e-07,3.436664088359804e-08
2018-01-24,11.470000267028809,11.47,2.6702880795426154e-07,2.328062787599505e-08
2018-01-25,11.579999923706055,11.58,7.629394538355427e-08,6.58842365165899e-09
2018-01-26,11.079999923706055,11.08,7.629394538355427e-08,6.88573519033341e-09
2018-01-29,13.84000015258789,13.84,1.5258789076710855e-07,1.1025136494566924e-08
2018-01-30,14.789999961853027,14.79,3.814697180359872e-08,2.5792408317774813e-09
2018-01-31,13.539999961853027,13.54,3.814697180359872e-08,2.8173539077601358e-09
2018-02-01,13.470000267028809,13.47,2.6702880795426154e-07,1.9823964562783362e-08
2018-02-02,17.309999465942383,17.31,5.340576159085231e-07,3.085254953122832e-08
2018-02-05,37.31999969482422,37.32,3.051757815342171e-07,8.177271812157621e-09
2018-02-06,29.979999542236328,29.98,4.5776367230132564e-07,1.5268968622111566e-08
2018-02-07,27.729999542236328,27.73,4.5776367230132564e-07,1.650788603887617e-08
2018-02-08,33.459999084472656,33.46,9.155273446026513e-07,2.736184607451194e-08
2018-02-09,29.059999465942383,29.06,5.340576159085231e-07,1.8377757251318113e-08
2018-02-12,25.610000610351562,25.61,6.103515630684342e-07,2.3832547775173816e-08
2018-02-13,24.969999313354492,24.97,6.866455066756316e-07,2.74988196058299e-08
2018-02-14,19.260000228881836,19.26,2.2888183437430598e-07,1.1883791882363545e-08
2018-02-15,19.1299991607666,19.13,8.392333974427402e-07,4.387001747307496e-08
2018-02-16,19.459999084472656,19.46,9.155273446026513e-07,4.7046628349184275e-08
2018-02-20,20.600000381469727,20.6,3.8146972514141453e-07,1.8517947479484378e-08
2018-02-21,20.020000457763672,20.02,4.5776367230132564e-07,2.2865317773946744e-08
2018-02-22,18.719999313354492,18.72,6.866455066756316e-07,3.667978268491665e-08
2018-02-23,16.489999771118164,16.49,2.2888183437430598e-07,1.3880038662898405e-08
2018-02-26,15.800000190734863,15.8,1.9073486257070726e-07,1.2071826599252473e-08
2018-02-27,18.59000015258789,18.59,1.5258789076710855e-07,8.20806291095522e-09
2018-02-28,19.850000381469727,19.85,3.8146972514141453e-07,1.9217618025716626e-08
2018-03-01,22.469999313354492,22.47,6.866455066756316e-07,3.055832343828959e-08
2018-03-02,19.59000015258789,19.59,1.5258789076710855e-07,7.789070422592687e-09
2018-03-05,18.729999542236328,18.73,4.5776367230132564e-07,2.4440132594187427e-08
2018-03-06,18.360000610351562,18.36,6.103515630684342e-07,3.3243548081600366e-08
2018-03-07,17.760000228881836,17.76,2.2888183437430598e-07,1.2887490508141526e-08
2018-03-08,16.540000915527344,16.54,9.155273446026513e-07,5.535231523132365e-08
2018-03-09,14.640000343322754,14.64,3.433227533378158e-07,2.3451007191704333e-08
2018-03-12,15.779999732971191,15.78,2.6702880795426154e-07,1.692197797673746e-08
2018-03-13,16.350000381469727,16.35,3.8146972514141453e-07,2.333148111566733e-08
2018-03-14,17.229999542236328,17.23,4.5776367230132564e-07,2.6567828465647844e-08
2018-03-15,16.59000015258789,16.59,1.5258789076710855e-07,9.197582240124707e-09
2018-03-16,15.800000190734863,15.8,1.9073486257070726e-07,1.2071826599252473e-08
2018-03-19,19.020000457763672,19.02,4.5776367230132564e-07,2.406749007802855e-08
2018-03-20,18.200000762939453,18.2,7.629394538355427e-07,4.191974845347872e-08
2018-03-21,17.860000610351562,17.86,6.103515630684342e-07,3.417421848881e-08
2018-03-22,23.34000015258789,23.34,1.5258789076710855e-07,6.53761310066615e-09
2018-03-23,24.8700008392334,24.87,8.392333974427402e-07,3.374480776529837e-08
2018-03-26,21.030000686645508,21.03,6.866455066756316e-07,3.2650760069240796e-08
2018-03-27,22.5,22.5,0.0,0.0
2018-03-28,22.8700008392334,22.87,8.392333974427402e-07,3.6695818392933265e-08
2018-03-29,19.969999313354492,19.97,6.866455066756316e-07,3.4383852292696514e-08
2018-04-02,23.6200008392334,23.62,8.392333974427402e-07,3.5530625216945505e-08
2018-04-03,21.100000381469727,21.1,3.8146972514141453e-07,1.8079133566102958e-08
2018-04-04,20.059999465942383,20.06,5.340576159085231e-07,2.6623012468930493e-08
2018-04-05,18.940000534057617,18.94,5.340576159085231e-07,2.8197339010006304e-08
2018-04-06,21.489999771118164,21.49,2.2888183437430598e-07,1.0650620605492767e-08
2018-04-09,21.770000457763672,21.77,4.5776367230132564e-07,2.102726976002781e-08
2018-04-10,20.469999313354492,20.47,6.866455066756316e-07,3.354399265796109e-08
2018-04-11,20.239999771118164,20.24,2.2888183437430598e-07,1.1308391154278227e-08
2018-04-12,18.489999771118164,18.49,2.2888183437430598e-07,1.2378682380073637e-08
2018-04-13,17.40999984741211,17.41,1.5258789076710855e-07,8.764382085264051e-09
2018-04-16,16.559999465942383,16.56,5.340576159085231e-07,3.2249857073176624e-08
2018-04-17,15.25,15.25,0.0,0.0
2018-04-18,15.600000381469727,15.6,3.8146972691777137e-07,2.4453187024975694e-08
2018-04-19,15.960000038146973,15.96,3.814697180359872e-08,2.3901611348634905e-09
2018-04-20,16.8799991607666,16.88,8.392333974427402e-07,4.9717620803757584e-08
2018-04-23,16.34000015258789,16.34,1.5258789076710855e-07,9.33830412130945e-09
2018-04-24,18.020000457763672,18.02,4.5776367230132564e-07,2.5403088827564617e-08
2018-04-25,17.84000015258789,17.84,1.5258789076710855e-07,8.553132817376909e-09
2018-04-26,16.239999771118164,16.24,2.2888183437430598e-07,1.4093709211828819e-08
2018-04-27,15.40999984741211,15.41,1.5258789076710855e-07,9.901874904478569e-09
2018-04-30,15.930000305175781,15.93,3.051757815342171e-07,1.9157299164336055e-08
2018-05-01,15.489999771118164,15.49,2.2888183615066282e-07,1.4776103262275304e-08
2018-05-02,15.970000267028809,15.97,2.6702880795426154e-07,1.6720651439534498e-08
2018-05-03,15.899999618530273,15.9,3.8146972691777137e-07,2.3991807299994938e-08
2018-05-04,14.770000457763672,14.77,4.5776367230132564e-07,3.0992800143124415e-08
2018-05-07,14.75,14.75,0.0,0.0
2018-05-08,14.710000038146973,14.71,3.814697180359872e-08,2.593267960888742e-09
2018-05-09,13.420000076293945,13.42,7.629394538355427e-08,5.685092768242632e-09
2018-05-10,13.229999542236328,13.23,4.5776367230132564e-07,3.4600429942565796e-08
2018-05-11,12.649999618530273,12.65,3.8146972691777137e-07,3.0155710547135336e-08
2018-05-14,12.930000305175781,12.93,3.051757815342171e-07,2.360214805347356e-08
2018-05-15,14.630000114440918,14.63,1.1444091718715299e-07,7.822345611206874e-09
2018-05-16,13.420000076293945,13.42,7.629394538355427e-08,5.685092768242632e-09
2018-05-17,13.430000305175781,13.43,3.051757815342171e-07,2.2723438168248257e-08
2018-05-18,13.420000076293945,13.42,7.629394538355427e-08,5.685092768242632e-09
2018-05-21,13.079999923706055,13.08,7.629394538355427e-08,5.8328704761901356e-09
2018-05-22,13.220000267028809,13.22,2.6702880795426154e-07,2.0198850420619257e-08
2018-05-23,12.579999923706055,12.58,7.629394538355427e-08,6.064701577603679e-09
2018-05-24,12.529999732971191,12.53,2.6702880795426154e-07,2.1311158311648424e-08
2018-05-25,13.220000267028809,13.22,2.6702880795426154e-07,2.0198850420619257e-08
2018-05-29,17.020000457763672,17.02,4.5776367230132564e-07,2.6895632196796846e-08
2018-05-30,14.9399995803833,14.94,4.196166987213701e-07,2.808679454531848e-08
2018-05-31,15.430000305175781,15.43,3.051757815342171e-07,1.977808007118769e-08
2018-06-01,13.460000038146973,13.46,3.814697180359872e-08,2.834098937257535e-09
2018-06-04,12.739999771118164,12.74,2.2888183615066282e-07,1.7965607555939094e-08
2018-06-05,12.399999618530273,12.4,3.8146972691777137e-07,3.076368860106349e-08
2018-06-06,11.640000343322754,11.64,3.433227533378158e-07,2.9495081031914378e-08
2018-06-07,12.130000114440918,12.13,1.1444091718715299e-07,9.434535540598194e-09
2018-06-08,12.180000305175781,12.18,3.051757815342171e-07,2.5055482256805477e-08
2018-06-11,12.350000381469727,12.35,3.8146972691777137e-07,3.088823604330724e-08
2018-06-12,12.34000015258789,12.34,1.5258789076710855e-07,1.2365307040543957e-08
2018-06-13,12.9399995803833,12.94,4.196166987213701e-07,3.242787575955551e-08
2018-06-14,12.119999885559082,12.12,1.1444091718715299e-07,9.442319989087521e-09
2018-06-15,11.979999542236328,11.98,4.5776367230132564e-07,3.8210658580365364e-08
2018-06-18,12.3100004196167,12.31,4.196166987213701e-07,3.4087464209398934e-08
2018-06-19,13.350000381469727,13.35,3.8146972691777137e-07,2.8574510563105666e-08
2018-06-20,12.789999961853027,12.79,3.814697180359872e-08,2.9825623078478843e-09
2018-06-21,14.640000343322754,14.64,3.433227533378158e-07,2.3451007191704333e-08
2018-06-22,13.770000457763672,13.77,4.5776367230132564e-07,3.3243548081600366e-08
2018-06-25,17.329999923706055,17.33,7.629394360719743e-08,4.4024203083136436e-09
2018-06-26,15.920000076293945,15.92,7.629394538355427e-08,4.792333229769364e-09
2018-06-27,17.90999984741211,17.91,1.5258789076710855e-07,8.519703633004587e-09
2018-06-28,16.850000381469727,16.85,3.8146972514141453e-07,2.263915231485242e-08
2018-06-29,16.09000015258789,16.09,1.5258789076710855e-07,9.483398963334785e-09
2018-07-02,15.600000381469727,15.6,3.8146972691777137e-07,2.4453187024975694e-08
2018-07-03,16.139999389648438,16.14,6.103515630684342e-07,3.7816083404556365e-08
2018-07-05,14.970000267028809,14.97,2.6702880795426154e-07,1.7837595403547742e-08
2018-07-06,13.369999885559082,13.37,1.1444091718715299e-07,8.55953015457842e-09
2018-07-09,12.6899995803833,12.69,4.196166987213701e-07,3.3066722820860455e-08
2018-07-10,12.640000343322754,12.64,3.433227533378158e-07,2.7161609494669084e-08
2018-07-11,13.630000114440918,13.63,1.1444091718715299e-07,8.39625210757727e-09
2018-07-12,12.579999923706055,12.58,7.629394538355427e-08,6.064701577603679e-09
2018-07-13,12.180000305175781,12.18,3.051757815342171e-07,2.5055482256805477e-08
2018-07-16,12.829999923706055,12.83,7.629394538355427e-08,5.946527345069237e-09
2018-07-17,12.0600004196167,12.06,4.196166987213701e-07,3.479408657721313e-08
2018-07-18,12.100000381469727,12.1,3.8146972691777137e-07,3.152642271829715e-08
2018-07-19,12.869999885559082,12.87,1.1444091718715299e-07,8.892068236578823e-09
2018-07-20,12.859999656677246,12.86,3.433227533378158e-07,2.6696948872743842e-08
2018-07-23,12.619999885559082,12.62,1.1444091718715299e-07,9.068218559819989e-09
2018-07-24,12.40999984741211,12.41,1.5258789076710855e-07,1.2295559439424821e-08
2018-07-25,12.289999961853027,12.29,3.814697180359872e-08,3.1039033296992054e-09
2018-07-26,12.140000343322754,12.14,3.433227533378158e-07,2.8280291896915e-08
2018-07-27,13.029999732971191,13.03,2.6702880795426154e-07,2.0493385527750258e-08
2018-07-30,14.260000228881836,14.26,2.2888183615066282e-07,1.6050619388286646e-08
2018-07-31,12.829999923706055,12.83,7.629394538355427e-08,5.946527345069237e-09
2018-08-01,13.149999618530273,13.15,3.8146972691777137e-07,2.900910555010395e-08
2018-08-02,12.1899995803833,12.19,4.196166987213701e-07,3.442302815142309e-08
2018-08-03,11.640000343322754,11.64,3.433227533378158e-07,2.9495081031914378e-08
2018-08-06,11.270000457763672,11.27,4.5776367230132564e-07,4.0617892964323855e-08
2018-08-07,10.930000305175781,10.93,3.051757815342171e-07,2.792093074230789e-08
2018-08-08,10.850000381469727,10.85,3.8146972691777137e-07,3.515849894063303e-08
2018-08-09,11.270000457763672,11.27,4.5776367230132564e-07,4.0617892964323855e-08
2018-08-10,13.15999984741211,13.16,1.5258789076710855e-07,1.1594824660815987e-08
2018-08-13,14.779999732971191,14.78,2.6702880795426154e-07,1.8066902082452292e-08
2018-08-14,13.3100004196167,13.31,4.196166987213701e-07,3.1526422651566995e-08
2018-08-15,14.640000343322754,14.64,3.433227533378158e-07,2.3451007191704333e-08
2018-08-16,13.449999809265137,13.45,1.9073486257070726e-07,1.4181030875503661e-08
2018-08-17,12.640000343322754,12.64,3.433227533378158e-07,2.7161609494669084e-08
2018-08-20,12.489999771118164,12.49,2.2888183615066282e-07,1.8325207393512406e-08
2018-08-21,12.859999656677246,12.86,3.433227533378158e-07,2.6696948872743842e-08
2018-08-22,12.25,12.25,0.0,0.0
2018-08-23,12.40999984741211,12.41,1.5258789076710855e-07,1.2295559439424821e-08
2018-08-24,11.989999771118164,11.99,2.2888183615066282e-07,1.9089394538772183e-08
2018-08-27,12.15999984741211,12.16,1.5258789076710855e-07,1.2548346437650843e-08
2018-08-28,12.5,12.5,0.0,0.0
2018-08-29,12.25,12.25,0.0,0.0
2018-08-30,13.529999732971191,13.53,2.6702880795426154e-07,1.9736054192487552e-08
2018-08-31,12.859999656677246,12.86,3.433227533378158e-07,2.6696948872743842e-08
2018-09-04,13.15999984741211,13.16,1.5258789076710855e-07,1.1594824660815987e-08
