event_id,basket_kind,entity_id,ticker,T_12m_excess,N_12m_excess,dollar_vol_60d,f_ocf_margin,f_ni_margin,mcap_usd_修後,f_ps_修後,f_pb_修後,f_log_mcap_修後,mcap_status_修後
E01,同SIC全體,0000014846,BRT,-0.1533259515188689,-0.172370930085464,28939.9995803833,0.0076441303998715,-0.0423960173438252,100272884.87946129,3.2205840655038154,0.7533706855758593,18.423405876198835,有
E01,同SIC全體,0000016859,SRL,-0.2204378346169682,-0.2315650675682331,823650.4944229126,,,,,,,無面板
E01,同SIC全體,0000019745,CPK,-0.0043144549837316,0.1187366640744465,1285413.0045890808,0.1607743556535384,0.0800476332530552,520472770.740572,1.2623121790771954,1.9437161866833426,20.07024813099205,有
E01,同SIC全體,0000023795,CTO,-0.0926917274476935,-0.0790765950151455,211437.01996088028,0.212038275103463,0.0219864342199094,219557694.91407827,10.925278981145748,1.9077019078477357,19.20712560293025,有
E01,同SIC全體,0000025232,CUZ,0.0269077829444697,0.0191136500364734,8397797.824493408,0.6101192566476099,0.7866865193634027,1327018976.3986096,9.320131592466812,1.9865196679080759,21.006200892419262,有
E01,同SIC全體,0000034903,FRT,0.0121475411070652,-0.0073158818394952,36449516.1567688,0.4759936140091463,0.2316891074948222,7660931455.914963,12.366693176893177,5.8478026888339345,22.75939941329513,有
E01,同SIC全體,0000049600,EGP,-0.1261895472108234,-0.0343951644551651,10023634.377670288,0.5149289920332525,0.184775252457968,2008102086.0010529,10.70103160587809,4.076404513862832,21.420455877125562,有
E01,同SIC全體,0000052827,RYN,-0.2972514551210573,-0.2546658871310094,37274245.41973686,0.2636644397332652,0.2318192299397304,7531300555.296775,4.680911181403879,4.893028511942499,22.74233358035131,有
E01,同SIC全體,0000054187,MAYS,1.0570628553687045,0.5743807263385516,0.0,,,45355050.0,,1.0489561192454684,17.63003208444486,有
E01,同SIC全體,0000062362,MARPS,-0.1116323422050213,-0.1317959903843845,24505.499935150143,,,,,,,無面板
E01,同SIC全體,0000063330,MLP,0.5199971993996093,0.3570431899982558,27834.50078964233,-0.3592595199549518,,86727501.79169369,6.104561257949862,,18.27828159781472,有
E01,同SIC全體,0000065172,MSB,-0.0548576753894533,-0.0389920495507418,1156555.5040359497,0.9723575224048326,0.9712254987612848,272371410.602932,8.629467579876719,,19.422677172997872,有
E01,同SIC全體,0000065984,ETR,-0.0407549969223037,-0.0284394015897924,84095667.01011658,0.2739330733994889,0.1101665822195143,12526403864.477371,1.1898977899237326,1.3596331848860654,23.2511045626245,有
E01,同SIC全體,0000066004,MSEX,-0.1748361698288658,-0.0923246599558859,615637.4940872192,,,,,,,無面板
E01,同SIC全體,0000069422,INTG,-0.1911264568875345,-0.2714115510551305,7960.000038146973,0.0268987341772151,0.0158057710630189,53581914.75,0.9116291471008575,6.724637895331325,17.796722157724407,有
E01,同SIC全體,0000070145,NFG,-0.052961325837305,0.0793516151781559,24217662.248420715,0.3565209514196237,0.1271579056344954,5347225792.0,2.7679301146569353,2.6184769363889266,22.399843719812722,有
E01,同SIC全體,0000072633,NRT,-0.1539098801990285,-0.1391186725037411,292544.0061569214,,,,,,,無面板
E01,同SIC全體,0000072741,ES,-0.0942728358877419,-0.0559496938648568,54160143.35823059,0.2448061986318131,0.1079536307401536,14028965821.557407,2.112740375299959,1.501189839133715,23.364390016409313,有
E01,同SIC全體,0000072903,XEL,-0.0594038092628842,-0.0741754000814424,75353676.6368866,0.2099683025044147,0.0927036338841998,15051433354.29808,1.456638299696717,1.6440467042075921,23.434739063094547,有
E01,同SIC全體,0000074208,UDR,-0.0182400224425797,-0.0437440581985427,39759525.98743439,0.4239275134946845,0.1738350286635469,6724960467.09893,9.07966179863275,2.2942624566727883,22.629091883918736,有
E01,同SIC全體,0000078128,WTRG,-0.2271393425906214,-0.1607446478951885,20991257.295012478,0.4863094894814074,0.2630115919183375,4636053969.850948,5.941488007395949,3.268806856976522,22.2571294038253,有
E01,同SIC全體,0000082473,IHT,0.0660554856182755,-0.1001240133899065,0.0,0.057963018020421,-0.0671765652471197,17663174.005197287,1.1793045346658428,5.768203643437965,16.686992465484476,有
E01,同SIC全體,0000085535,RGLD,0.3303069476351699,0.5472589144919882,50232675.075149536,,,3282479114.491226,,1.3944901102052372,21.911864801437428,有
E01,同SIC全體,0000092122,SO,-0.1203088320382331,-0.1423523413733962,160159711.07006073,,0.1262925109078955,40420935342.9805,2.4159306283533857,2.1564732897450116,24.422613689252376,有
E01,同SIC全體,0000096869,TRC,-0.2771840862285093,-0.1092802597756906,993971.0341911316,0.4380791199492278,0.1011423735984768,604760613.8778414,12.793751086901658,2.2456178780270895,20.220343258152553,有
E01,同SIC全體,0000104894,ELME,-0.1459335471165112,-0.180444290001232,10560935.94455719,,,2008300594.3354874,,2.57300592335113,21.420554725946456,有
E01,同SIC全體,0000104918,AVA,-0.0195087809995879,0.0398358842285169,8260903.23009491,0.1905573539394961,0.0520793255289034,1716713592.5422592,1.0881453455436336,1.3157535018848683,21.26367759804185,有
E01,同SIC全體,0000106535,WY,-0.0319904403869421,-0.0236292139041409,114956028.41176988,,0.0550641940085592,17854008368.723434,2.5469341467508464,4.20688227349751,23.60549387843448,有
E01,同SIC全體,0000107263,WMB,0.4913409401036142,0.487778042623421,215529914.6080017,0.2605469286794008,0.0820393019101278,25771672867.75,3.541524373746049,5.374697156986445,23.972541774821977,有
