window,arm,direction,bar,rsi_kind,style,params,n_periods,start,end,years,cagr_pct,maxdd_pct,exc_spy,t_spy,exc_ew9,t_ew9,exc_spy_h1,exc_spy_h2,exc_spy_pre13,exc_spy_post13,ann_turnover,pct_in_mkt,n_rebal,N,H,E,X
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=60,H=2",277,2003-07-01,2026-08-03,23.09,9.4411,-50.6,-1.81,-0.814,-1.644,-0.728,-3.5453,0.034,0.7597,-3.734,2.54,79.42,132.0,,2.0,10.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=65,H=2",277,2003-07-01,2026-08-03,23.09,8.6784,-48.733,-2.5728,-1.247,-2.4067,-1.167,-3.0159,-2.1064,1.4201,-5.5267,2.43,81.95,133.0,,2.0,10.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=70,H=2",277,2003-07-01,2026-08-03,23.09,7.7869,-48.733,-3.4642,-1.687,-3.2981,-1.623,-5.0521,-1.7766,-1.116,-5.2502,2.31,83.03,130.0,,2.0,10.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=75,H=2",277,2003-07-01,2026-08-03,23.09,8.8627,-49.444,-2.3884,-1.103,-2.2223,-1.04,-5.1221,0.5454,-1.1974,-3.3105,2.17,86.64,125.0,,2.0,10.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=80,H=2",277,2003-07-01,2026-08-03,23.09,10.2633,-48.871,-0.9878,-0.451,-0.8218,-0.352,-3.2316,1.4063,0.1063,-1.8192,1.93,89.89,118.0,,2.0,10.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=85,H=2",277,2003-07-01,2026-08-03,23.09,9.5088,-47.912,-1.7423,-0.981,-1.5762,-0.884,-2.6871,-0.7454,0.7866,-3.6358,1.66,89.89,113.0,,2.0,10.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=90,H=2",277,2003-07-01,2026-08-03,23.09,10.3128,-46.292,-0.9384,-0.555,-0.7723,-0.472,-1.823,-0.0062,1.5007,-2.7555,1.35,92.42,95.0,,2.0,10.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=95,H=2",277,2003-07-01,2026-08-03,23.09,11.4261,-44.854,0.1749,0.073,0.341,0.284,1.2085,-0.8942,2.9721,-1.8856,0.94,99.28,81.0,,2.0,10.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=50,H=2",277,2003-07-01,2026-08-03,23.09,9.4564,-46.199,-1.7947,-0.878,-1.6287,-0.817,0.9093,-4.5499,3.9573,-5.967,3.11,87.73,168.0,,2.0,15.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=55,H=2",277,2003-07-01,2026-08-03,23.09,9.867,-45.147,-1.3841,-0.686,-1.2181,-0.612,1.5169,-4.3348,4.7063,-5.7833,2.99,87.36,165.0,,2.0,15.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=60,H=2",277,2003-07-01,2026-08-03,23.09,10.465,-45.306,-0.7861,-0.407,-0.62,-0.303,1.4591,-3.0832,4.5845,-4.6805,2.88,89.89,162.0,,2.0,15.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=65,H=2",277,2003-07-01,2026-08-03,23.09,10.2245,-46.03,-1.0266,-0.554,-0.8606,-0.437,0.694,-2.7954,3.6421,-4.4351,2.67,90.97,156.0,,2.0,15.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=70,H=2",277,2003-07-01,2026-08-03,23.09,9.9713,-46.03,-1.2798,-0.707,-1.1138,-0.596,0.0706,-2.6726,2.4789,-4.0496,2.44,90.97,148.0,,2.0,15.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=75,H=2",277,2003-07-01,2026-08-03,23.09,11.4358,-47.477,0.1847,0.147,0.3507,0.285,1.0443,-0.706,3.5424,-2.2784,2.32,94.95,140.0,,2.0,15.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=80,H=2",277,2003-07-01,2026-08-03,23.09,12.2865,-47.262,1.0354,0.654,1.2014,0.824,1.7218,0.3229,2.7533,-0.2279,2.06,97.11,133.0,,2.0,15.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=85,H=2",277,2003-07-01,2026-08-03,23.09,11.6014,-46.355,0.3503,0.244,0.5164,0.409,1.8483,-1.1927,2.7632,-1.4297,1.83,97.11,131.0,,2.0,15.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=90,H=2",277,2003-07-01,2026-08-03,23.09,12.4015,-45.548,1.1504,0.762,1.3164,1.078,2.509,-0.2509,3.7066,-0.7222,1.45,98.56,110.0,,2.0,15.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=95,H=2",277,2003-07-01,2026-08-03,23.09,12.2918,-45.208,1.0407,0.779,1.2067,1.322,2.6783,-0.644,3.4366,-0.7172,0.93,99.28,90.0,,2.0,15.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=50,H=2",277,2003-07-01,2026-08-03,23.09,11.8866,-44.582,0.6355,0.388,0.8015,0.554,3.7242,-2.5008,4.9292,-2.4859,3.44,93.5,190.0,,2.0,20.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=55,H=2",277,2003-07-01,2026-08-03,23.09,12.2257,-43.313,0.9746,0.553,1.1406,0.745,4.6127,-2.7017,6.0067,-2.6596,3.33,93.5,183.0,,2.0,20.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=60,H=2",277,2003-07-01,2026-08-03,23.09,12.1948,-45.164,0.9437,0.546,1.1098,0.748,3.8377,-2.0,5.016,-2.0168,3.17,95.31,182.0,,2.0,20.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=65,H=2",277,2003-07-01,2026-08-03,23.09,12.3394,-45.893,1.0883,0.667,1.2543,0.851,3.7396,-1.6145,4.8971,-1.6835,2.9,95.67,179.0,,2.0,20.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=70,H=2",277,2003-07-01,2026-08-03,23.09,11.5443,-45.893,0.2932,0.169,0.4592,0.336,2.63,-2.0957,3.9602,-2.3891,2.63,96.03,170.0,,2.0,20.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=75,H=2",277,2003-07-01,2026-08-03,23.09,12.0592,-46.946,0.8081,0.488,0.9741,0.702,2.5785,-1.0111,3.8368,-1.4103,2.5,97.47,163.0,,2.0,20.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=80,H=2",277,2003-07-01,2026-08-03,23.09,12.5315,-46.728,1.2804,0.821,1.4464,1.082,2.5537,-0.034,2.8293,0.1447,2.22,98.56,153.0,,2.0,20.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=85,H=2",277,2003-07-01,2026-08-03,23.09,12.1816,-45.862,0.9304,0.615,1.0965,0.881,2.5607,-0.7468,2.6992,-0.3716,1.95,98.56,148.0,,2.0,20.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=90,H=2",277,2003-07-01,2026-08-03,23.09,12.0729,-45.023,0.8218,0.557,0.9878,0.894,2.5523,-0.957,3.3765,-1.0545,1.41,99.64,118.0,,2.0,20.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=95,H=2",277,2003-07-01,2026-08-03,23.09,12.0935,-44.964,0.8424,0.644,1.0084,1.186,2.5781,-0.9417,3.3056,-0.9672,0.93,100.0,100.0,,2.0,20.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=50,H=2",277,2003-07-01,2026-08-03,23.09,10.5563,-46.938,-0.6949,-0.374,-0.5288,-0.259,1.1885,-2.628,3.0059,-3.4152,3.66,94.22,203.0,,2.0,25.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=55,H=2",277,2003-07-01,2026-08-03,23.09,10.8648,-45.733,-0.3863,-0.204,-0.2203,-0.08,1.8503,-2.6748,3.9605,-3.5596,3.48,94.22,193.0,,2.0,25.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=60,H=2",277,2003-07-01,2026-08-03,23.09,10.706,-46.085,-0.5452,-0.324,-0.3791,-0.209,1.3613,-2.5016,3.3134,-3.3755,3.28,95.31,191.0,,2.0,25.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=65,H=2",277,2003-07-01,2026-08-03,23.09,11.8197,-44.031,0.5686,0.365,0.7346,0.54,2.0512,-0.9588,3.9666,-1.9179,3.03,96.39,190.0,,2.0,25.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=70,H=2",277,2003-07-01,2026-08-03,23.09,11.039,-44.367,-0.2121,-0.148,-0.0461,-0.007,1.0328,-1.4974,2.8588,-2.4753,2.73,97.11,176.0,,2.0,25.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=75,H=2",277,2003-07-01,2026-08-03,23.09,11.4048,-45.514,0.1537,0.085,0.3197,0.258,1.0142,-0.7379,2.7707,-1.7771,2.53,97.83,171.0,,2.0,25.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=80,H=2",277,2003-07-01,2026-08-03,23.09,11.9006,-45.428,0.6494,0.417,0.8155,0.647,1.5807,-0.3149,2.0908,-0.4159,2.21,98.56,160.0,,2.0,25.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=85,H=2",277,2003-07-01,2026-08-03,23.09,11.4154,-44.517,0.1642,0.081,0.3303,0.286,1.3419,-1.0523,1.7736,-1.0316,1.91,98.56,153.0,,2.0,25.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=90,H=2",277,2003-07-01,2026-08-03,23.09,11.6086,-43.69,0.3575,0.202,0.5235,0.469,1.7884,-1.1173,2.5774,-1.2822,1.41,99.64,122.0,,2.0,25.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=25,X=95,H=2",277,2003-07-01,2026-08-03,23.09,11.8095,-43.97,0.5583,0.408,0.7244,0.969,1.9218,-0.8479,2.5645,-0.9227,0.9,100.0,100.0,,2.0,25.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=50,H=2",277,2003-07-01,2026-08-03,23.09,9.7123,-49.117,-1.5388,-0.91,-1.3728,-0.859,-0.682,-2.4263,0.8822,-3.3512,3.71,94.58,211.0,,2.0,30.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=55,H=2",277,2003-07-01,2026-08-03,23.09,10.0743,-47.962,-1.1768,-0.695,-1.0108,-0.631,-0.2782,-2.1072,1.5182,-3.1826,3.55,94.58,201.0,,2.0,30.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=60,H=2",277,2003-07-01,2026-08-03,23.09,10.1082,-47.388,-1.1429,-0.691,-0.9769,-0.615,-0.7073,-1.5957,0.9469,-2.7088,3.35,95.31,199.0,,2.0,30.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=65,H=2",277,2003-07-01,2026-08-03,23.09,11.1648,-45.483,-0.0863,-0.054,0.0797,0.101,1.0235,-1.2335,2.7158,-2.1542,3.12,96.39,201.0,,2.0,30.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=70,H=2",277,2003-07-01,2026-08-03,23.09,11.0472,-44.809,-0.2039,-0.149,-0.0379,-0.005,0.8383,-1.2819,2.609,-2.2812,2.83,97.11,193.0,,2.0,30.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=75,H=2",277,2003-07-01,2026-08-03,23.09,11.2006,-45.761,-0.0505,-0.054,0.1156,0.107,0.5632,-0.6877,2.209,-1.7247,2.59,97.83,187.0,,2.0,30.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=80,H=2",277,2003-07-01,2026-08-03,23.09,11.5715,-45.665,0.3204,0.181,0.4864,0.393,1.3802,-0.7757,1.8614,-0.823,2.25,98.56,167.0,,2.0,30.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=85,H=2",277,2003-07-01,2026-08-03,23.09,11.4978,-44.767,0.2467,0.13,0.4127,0.36,1.3215,-0.8647,1.7111,-0.8413,1.94,98.56,160.0,,2.0,30.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=90,H=2",277,2003-07-01,2026-08-03,23.09,11.6671,-44.194,0.416,0.238,0.582,0.538,1.827,-1.0386,2.5002,-1.124,1.48,99.64,137.0,,2.0,30.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=30,X=95,H=2",277,2003-07-01,2026-08-03,23.09,11.8928,-44.272,0.6417,0.485,0.8078,1.147,1.9985,-0.7576,2.5535,-0.7691,0.92,100.0,107.0,,2.0,30.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=50,H=2",277,2003-07-01,2026-08-03,23.09,8.6051,-51.726,-2.646,-1.647,-2.48,-1.777,-2.6766,-2.6128,-1.2137,-3.7501,3.86,95.67,227.0,,2.0,35.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=55,H=2",277,2003-07-01,2026-08-03,23.09,9.501,-48.756,-1.7501,-1.086,-1.5841,-1.139,-1.559,-1.9486,-0.0645,-3.0284,3.63,96.03,214.0,,2.0,35.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=60,H=2",277,2003-07-01,2026-08-03,23.09,9.8316,-48.663,-1.4195,-0.87,-1.2535,-0.852,-1.7916,-1.0287,-0.3469,-2.2409,3.47,97.11,209.0,,2.0,35.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=65,H=2",277,2003-07-01,2026-08-03,23.09,10.8007,-47.174,-0.4504,-0.298,-0.2844,-0.176,0.2336,-1.1602,1.637,-2.0049,3.2,97.83,210.0,,2.0,35.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=70,H=2",277,2003-07-01,2026-08-03,23.09,10.9721,-46.52,-0.279,-0.204,-0.113,-0.066,0.6173,-1.2073,1.5923,-1.6731,2.93,98.19,200.0,,2.0,35.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=75,H=2",277,2003-07-01,2026-08-03,23.09,11.2061,-47.445,-0.0451,-0.054,0.121,0.118,0.2105,-0.3112,1.0304,-0.8497,2.64,98.92,192.0,,2.0,35.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=80,H=2",277,2003-07-01,2026-08-03,23.09,11.5551,-47.139,0.304,0.172,0.4701,0.412,0.7038,-0.1121,1.0442,-0.2467,2.3,99.28,175.0,,2.0,35.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=85,H=2",277,2003-07-01,2026-08-03,23.09,11.3596,-47.686,0.1085,0.04,0.2745,0.268,0.6112,-0.4142,0.8816,-0.4695,2.0,99.28,166.0,,2.0,35.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=90,H=2",277,2003-07-01,2026-08-03,23.09,11.5955,-47.212,0.3444,0.196,0.5105,0.549,1.2523,-0.5958,1.7824,-0.7228,1.51,99.64,145.0,,2.0,35.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=35,X=95,H=2",277,2003-07-01,2026-08-03,23.09,11.651,-47.005,0.3999,0.269,0.5659,0.816,1.4917,-0.729,1.9375,-0.7399,0.91,100.0,107.0,,2.0,35.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=50,H=2",277,2003-07-01,2026-08-03,23.09,9.1831,-50.701,-2.0681,-1.366,-1.902,-1.432,-1.5172,-2.6398,-0.0665,-3.5823,3.91,96.75,228.0,,2.0,40.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=55,H=2",277,2003-07-01,2026-08-03,23.09,9.9933,-48.095,-1.2578,-0.831,-1.0918,-0.82,-0.4179,-2.1279,1.0587,-2.9904,3.72,97.11,220.0,,2.0,40.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=60,H=2",277,2003-07-01,2026-08-03,23.09,10.2021,-47.767,-1.049,-0.686,-0.883,-0.626,-0.7348,-1.3758,0.6741,-2.3452,3.49,97.47,213.0,,2.0,40.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=65,H=2",277,2003-07-01,2026-08-03,23.09,11.4587,-46.22,0.2076,0.137,0.3736,0.346,1.2651,-0.8861,2.6722,-1.612,3.21,98.19,214.0,,2.0,40.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=70,H=2",277,2003-07-01,2026-08-03,23.09,11.6912,-45.554,0.4401,0.281,0.6061,0.531,1.7355,-0.8968,2.7353,-1.2533,2.97,98.56,206.0,,2.0,40.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=75,H=2",277,2003-07-01,2026-08-03,23.09,11.5504,-46.557,0.2993,0.176,0.4653,0.403,0.9505,-0.3768,2.0881,-1.0264,2.69,99.28,196.0,,2.0,40.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=80,H=2",277,2003-07-01,2026-08-03,23.09,11.9375,-46.071,0.6864,0.45,0.8524,0.755,1.6425,-0.3035,2.2658,-0.4801,2.35,99.64,179.0,,2.0,40.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=85,H=2",277,2003-07-01,2026-08-03,23.09,11.8204,-46.714,0.5693,0.39,0.7353,0.72,1.6113,-0.5085,2.1519,-0.6012,2.04,99.64,170.0,,2.0,40.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=90,H=2",277,2003-07-01,2026-08-03,23.09,12.1696,-46.231,0.9184,0.681,1.0845,1.213,2.2,-0.4043,3.0008,-0.6131,1.55,100.0,147.0,,2.0,40.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=40,X=95,H=2",277,2003-07-01,2026-08-03,23.09,11.6539,-46.27,0.4027,0.275,0.5688,0.877,1.6446,-0.8794,2.1288,-0.8754,0.92,100.0,109.0,,2.0,40.0,95.0
主窗,ey_lag,買便宜,1M,wilder,甲,"N=1,H=3",277,2003-07-01,2026-08-03,23.09,12.0992,-50.57,0.8481,0.592,1.0141,0.671,1.9643,-0.3058,3.553,-1.1363,3.01,100.0,70.0,1.0,3.0,,
主窗,ey_lag,買便宜,1M,wilder,甲,"N=2,H=3",277,2003-07-01,2026-08-03,23.09,14.7231,-46.581,3.4719,1.657,3.638,1.933,4.693,2.2106,6.2028,1.5065,2.53,100.0,93.0,2.0,3.0,,
主窗,ey_lag,買便宜,1M,wilder,甲,"N=3,H=3",277,2003-07-01,2026-08-03,23.09,13.7046,-43.364,2.4535,1.503,2.6196,1.961,2.8268,2.0642,4.1709,1.2107,2.28,100.0,93.0,3.0,3.0,,
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=50,H=3",277,2003-07-01,2026-08-03,23.09,6.7256,-56.071,-4.5255,-1.753,-4.3595,-1.606,-6.0109,-2.9469,-4.2903,-4.7621,1.76,65.7,90.0,,3.0,5.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=55,H=3",277,2003-07-01,2026-08-03,23.09,7.3298,-55.293,-3.9213,-1.515,-3.7553,-1.38,-5.4329,-2.3153,-3.5868,-4.2248,1.77,66.79,89.0,,3.0,5.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=60,H=3",277,2003-07-01,2026-08-03,23.09,7.7132,-51.693,-3.5379,-1.395,-3.3719,-1.258,-4.8304,-2.1678,-2.8524,-4.0994,1.71,68.59,87.0,,3.0,5.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=65,H=3",277,2003-07-01,2026-08-03,23.09,7.4869,-51.477,-3.7643,-1.514,-3.5982,-1.371,-4.2092,-3.2951,-2.0942,-5.0585,1.73,72.56,89.0,,3.0,5.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=70,H=3",277,2003-07-01,2026-08-03,23.09,6.6189,-51.477,-4.6322,-1.894,-4.4662,-1.733,-6.4818,-2.6599,-4.8629,-4.5179,1.63,73.29,84.0,,3.0,5.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=75,H=3",277,2003-07-01,2026-08-03,23.09,7.2986,-51.477,-3.9526,-1.597,-3.7865,-1.443,-6.7506,-0.9439,-5.1841,-3.0639,1.53,76.9,82.0,,3.0,5.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=80,H=3",277,2003-07-01,2026-08-03,23.09,8.4654,-51.477,-2.7857,-1.155,-2.6197,-1.009,-4.9012,-0.5278,-3.6321,-2.1788,1.44,79.42,84.0,,3.0,5.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=85,H=3",277,2003-07-01,2026-08-03,23.09,9.7179,-51.477,-1.5332,-0.611,-1.3671,-0.49,-4.1376,1.2564,-2.7011,-0.6637,1.39,83.75,86.0,,3.0,5.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=90,H=3",277,2003-07-01,2026-08-03,23.09,10.048,-48.186,-1.2031,-0.498,-1.037,-0.376,-3.061,0.7726,-1.2671,-1.1708,1.19,88.45,74.0,,3.0,5.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=5,X=95,H=3",277,2003-07-01,2026-08-03,23.09,11.8814,-44.568,0.6303,0.397,0.7963,0.59,0.822,0.4302,1.4305,0.0394,0.91,98.56,66.0,,3.0,5.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=50,H=3",277,2003-07-01,2026-08-03,23.09,8.0794,-50.365,-3.1717,-1.507,-3.0056,-1.431,-3.9506,-2.3496,-0.0688,-5.4991,2.42,81.23,129.0,,3.0,10.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=55,H=3",277,2003-07-01,2026-08-03,23.09,8.6819,-48.897,-2.5692,-1.236,-2.4032,-1.154,-2.8246,-2.3004,1.3313,-5.4577,2.36,80.87,130.0,,3.0,10.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=60,H=3",277,2003-07-01,2026-08-03,23.09,8.834,-49.046,-2.4171,-1.196,-2.251,-1.101,-3.0331,-1.7683,1.0719,-5.0105,2.28,81.23,126.0,,3.0,10.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=65,H=3",277,2003-07-01,2026-08-03,23.09,8.688,-47.396,-2.5631,-1.34,-2.3971,-1.244,-2.5759,-2.5485,1.6411,-5.6663,2.26,82.67,130.0,,3.0,10.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=70,H=3",277,2003-07-01,2026-08-03,23.09,7.9627,-48.62,-3.2884,-1.714,-3.1224,-1.623,-4.5442,-1.958,-0.8055,-5.1699,2.17,85.2,129.0,,3.0,10.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=75,H=3",277,2003-07-01,2026-08-03,23.09,8.5623,-49.444,-2.6888,-1.322,-2.5228,-1.25,-5.0224,-0.1934,-1.3927,-3.6929,2.1,88.45,123.0,,3.0,10.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=80,H=3",277,2003-07-01,2026-08-03,23.09,9.6765,-48.871,-1.5746,-0.806,-1.4086,-0.707,-3.4822,0.4553,-0.2032,-2.6192,1.86,89.89,117.0,,3.0,10.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=85,H=3",277,2003-07-01,2026-08-03,23.09,9.5249,-47.912,-1.7263,-0.972,-1.5602,-0.874,-2.6871,-0.7123,0.7866,-3.6079,1.66,89.89,113.0,,3.0,10.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=90,H=3",277,2003-07-01,2026-08-03,23.09,10.3289,-46.292,-0.9222,-0.545,-0.7562,-0.461,-1.823,0.0271,1.5007,-2.7274,1.35,92.42,95.0,,3.0,10.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=10,X=95,H=3",277,2003-07-01,2026-08-03,23.09,11.4261,-44.854,0.1749,0.073,0.341,0.284,1.2085,-0.8942,2.9721,-1.8856,0.94,99.28,81.0,,3.0,10.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=50,H=3",277,2003-07-01,2026-08-03,23.09,10.3745,-47.732,-0.8766,-0.448,-0.7105,-0.335,0.9635,-2.7661,3.4889,-4.07,2.83,90.97,156.0,,3.0,15.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=55,H=3",277,2003-07-01,2026-08-03,23.09,11.1542,-46.709,-0.0969,-0.029,0.0692,0.101,1.988,-2.2331,4.7463,-3.6144,2.75,90.61,156.0,,3.0,15.0,55.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=60,H=3",277,2003-07-01,2026-08-03,23.09,11.3549,-47.036,0.1038,0.081,0.2698,0.218,1.9002,-1.7417,4.336,-2.9818,2.64,91.34,152.0,,3.0,15.0,60.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=65,H=3",277,2003-07-01,2026-08-03,23.09,10.7376,-45.323,-0.5135,-0.286,-0.3474,-0.16,1.4645,-2.5421,3.8024,-3.6668,2.54,92.06,151.0,,3.0,15.0,65.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=70,H=3",277,2003-07-01,2026-08-03,23.09,10.3319,-45.323,-0.9192,-0.533,-0.7531,-0.414,0.4858,-2.3675,2.6377,-3.5401,2.33,92.06,145.0,,3.0,15.0,70.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=75,H=3",277,2003-07-01,2026-08-03,23.09,11.6759,-45.618,0.4248,0.271,0.5909,0.419,1.3765,-0.5604,3.5988,-1.9033,2.29,95.67,139.0,,3.0,15.0,75.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=80,H=3",277,2003-07-01,2026-08-03,23.09,12.4458,-45.588,1.1947,0.758,1.3607,0.949,1.8476,0.5167,2.8882,-0.0485,2.0,97.83,132.0,,3.0,15.0,80.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=85,H=3",277,2003-07-01,2026-08-03,23.09,12.0371,-45.561,0.786,0.524,0.9521,0.746,1.972,-0.4391,2.917,-0.7828,1.76,97.83,127.0,,3.0,15.0,85.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=90,H=3",277,2003-07-01,2026-08-03,23.09,12.3541,-45.561,1.1029,0.744,1.269,1.07,2.5722,-0.4109,3.7831,-0.86,1.4,98.56,109.0,,3.0,15.0,90.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=15,X=95,H=3",277,2003-07-01,2026-08-03,23.09,12.2964,-45.208,1.0453,0.783,1.2113,1.328,2.6873,-0.644,3.4475,-0.7172,0.93,99.28,91.0,,3.0,15.0,95.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=50,H=3",277,2003-07-01,2026-08-03,23.09,12.3578,-47.542,1.1067,0.699,1.2727,0.94,4.3378,-2.1702,4.5587,-1.4107,3.16,96.75,181.0,,3.0,20.0,50.0
主窗,ey_lag,買便宜,1M,wilder,乙,"E=20,X=55,H=3",277,2003-07-01,2026-08-03,23.09,12.9958,-46.5,1.7447,1.065,1.9108,1.358,5.351,-1.9005,5.7769,-1.176,3.1,96.75,176.0,,3.0,20.0,55.0
