weight_quality,weight_value,weight_momentum,weight_low_vol,cadence,value,trades,verdict,neighbours,valid_neighbours,neighbourhood_mean,neighbour_mean,lift,peak_over_neighbourhood,is_local_peak
0.1,0.3,0.2,0.4,quarterly,-0.3501777235596075,188,普通,25,25,-0.35058426058263203,-0.350600522063553,0.00040653702302451133,,False
0.1,0.3,0.3,0.3,monthly,-0.3518532775499945,560,普通,25,25,-0.3514855377118921,-0.35147082811836805,-0.00036773983810239885,,False
0.1,0.3,0.3,0.3,quarterly,-0.3510410014266494,188,普通,25,25,-0.3514855377118921,-0.3515033191633018,0.0004445362852427137,,False
0.1,0.3,0.4,0.2,monthly,-0.3528617961689733,560,普通,25,25,-0.35246480801834834,-0.35244892849232334,-0.00039698815062494397,,False
0.1,0.3,0.4,0.2,quarterly,-0.35205372639620947,188,普通,25,25,-0.35246480801834834,-0.35248125128323393,0.0004110816221388758,,False
0.1,0.3,0.5,0.1,monthly,-0.35390409515248167,560,普通,25,25,-0.35349842770619894,-0.35348220100834765,-0.00040566744628273144,,False
0.1,0.3,0.5,0.1,quarterly,-0.35308417132045455,188,普通,25,25,-0.35349842770619894,-0.3535149979616288,0.0004142563857443826,,False
0.1,0.3,0.6,0.0,monthly,-0.3549446649001897,420,普通,19,19,-0.35375881374677504,-0.35369640052817425,-0.0011858511534146854,,False
0.1,0.3,0.6,0.0,quarterly,-0.35410859038904996,141,普通,19,19,-0.35375881374677504,-0.3537404044498132,-0.0003497766422749238,,False
0.1,0.4,0.0,0.5,monthly,-0.3551064773730228,420,普通,19,19,-0.35433692359712765,-0.3542964207668174,-0.0007695537758951598,,False
0.1,0.4,0.0,0.5,quarterly,-0.35410023522540746,141,普通,19,19,-0.35433692359712765,-0.35434938087984974,0.00023668837172019508,,False
0.1,0.4,0.1,0.4,monthly,-0.35584273919427667,560,普通,25,25,-0.35561476374375134,-0.35560564472573036,-0.00022797545052533064,,False
0.1,0.4,0.1,0.4,quarterly,-0.3549317644350477,188,普通,25,25,-0.35561476374375134,-0.3556420837160995,0.0006829993087036357,,False
0.1,0.4,0.2,0.3,monthly,-0.3567104603652409,560,普通,25,25,-0.3563946791534116,-0.35638204790493844,-0.0003157812118292913,,False
0.1,0.4,0.2,0.3,quarterly,-0.3557891104863832,188,普通,25,25,-0.3563946791534116,-0.3564189019000928,0.0006055686670284333,,False
0.1,0.4,0.3,0.2,monthly,-0.35757743387118734,560,普通,25,25,-0.35724977495725224,-0.35723666860069486,-0.0003276589139351027,,False
0.1,0.4,0.3,0.2,quarterly,-0.35664523603196685,188,普通,25,25,-0.35724977495725224,-0.35727395651426364,0.0006045389252853917,,False
0.1,0.4,0.4,0.1,monthly,-0.3586037888961776,560,普通,25,25,-0.3581813588294134,-0.3581644616267428,-0.00042243006676423445,,False
0.1,0.4,0.4,0.1,quarterly,-0.3576705189367757,188,普通,25,25,-0.3581813588294134,-0.3582017924251189,0.0005108398926376712,,False
0.1,0.4,0.5,0.0,monthly,-0.3596401094791071,420,普通,19,19,-0.3584022347517407,-0.3583370834503004,-0.0012378747273663615,,False
0.1,0.4,0.5,0.0,quarterly,-0.3586897573688349,141,普通,19,19,-0.3584022347517407,-0.35838710198241996,-0.0002875226170941936,,False
0.1,0.5,0.0,0.4,monthly,-0.36182100706580145,420,普通,19,19,-0.36073228360484394,-0.36067498237005663,-0.001088723460957508,,False
0.1,0.5,0.0,0.4,quarterly,-0.3607148753927064,141,普通,19,19,-0.36073228360484394,-0.36073319982653534,1.7408212137526302e-05,,False
0.1,0.5,0.1,0.3,monthly,-0.3624159496693077,560,普通,25,25,-0.3620274168435969,-0.36201187553056846,-0.0003885328257107745,,False
0.1,0.5,0.1,0.3,quarterly,-0.36127411483708727,188,普通,25,25,-0.3620274168435969,-0.3620575489238573,0.0007533020065096374,,False
0.1,0.5,0.2,0.2,monthly,-0.3630242801793271,560,普通,25,25,-0.36269640286232957,-0.3626832877696497,-0.00032787731699751577,,False
0.1,0.5,0.2,0.2,quarterly,-0.3619414672723389,188,普通,25,25,-0.36269640286232957,-0.36272660028592923,0.0007549355899906796,,False
0.1,0.5,0.3,0.1,monthly,-0.36375509258800165,560,普通,25,25,-0.3634127944644255,-0.3633991025394824,-0.00034229812357616796,,False
0.1,0.5,0.3,0.1,quarterly,-0.36264084217343207,188,普通,25,25,-0.3634127944644255,-0.3634436725560652,0.0007719522909934162,,False
0.1,0.5,0.4,0.0,monthly,-0.364485793954861,420,普通,19,19,-0.36339830090881475,-0.36334106443270703,-0.0010874930460462728,,False
0.1,0.5,0.4,0.0,quarterly,-0.3633461161277538,141,普通,19,19,-0.36339830090881475,-0.363401047476239,5.2184781060948815e-05,,False
0.1,0.6,0.0,0.3,monthly,-0.3687923616767049,420,普通,19,19,-0.36758813219549985,-0.367524751696489,-0.0012042294812050769,,False
0.1,0.6,0.0,0.3,quarterly,-0.3677617386331422,141,普通,19,19,-0.36758813219549985,-0.3675789950145713,-0.0001736064376423596,,False
0.1,0.6,0.1,0.2,monthly,-0.36938345734521927,560,普通,25,25,-0.368851282955995,-0.3688299959804261,-0.0005321743892242603,,False
0.1,0.6,0.1,0.2,quarterly,-0.368306814648936,188,普通,25,25,-0.368851282955995,-0.36887306168827744,0.0005444683070590095,,False
0.1,0.6,0.2,0.1,monthly,-0.3699749773693505,560,普通,25,25,-0.36944126035716685,-0.3694199116766795,-0.0005337170121836321,,False
0.1,0.6,0.2,0.1,quarterly,-0.36884942040579205,188,普通,25,25,-0.36944126035716685,-0.3694649339552219,0.0005918399513747952,,False
0.1,0.6,0.3,0.0,monthly,-0.37056692072175335,420,普通,19,19,-0.369154246344745,-0.36907989506174455,-0.0014126743770083716,,False
0.1,0.6,0.3,0.0,quarterly,-0.36938957265839045,141,普通,19,19,-0.369154246344745,-0.36914186074928995,-0.00023532631364547862,,False
0.1,0.7,0.0,0.2,monthly,-0.3757135762803444,420,普通,19,19,-0.3745929506881007,-0.3745339703937721,-0.0011206255922436847,,False
0.1,0.7,0.0,0.2,quarterly,-0.3748552540935953,141,普通,19,19,-0.3745929506881007,-0.3745791452457063,-0.0002623034054946016,,False
0.1,0.7,0.1,0.1,monthly,-0.3763008873292166,560,普通,25,25,-0.3758445724664943,-0.3758263198719854,-0.0004563148627223512,,False
0.1,0.7,0.1,0.1,quarterly,-0.375385966825728,188,普通,25,25,-0.3758445724664943,-0.375862916692125,0.0004586056407662742,,False
0.1,0.7,0.2,0.0,monthly,-0.3768886276224144,420,普通,19,19,-0.37548952029706484,-0.37541588306941487,-0.0013991073253495356,,False
0.1,0.7,0.2,0.0,quarterly,-0.3759142664674153,141,普通,19,19,-0.37548952029706484,-0.37546716523546747,-0.00042474617035048734,,False
0.1,0.8,0.0,0.1,monthly,-0.3825850782242556,420,普通,19,19,-0.3815963906151493,-0.38154435442519635,-0.000988687609106309,,False
0.1,0.8,0.0,0.1,quarterly,-0.3819958865889288,141,普通,19,19,-0.3815963906151493,-0.38157536451126617,-0.00039949597377952895,,False
0.1,0.8,0.1,0.0,monthly,-0.3831686660946857,420,普通,19,19,-0.38192830976803455,-0.38186302785610554,-0.0012403563266511486,,False
0.1,0.8,0.1,0.0,quarterly,-0.3825120331329954,141,普通,19,19,-0.38192830976803455,-0.3818975874856682,-0.0005837233649608753,,False
0.1,0.9,0.0,0.0,monthly,-0.38940729001330077,280,普通,13,11,-0.3857094035687392,-0.38537323207377905,-0.0036978864445615933,,False
0.1,0.9,0.0,0.0,quarterly,-0.3891841071294305,94,普通,13,11,-0.3857094035687392,-0.3853935214268582,-0.00347470356069135,,False
0.2,0.0,0.0,0.8,monthly,-0.3328234856926414,280,平原,13,13,-0.33441435200931036,-0.33453672634136183,0.0015908663166689374,,False
0.2,0.0,0.0,0.8,quarterly,-0.3327966446551852,94,平原,13,13,-0.33441435200931036,-0.33453879103655076,0.0016177073541251419,,False
0.2,0.0,0.1,0.7,monthly,-0.3337092694868803,420,平原,19,19,-0.3352119240588769,-0.3352910111416135,0.001502654571996609,,False
0.2,0.0,0.1,0.7,quarterly,-0.3336990684697594,141,平原,19,19,-0.3352119240588769,-0.3352915480372515,0.0015128555891175122,,False
0.2,0.0,0.2,0.6,monthly,-0.33459425812111954,420,平原,19,19,-0.3361019617468948,-0.33618131456930395,0.0015077036257752363,,False
0.2,0.0,0.2,0.6,quarterly,-0.3345967166399997,141,平原,19,19,-0.3361019617468948,-0.3361811851735734,0.0015052451068950923,,False
0.2,0.0,0.3,0.5,monthly,-0.33548284645726256,420,平原,19,19,-0.3370292630936598,-0.3371106534429439,0.0015464166363972631,,False
0.2,0.0,0.3,0.5,quarterly,-0.3354961959121403,141,平原,19,19,-0.3370292630936598,-0.3371099508400556,0.0015330671815195207,,False
0.2,0.0,0.4,0.4,monthly,-0.33654440640799443,420,普通,19,19,-0.3380346432579858,-0.33811307677640645,0.0014902368499913887,,False
0.2,0.0,0.4,0.4,quarterly,-0.3365639624930571,141,普通,19,19,-0.3380346432579858,-0.33811204750877155,0.0014706807649287335,,False
0.2,0.0,0.5,0.3,monthly,-0.3376041737733969,420,普通,19,19,-0.3390933197672035,-0.3391716958721407,0.0014891459938066176,,False
0.2,0.0,0.5,0.3,quarterly,-0.33762554978482795,141,普通,19,19,-0.3390933197672035,-0.3391705708189075,0.0014677699823755774,,False
0.2,0.0,0.6,0.2,monthly,-0.33866215658607235,420,普通,19,19,-0.3401480454918687,-0.3402262501711211,0.0014858889057963731,,False
0.2,0.0,0.6,0.2,quarterly,-0.3386810112730848,141,普通,19,19,-0.3401480454918687,-0.3402252578191731,0.0014670342187839136,,False
0.2,0.0,0.7,0.1,monthly,-0.33971836283069745,420,普通,19,19,-0.34119885087458557,-0.3412767712979481,0.0014804880438881174,,False
0.2,0.0,0.7,0.1,quarterly,-0.3397303998279658,141,普通,19,19,-0.34119885087458557,-0.34127613777177607,0.0014684510466197453,,False
0.2,0.0,0.8,0.0,monthly,-0.34077280044438873,280,普通,13,13,-0.3417816317422189,-0.34185923414974434,0.0010088312978301928,,False
0.2,0.0,0.8,0.0,quarterly,-0.3407737677129449,94,普通,13,13,-0.3417816317422189,-0.3418591597444708,0.0010078640292740526,,False
0.2,0.1,0.0,0.7,monthly,-0.33861901243712456,420,普通,19,19,-0.33805927956064735,-0.33802981993556963,-0.0005597328764772036,,False
0.2,0.1,0.0,0.7,quarterly,-0.3382713772189204,141,普通,19,19,-0.33805927956064735,-0.3380481165260014,-0.00021209765827306937,,False
0.2,0.1,0.1,0.6,monthly,-0.3395004225138397,560,普通,25,25,-0.33933635400382767,-0.33932979126342716,-0.0001640685100120498,,False
0.2,0.1,0.1,0.6,quarterly,-0.3391639133261163,188,普通,25,25,-0.33933635400382767,-0.3393432516309361,0.00017244067771138294,,False
0.2,0.1,0.2,0.5,monthly,-0.34038104886692766,560,普通,25,25,-0.34022336347731813,-0.34021705606173375,-0.00015768538960952982,,False
0.2,0.1,0.2,0.5,quarterly,-0.34005170151370356,188,普通,25,25,-0.34022336347731813,-0.3402302299558627,0.00017166196361456665,,False
0.2,0.1,0.3,0.4,monthly,-0.3412893748802459,560,普通,25,25,-0.3411670454270373,-0.34116215224890895,-0.00012232945320861388,,False
0.2,0.1,0.3,0.4,quarterly,-0.3409687241236802,188,普通,25,25,-0.3411670454270373,-0.34117497827917154,0.0001983213033571185,,False
0.2,0.1,0.4,0.3,monthly,-0.34234482339692274,560,普通,25,25,-0.34218952279955483,-0.3421833107756601,-0.00015530059736790225,,False
0.2,0.1,0.4,0.3,quarterly,-0.34202601402803734,188,普通,25,25,-0.34218952279955483,-0.3421960631504155,0.00016350877151749543,,False
0.2,0.1,0.5,0.2,monthly,-0.3433984991421747,560,普通,25,25,-0.34324191066528165,-0.34323564712620586,-0.00015658847689303812,,False
0.2,0.1,0.5,0.2,quarterly,-0.3430771539281091,188,普通,25,25,-0.34324191066528165,-0.3432485009347685,0.00016475673717253336,,False
0.2,0.1,0.6,0.1,monthly,-0.3444504100529765,560,普通,25,25,-0.3442903679570782,-0.34428396627324226,-0.0001600420958983162,,False
0.2,0.1,0.6,0.1,quarterly,-0.3441221973279568,188,普通,25,25,-0.3442903679570782,-0.344297094782243,0.00016817062912138914,,False
0.2,0.1,0.7,0.0,monthly,-0.3455005640189944,420,普通,19,19,-0.34456660750055673,-0.34451745189432315,-0.0009339565184376952,,False
0.2,0.1,0.7,0.0,quarterly,-0.3451611971128006,141,普通,19,19,-0.34456660750055673,-0.34453531331043863,-0.0005945896122438454,,False
0.2,0.2,0.0,0.6,monthly,-0.34439439951630824,420,普通,19,19,-0.3437084251770905,-0.34367232126450015,-0.0006859743392177431,,False
0.2,0.2,0.0,0.6,quarterly,-0.34380374643189915,141,普通,19,19,-0.3437084251770905,-0.3437034082689427,-9.532125480865572e-05,,False
0.2,0.2,0.1,0.5,monthly,-0.3452714679537515,560,普通,25,25,-0.34498311292066003,-0.3449715787193363,-0.0002883550330914919,,False
0.2,0.2,0.1,0.5,quarterly,-0.34468613649817137,188,普通,25,25,-0.34498311292066003,-0.3449949919775595,0.0002969764224886595,,False
0.2,0.2,0.2,0.4,monthly,-0.34614776400601655,560,普通,25,25,-0.3458668322524408,-0.3458555949822977,-0.00028093175357574163,,False
0.2,0.2,0.2,0.4,quarterly,-0.3455638080413006,188,普通,25,25,-0.3458668322524408,-0.34587895322088635,0.0003030242111402015,,False
0.2,0.2,0.3,0.3,monthly,-0.34707539628420203,560,普通,25,25,-0.34681472347972225,-0.3468042965675431,-0.0002606728044797779,,False
0.2,0.2,0.3,0.3,quarterly,-0.3464979422187249,188,普通,25,25,-0.34681472347972225,-0.3468273947301621,0.0003167812609973786,,False
0.2,0.2,0.4,0.2,monthly,-0.34812477458049296,560,普通,25,25,-0.34783885557920075,-0.3478274188191491,-0.00028591900129221193,,False
0.2,0.2,0.4,0.2,quarterly,-0.3475444810262266,188,普通,25,25,-0.34783885557920075,-0.34785063056131976,0.0002943745529741526,,False
0.2,0.2,0.5,0.1,monthly,-0.34917239976203573,560,普通,25,25,-0.348882857318558,-0.3488712756208189,-0.0002895424434777305,,False
0.2,0.2,0.5,0.1,quarterly,-0.3485849010203479,188,普通,25,25,-0.348882857318558,-0.34889477557048637,0.0002979562982101114,,False
0.2,0.2,0.6,0.0,monthly,-0.35021827967105046,420,普通,19,19,-0.3491517075259865,-0.34909557214993053,-0.0010665721450639487,,False
0.2,0.2,0.6,0.0,quarterly,-0.3496192557071025,141,普通,19,19,-0.3491517075259865,-0.3491270997269804,-0.0004675481811159954,,False
0.2,0.3,0.0,0.5,monthly,-0.35014969706527665,420,普通,19,19,-0.3494230758714468,-0.3493848326507189,-0.0007266211938298794,,False
0.2,0.3,0.0,0.5,quarterly,-0.34939466728741353,141,普通,19,19,-0.3494230758714468,-0.34942457106008007,2.8408584033245976e-05,,False
0.2,0.3,0.1,0.4,monthly,-0.3510224558002043,560,普通,25,25,-0.3506887874116512,-0.3506754406761091,-0.0003336683885530878,,False
0.2,0.3,0.1,0.4,quarterly,-0.350266646423236,188,普通,25,25,-0.3506887874116512,-0.3507056730511879,0.0004221409884151983,,False
0.2,0.3,0.2,0.3,monthly,-0.35189445339106695,560,普通,25,25,-0.3515427657235128,-0.35152869821681065,-0.000351687667554168,,False
0.2,0.3,0.2,0.3,quarterly,-0.35113393816575955,188,普通,25,25,-0.3515427657235128,-0.35155911882582297,0.000408827557753233,,False
0.2,0.3,0.3,0.2,monthly,-0.3528409637743568,560,普通,25,25,-0.3524843466605753,-0.352470081976024,-0.00035661711378148775,,False
0.2,0.3,0.3,0.2,quarterly,-0.35208473565871024,188,普通,25,25,-0.3524843466605753,-0.3525003311006499,0.0003996110018650856,,False
0.2,0.3,0.4,0.1,monthly,-0.3538843128780068,560,普通,25,25,-0.35350663172854657,-0.35349152448256815,-0.00037768114946024056,,False
0.2,0.3,0.4,0.1,quarterly,-0.35312024206582904,188,普通,25,25,-0.35350663172854657,-0.3535220873150553,0.0003863896627175345,,False
0.2,0.3,0.5,0.0,monthly,-0.3549259283673233,420,普通,19,19,-0.35376787308022384,-0.3537069228019554,-0.0011580552870994465,,False
0.2,0.3,0.5,0.0,quarterly,-0.3541496628265668,141,普通,19,19,-0.35376787308022384,-0.3537477788830479,-0.00038178974634295315,,False
0.2,0.4,0.0,0.4,monthly,-0.3563479560824244,420,普通,19,19,-0.35549950412609554,-0.35545484875997296,-0.0008484519563288773,,False
0.2,0.4,0.0,0.4,quarterly,-0.35534683300048087,141,普通,19,19,-0.35549950412609554,-0.35550753944849633,0.00015267112561467844,,False
0.2,0.4,0.1,0.3,monthly,-0.3569462517280747,560,普通,25,25,-0.3568079987684717,-0.35680246865008763,-0.00013825295960301354,,False
0.2,0.4,0.1,0.3,quarterly,-0.35598354735297455,188,普通,25,25,-0.3568079987684717,-0.35684097682509164,0.0008244514154971405,,False
0.2,0.4,0.2,0.2,monthly,-0.357668465434846,560,普通,25,25,-0.3575534374318839,-0.3575488363117654,-0.00011502800296209204,,False
0.2,0.4,0.2,0.2,quarterly,-0.35676301291926116,188,普通,25,25,-0.3575534374318839,-0.3575850544123888,0.0007904245126227338,,False
0.2,0.4,0.3,0.1,monthly,-0.35858613027273123,560,普通,25,25,-0.3583793677043609,-0.3583710972016261,-0.00020676256837032225,,False
0.2,0.4,0.3,0.1,quarterly,-0.3577300084420765,188,普通,25,25,-0.3583793677043609,-0.35840534207485225,0.0006493592622844324,,False
0.2,0.4,0.4,0.0,monthly,-0.3596234910264796,420,普通,19,19,-0.35849898519223744,-0.3584398006746457,-0.0011245058342421732,,False
0.2,0.4,0.4,0.0,quarterly,-0.35875419406346387,141,普通,19,19,-0.35849898519223744,-0.35848555314638336,-0.0002552088712264311,,False
0.2,0.5,0.0,0.3,monthly,-0.3633567924370936,420,普通,19,19,-0.36217545994205086,-0.3621132845475749,-0.001181332495042764,,False
0.2,0.5,0.0,0.3,quarterly,-0.36236160599599876,141,普通,19,19,-0.36217545994205086,-0.36216566278131673,-0.00018614605394789985,,False
0.2,0.5,0.1,0.2,monthly,-0.36395119634388295,560,普通,25,25,-0.3634582268696036,-0.3634385080906325,-0.0004929694742793478,,False
0.2,0.5,0.1,0.2,quarterly,-0.36291780878137836,188,普通,25,25,-0.3634582268696036,-0.3634798435931327,0.0005404180882252474,,False
0.2,0.5,0.2,0.1,monthly,-0.3645460197941651,560,普通,25,25,-0.36408860153616335,-0.36407030480584324,-0.0004574182580017738,,False
0.2,0.5,0.2,0.1,quarterly,-0.363471496015192,188,普通,25,25,-0.36408860153616335,-0.3641132857570022,0.0006171055209713283,,False
0.2,0.5,0.3,0.0,monthly,-0.36514126177095774,420,普通,19,19,-0.363888102030158,-0.3638221462543264,-0.0012531597407997586,,False
0.2,0.5,0.3,0.0,quarterly,-0.36402268472465205,141,普通,19,19,-0.363888102030158,-0.36388101873044776,-0.00013458269449406757,,False
0.2,0.6,0.0,0.2,monthly,-0.3703152114019699,420,普通,19,19,-0.36917941098298007,-0.3691196320135596,-0.0011358004189898074,,False
0.2,0.6,0.0,0.2,quarterly,-0.3694227234470553,141,普通,19,19,-0.36917941098298007,-0.3691666050638182,-0.00024331246407521823,,False
0.2,0.6,0.1,0.1,monthly,-0.370905786443412,560,普通,25,25,-0.3704363149531671,-0.3704175360935573,-0.0004694714902448993,,False
0.2,0.6,0.1,0.1,quarterly,-0.3699647027061782,188,普通,25,25,-0.3704363149531671,-0.3704551794430466,0.00047161224698888393,,False
0.2,0.6,0.2,0.0,monthly,-0.3714967860083024,420,普通,19,19,-0.37008755868820087,-0.37001338882924817,-0.0014092273201015137,,False
0.2,0.6,0.2,0.0,quarterly,-0.3705042226823201,141,普通,19,19,-0.37008755868820087,-0.37006562900429985,-0.0004166639941192152,,False
0.2,0.7,0.0,0.1,monthly,-0.3772236432316717,420,普通,19,19,-0.3761850150684756,-0.3761303504283074,-0.0010386281631960537,,False
0.2,0.7,0.0,0.1,quarterly,-0.37653064615124787,141,普通,19,19,-0.3761850150684756,-0.37616682395885603,-0.0003456310827722464,,False
0.2,0.7,0.1,0.0,monthly,-0.37781045139893166,420,普通,19,19,-0.3765213048556647,-0.376453455037598,-0.0012891465432669502,,False
0.2,0.7,0.1,0.0,quarterly,-0.37705820103220244,141,普通,19,19,-0.3765213048556647,-0.3764930471621627,-0.0005368961765377378,,False
0.2,0.8,0.0,0.0,monthly,-0.3840825132990715,280,普通,13,13,-0.38158466873031915,-0.38139252684041514,-0.00249784456875235,,False
0.2,0.8,0.0,0.0,quarterly,-0.38368584103536607,94,普通,13,13,-0.38158466873031915,-0.38142304009146943,-0.0021011723050469167,,False
0.3,0.0,0.0,0.7,monthly,-0.33374183900435705,280,平原,13,13,-0.33532989447792605,-0.3354520525912775,0.0015880554735689945,,False
0.3,0.0,0.0,0.7,quarterly,-0.3337065104772907,94,平原,13,13,-0.33532989447792605,-0.33545477017028263,0.0016233840006353306,,False
0.3,0.0,0.1,0.6,monthly,-0.3346276120998207,420,平原,19,19,-0.33612788035845675,-0.33620684184575333,0.0015002682586360283,,False
0.3,0.0,0.1,0.6,quarterly,-0.3346085135403991,141,平原,19,19,-0.33612788035845675,-0.33620784703309137,0.0015193668180576436,,False
0.3,0.0,0.2,0.5,monthly,-0.335512590543,420,平原,19,19,-0.33703488957519023,-0.3371150105768845,0.0015222990321902552,,False
0.3,0.0,0.2,0.5,quarterly,-0.33550573264268635,141,平原,19,19,-0.33703488957519023,-0.3371153715190062,0.0015291569325038834,,False
0.3,0.0,0.3,0.4,monthly,-0.33651487711364203,420,普通,19,19,-0.338010268049426,-0.3380889728355199,0.0014953909357839912,,False
0.3,0.0,0.3,0.4,quarterly,-0.3365179087331752,141,普通,19,19,-0.338010268049426,-0.3380888132765971,0.001492359316250802,,False
0.3,0.0,0.4,0.3,monthly,-0.33757572214228504,420,普通,19,19,-0.3390626404296063,-0.3391408992868337,0.0014869182873212816,,False
0.3,0.0,0.4,0.3,quarterly,-0.33758486773055774,141,普通,19,19,-0.3390626404296063,-0.33914041794008254,0.001477772699048585,,False
0.3,0.0,0.5,0.2,monthly,-0.33863477810949316,420,普通,19,19,-0.3401205449603892,-0.3401987432156995,0.0014857668508960198,,False
0.3,0.0,0.5,0.2,quarterly,-0.3386456396383354,141,普通,19,19,-0.3401205449603892,-0.3401981715562868,0.0014749053220537989,,False
0.3,0.0,0.6,0.1,monthly,-0.3396920530258827,420,普通,19,19,-0.3411744966943168,-0.34125252004528706,0.0014824436684341413,,False
0.3,0.0,0.6,0.1,quarterly,-0.33970027811753445,141,普通,19,19,-0.3411744966943168,-0.34125208714572647,0.0014742185767823712,,False
0.3,0.0,0.7,0.0,monthly,-0.34074755485431774,280,普通,13,13,-0.34175905759198366,-0.34183686549488096,0.0010115027376659258,,False
0.3,0.0,0.7,0.0,quarterly,-0.3407488362104283,94,普通,13,13,-0.34175905759198366,-0.34183676692902637,0.0010102213815553762,,False
0.3,0.1,0.0,0.6,monthly,-0.3395356093846421,420,普通,19,19,-0.33897995893720373,-0.3389507141768123,-0.0005556504474383828,,False
0.3,0.1,0.0,0.6,quarterly,-0.3391982384077392,141,普通,19,19,-0.33897995893720373,-0.33896847054401763,-0.00021827947053548735,,False
0.3,0.1,0.1,0.5,monthly,-0.3404170135853929,560,普通,25,25,-0.34025787272887775,-0.3402515070946171,-0.00015914085651513865,,False
0.3,0.1,0.1,0.5,quarterly,-0.3400902841238923,188,普通,25,25,-0.34025787272887775,-0.34026457627307716,0.00016758860498544692,,False
0.3,0.1,0.2,0.4,monthly,-0.3412976345510188,560,普通,25,25,-0.34117455258667206,-0.3411696293080982,-0.00012308196434673846,,False
0.3,0.1,0.2,0.4,quarterly,-0.34097757399336925,188,普通,25,25,-0.34117455258667206,-0.34118243173040413,0.0001969785933028101,,False
0.3,0.1,0.3,0.3,monthly,-0.3423185233804258,560,普通,25,25,-0.34217017801302496,-0.3421642441983289,-0.00014834536740082616,,False
0.3,0.1,0.3,0.3,quarterly,-0.3420068899604479,188,普通,25,25,-0.34217017801302496,-0.342176709535128,0.0001632880525770375,,False
0.3,0.1,0.4,0.2,monthly,-0.34337326663305523,560,普通,25,25,-0.3432224234884194,-0.343216389762634,-0.00015084314463581494,,False
0.3,0.1,0.4,0.2,quarterly,-0.3430632986987394,188,普通,25,25,-0.3432224234884194,-0.34322878848000665,0.00015912478967999855,,False
0.3,0.1,0.5,0.1,monthly,-0.34442624059095495,560,普通,25,25,-0.3442740159572582,-0.3442679269719104,-0.00015222463369674033,,False
0.3,0.1,0.5,0.1,quarterly,-0.34411355008059186,188,普通,25,25,-0.3442740159572582,-0.34428043459232494,0.00016046587666634915,,False
0.3,0.1,0.6,0.0,monthly,-0.3454774531694219,420,普通,19,19,-0.34455124878239923,-0.34450250118308223,-0.0009262043870226777,,False
0.3,0.1,0.6,0.0,quarterly,-0.3451576977824876,141,普通,19,19,-0.34455124878239923,-0.34451933041397353,-0.0006064490000883827,,False
0.3,0.2,0.0,0.5,monthly,-0.3453092552164444,420,普通,19,19,-0.344636855352041,-0.34460146588549345,-0.0006723998644033724,,False
0.3,0.2,0.0,0.5,quarterly,-0.3447479116439972,141,普通,19,19,-0.344636855352041,-0.3446310102840433,-0.00011105629195617972,,False
0.3,0.2,0.1,0.4,monthly,-0.3461863225547096,560,普通,25,25,-0.3459123804957058,-0.3459014228133456,-0.00027394205900382884,,False
0.3,0.2,0.1,0.4,quarterly,-0.3456297395393839,188,普通,25,25,-0.3459123804957058,-0.34592368613395863,0.0002826409563218557,,False
0.3,0.2,0.2,0.3,monthly,-0.34706261797728677,560,普通,25,25,-0.34683278236704856,-0.346823588942639,-0.00022983561023820487,,False
0.3,0.2,0.2,0.3,quarterly,-0.3465068413932674,188,普通,25,25,-0.34683278236704856,-0.34684582000599984,0.00032594097378119136,,False
0.3,0.2,0.3,0.2,monthly,-0.3481016834874834,560,普通,25,25,-0.34783221132429504,-0.34782143243776753,-0.00026947216318834455,,False
0.3,0.2,0.3,0.2,quarterly,-0.3475528482471888,188,普通,25,25,-0.34783221132429504,-0.3478433858473793,0.00027936307710624275,,False
0.3,0.2,0.4,0.1,monthly,-0.3491503660980705,560,普通,25,25,-0.3488786635353462,-0.34886779543283725,-0.0002717025627242964,,False
0.3,0.2,0.4,0.1,quarterly,-0.3485984301390753,188,普通,25,25,-0.3488786635353462,-0.34888987287119705,0.0002802333962708681,,False
0.3,0.2,0.5,0.0,monthly,-0.35019729902384966,420,普通,19,19,-0.3491484425979344,-0.3490932396281494,-0.0010488564259152344,,False
0.3,0.2,0.5,0.0,quarterly,-0.3496378863349451,141,普通,19,19,-0.3491484425979344,-0.3491226824012497,-0.000489443737010653,,False
0.3,0.3,0.0,0.4,monthly,-0.3510628265668946,420,普通,19,19,-0.3504906490717771,-0.35046053446677095,-0.0005721774951174541,,False
0.3,0.3,0.0,0.4,quarterly,-0.3503564521544563,141,普通,19,19,-0.3504906490717771,-0.3504977120674256,0.00013419691732080574,,False
0.3,0.3,0.1,0.3,monthly,-0.35193558893368604,560,普通,25,25,-0.35176887037289534,-0.3517622016304637,-0.0001667185607907018,,False
0.3,0.3,0.1,0.3,quarterly,-0.3512277951317322,188,普通,25,25,-0.35176887037289534,-0.35179051338254186,0.000541075241163147,,False
0.3,0.3,0.2,0.2,monthly,-0.3528200095236367,560,普通,25,25,-0.3526101816803263,-0.35260178856659397,-0.00020982784331036175,,False
0.3,0.3,0.2,0.2,quarterly,-0.35211605753738906,188,普通,25,25,-0.3526101816803263,-0.35262994664604386,0.0004941241429372578,,False
0.3,0.3,0.3,0.1,monthly,-0.3538644104449674,560,普通,25,25,-0.3535506520744237,-0.353538101739602,-0.00031375837054370415,,False
